"Ativo","Nome","Código","Ativo Tot| < Dez 2017| personalizado| consolid:sim*","Imobil| < Dez 2017| personalizado| consolid:sim*","Lucro Liquido| < Dez 2017| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2017| personalizado| consolid:sim*","PasNoCir| < Dez 2017| personalizado| consolid:sim*","Receita| < Dez 2017| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2017| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2017| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2017| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2017| personalizado| consolid:sim*","DpInCP| < Dez 2017| personalizado| consolid:sim*","DivPag| < Dez 2017| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez17","Dividendos| < Dez 2017| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez17|1 tri","Divid por Ação|30Dez17|1 tri","Patrim Liq| < Dez 2017| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez17|personalizado","DesFin| < Dez 2017| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2017| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2017| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2017| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2017| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2017| de 12 meses| consolid:sim*","Fechamento|30Dez17|ajus p/prov ed"
"FRRN3B<XBSP>","All Norte","FRRN3B",12783797408,5044667420.1,537861318.77,1713829753.3,7573810591.3,3653015680.3,"-",435695029.53,435695029.53,166126372.43,"-",-307059959.08,1189412363,"-","-","-",3496157064.2,"-",1300684530.9,"-","-",1479177660.4,-1.8167036727,1.1372301471,"-"
"AALR3<XBSP>","Alliar","AALR3",2475068261.4,576822506.83,7205366.37,392171453.75,706970790.87,1167542315.3,"-",85590263.749,85590263.749,99216768.399,"-",0,118018378,"-",0,0,1320904400.7,1891974090.2,"-","-","-",76188192.177,-0.89876054178,"-","-"
"ALPA4<XBSP>","Alpargatas","ALPA4",4174015012,781677181.91,392427086.11,1214800723.2,506455366.8,4031477224,"-",115708305.22,115708305.22,681583031.25,"-",-161760041.73,463054000,"-",0.49987655792,0.075587854185,2368271343.6,8645175141.2,140761359.76,"-","-",410979929.64,-5.1535818098,2.9196928073,"-"
"ALTR3<XBSP>","Altere Sec","ALTR3",18414.195473,0,17331.007504,5415.9398451,0,115901.11268,"-","-","-",18414.195473,"-","-",36218984,"-","-","-",12998.255628,"-",6499.1278142,22746.94735,-34662.015009,-34662.015009,-0.6037735849,-5.3333333333,"-"
"ALUP11<XBSP>","Alupar","ALUP11",12416986634,4360384001.2,358410651.13,1847118199.3,4496653380.4,1666149985.3,"-",107731709.02,107731709.02,1711512814.2,"-",-471466229.02,879111269,"-",0,0,4207026248.5,6795097542.7,458985737.24,"-","-",1159793188.6,-3.8103850164,2.5268610644,"-"
"ABEV3<XBSP>","Ambev S/A","ABEV3",94077029571,20388118156,7941899526.9,31075012053,11027566262,51883919488,"-",3912564848.7,3912564848.7,11215899071,"-",-9553451422.6,15707817000,"-",1.4631766923,0.33726573892,49836193794,3.6206895143E11,4623364709.1,"-","-",17789952081,-4.7006831342,3.8478366298,"-"
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10106925812,66744959.464,-111543447.48,2908816802.2,3561881660.6,5782360671.3,"-",343801694.99,343801694.99,331363447.54,"-",0,166634533.38,"-",0,0,3636227350,4677300228.9,996692160.14,"-","-",371057953.86,-0.69819927237,0.37228942767,"-"
"ANIM3<XBSP>","Anima","ANIM3",1449470147.1,266593139.75,92235621.939,239890389.94,455203244.86,1132661496.3,"-",55561043.683,55561043.683,36739569.533,"-",-5362863.6347,79756582,"-",0,0,754376512.34,2444875773.1,82343949.405,"-","-",93341556.855,-2.2764569134,1.1335569587,"-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1137237965.5,73262501.473,167320045.58,386508547.05,30452746.561,1473649069,"-",35346589.805,35346589.805,11000857.013,"-",-26427620.068,89766000,"-",0.42793416687,0.25355262818,720276671.88,5318669782.1,26589015.076,"-","-",188077176.63,18.670215054,7.073491669,"-"
"ARTR3<XBSP>","Arteris","ARTR3",15502903586,64991278.142,267488936.2,2221385639.1,6142396104.4,4772538106.6,"-",844281113.77,844281113.77,757084482.26,"-",0,726415752,"-","-",0,7139121843.3,"-",488903388.95,"-","-",836324014.95,-2.0039112989,1.7106120224,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1776472679.9,125083297.09,-418525417.04,456683962.81,1787624100.1,1842285014.5,"-",95527430.176,95527430.176,223695646.61,"-",0,4117513,"-",0,0,-467835382.95,16412949.202,298132323.84,"-","-",-251524911.91,-2.5134272138,-0.84366870613,"-"
"ATOM3<XBSP>","Atompar","ATOM3",5671572.2058,0,4403159.0941,574089.62358,9501724.8643,0,"-","-","-",5406191.1534,"-","-",20898000,"-",0,0,-4404242.2821,77416700.644,6709266.2802,"-","-",-1189340.39,-0.18934299017,-0.17726832418,"-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4",11174834332,3602179502.6,573048679.95,3611735386.8,4493766684.5,8437489435.2,"-",324732170.8,324732170.8,825734769.36,"-",0,333663485,"-",0,0,3069332260.9,9722205334.4,665298383.33,647577428.15,936980340.16,936980340.16,-3.2376327304,1.4083610657,"-"
"BTOW3<XBSP>","B2W Digital","BTOW3",13673219297,508929368.12,-445677689.86,4004985695.8,5437612270,7713139976.5,"-",363331574.07,363331574.07,1591744720.5,"-",0,453527272,"-",0,0,4230892129.1,10070733335,1483428090,"-","-",268469221.31,-0.28536476689,0.18097892519,"-"
"BAHI3<XBSP>","Bahema","BAHI3",101907407.31,6203417.4986,-4936087.5749,24503878.235,13655750.725,40765779.214,"-",630415.39797,630415.39797,40674791.425,"-",-417027.36808,1171970,"-",0,0,63214849.872,80315364.559,3766244.5683,"-","-",-2089469.5923,2.8662704309,-0.55478861087,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",3983630645,177642.82692,210246784.79,1349092201.2,1436856423.2,4306474819.2,"-",99197271.016,99197271.016,143971928.9,"-",-60537209.213,39091735000,"-","-",0,1197682020.5,"-",184394337.53,"-","-",351047139.32,-6.1225889332,1.9037848126,"-"
"BTTL3<XBSP>","Battistella","BTTL3",141258543.04,12608307.959,-1468802.886,46722229.856,82869295.57,233664225.49,"-",3137995.5463,3137995.5463,6648607.7539,"-",0,15359000,"-",0,0,11667017.614,61204236.364,15808045.22,"-","-",-12966843.177,1.0342116631,-0.82026860354,"-"
"BALM4<XBSP>","Baumer","BALM4",195889128.26,29355477.149,731151.87909,58914593.635,28070816.217,118883129.16,"-",3566937.982,3566937.982,4548306.2819,"-",-2510829.7122,9785000,"-",0,0,95936875.229,93271149.637,4380412.1467,"-","-",2834702.9149,-15.765060241,0.64713155292,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3",232230084.62,120294523.08,3363298.6438,87726310.423,70590276.754,313853714.03,"-","-","-",1134097.8036,"-","-","-","-","-","-",73906998.315,"-",17875851.053,"-","-",15900116.197,-0.99390615478,0.88947464098,"-"
"BMKS3<XBSP>","Bic Monark","BMKS3",219513457.86,438691.12746,8696916.2033,5241546.5821,16551112.167,17716622.421,"-",196057.02239,196057.02239,172047077.87,"-",0,454750,"-",0,0,197680721.16,169890748.5,241550.91709,"-","-",-3271227.6665,-0.19488900361,-13.542600896,"-"
"BIOM3<XBSP>","Biomm","BIOM3",284214441.63,168618787.95,-41299790.883,46920453.254,173059858.62,111568.36081,"-",536178.04467,536178.04467,9347912.1727,"-",0,35309000,"-",0,0,64234129.751,363339697.98,17596388.557,"-","-",-38367601.051,6.3127784709,-2.1804247461,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33",1265313018,44303673.677,18342338.95,315966380.09,306663678.01,885556254.54,"-","-","-",106280077.91,"-","-",105746080,"-",0,0,642682959.91,2359583361.5,62220835.353,"-","-",150633216.46,-1.8310318667,2.4209449391,"-"
"BKBR3<XBSP>","Bk Brasil","BKBR3",2616500114.5,757843797.03,4136694.8537,512345742.97,352429287.17,1932231860.3,"-",129654350.32,129654350.32,110858872.69,"-",0,222278169,"-","-","-",1751725084.4,4213458172.7,91734105.909,9796351.9919,70740839.881,70740839.881,-1.1607422153,0.77115091688,"-"
"BOBR4<XBSP>","Bombril","BOBR4",742380205.58,330955085.68,137374230.98,523448419.66,377757471.45,1187951743,"-",26339881.843,26339881.843,19831005.337,"-",0,54065000,"-",0,0,-158825685.52,289299034.27,97043893.333,"-","-",193573272.38,-2.3326545796,1.9946981282,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3",407324170.25,17729620.677,-114991234.79,59847218.477,73664364.21,96480635.589,"-",10461429.404,10461429.404,62049339.618,"-",0,247929000,"-",0,0,272005830.03,265868172.87,2124131.6073,"-","-",-122947250.42,-12.777777777,-57.88118307,"-"
"BRML3<XBSP>","BR Malls Par","BRML3",19501266671,12625638.967,-862521999.16,899264818.26,7253649473.7,1370492745.9,"-",18182393.248,18182393.248,31387537.778,"-",-44436703.241,869362000,"-",0,0,11002301986,11987617704,1037937791.6,"-","-",-992518636.89,2.9765461054,-0.95624096637,"-"
"BRPR3<XBSP>","BR Propert","BRPR3",10613023727,11454712.772,300061481.62,763210993.41,3484902741.2,466257178.08,"-",591420.63109,591420.63109,135414743.95,"-",-7420920.7758,406020000,"-",0,0,6364909992.9,4661837379.4,432237493.54,"-","-",527229828.86,-2.2725804117,1.2197688464,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",12264412027,7582.3157832,2522067787.4,2682443514.9,43406591.483,0,"-",0,0,1810723083.5,"-",-207930928.91,348034000,"-",3.342270664,1.0397522774,9538561920.8,10299031571,178537540.18,"-","-",2826894212.9,-26.317131707,15.833612415,"-"
"AGRO3<XBSP>","Brasilagro","AGRO3",996867636.59,63385993.571,34268817.776,157116414.91,88267904.408,189122453.02,"-",19468137.367,28338363.646,23204052.672,"-",-14052197.522,53802168,"-",1.9478226179,0.2641542248,751483317.27,729638820.79,38466171.156,"-","-",44224398.399,2.0776857481,0.65076038339,"-"
"BRKM5<XBSP>","Braskem","BRKM5",57778925209,32237417891,4422645645.7,20729761057,30885445493,53358482768,"-",3172500499,3172500499,4089135319.6,"-",-1081988879.9,796017323.61,"-",2.9443608295,1.3672512925,7060057787.1,37272296448,5158531056.2,"-","-",10137623359,-2.373981096,1.9652151454,"-"
"BFRE3<XBSP>","Brazilian Fr","BFRE3",182008074.44,0,13667665.793,5257794.4017,2983099.6667,0,"-",0,0,15164.631566,"-",-3486782.0723,717,"-","-","-",173767180.37,"-",0,"-","-",5114813.5897,0.32800777994,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",48990946477,13204692841,-1219206048.7,16148029761,20155772170,36253599418,"-",2077571855.6,2077571855.6,6510857656.7,"-",0,811139545,"-",0,0,12131933805,32157367426,3929005475.7,"-","-",797310833.86,-0.35361538218,0.20292942802,"-"
"BRQB3<XBSP>","Brq","BRQB3",157419707.54,8220313.4969,2071055.3968,63117362.955,16851155.234,334301053.32,"-","-","-",6938902.1296,"-","-",129957439,"-","-","-",76968087.515,"-",3514944.9595,"-","-",2009313.6825,5.7430340557,0.57164869029,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",69324.030018,0,-115901.11268,28162.887195,0,0,"-",0,0,68240.842049,"-",0,7104000,"-","-","-",41161.142823,"-",0,-115901.11268,-118067.48862,-118067.48862,-54.5,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",56325.774389,0,-111568.36081,24913.323288,0,0,"-",0,0,56325.774389,"-",0,1839753,"-","-","-",31412.451102,"-",0,-111568.36081,-112651.54877,-112651.54877,-104,"-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",55242.58642,0,-118067.48862,29246.075164,0,0,"-",0,0,55242.58642,"-",0,2060123,"-","-","-",25996.511257,"-",0,-118067.48862,-120233.86456,-120233.86456,-55.5,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",240091862.9,63717449.09,48452081.043,183314399.13,49499523.809,281048283.2,"-",6918321.5582,6918321.5582,13697995.056,"-",0,3855000,"-","-","-",7544404.2043,36068938.846,41400527.364,"-","-",21605267.23,-1.8174031891,0.52185971063,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3",36696242015,10395354938,1732017562.5,17638632888,4824519214,54462691083,"-",737651006.91,737651006.91,5203635003.2,"-",-222053533.65,1980958942,"-",0,0,13155317883,32722701120,1172009382.5,"-","-",3362215455.9,-4.703030303,2.8687615527,"-"
"CASN4<XBSP>","Casan","CASN4",3494627602.8,1081138577.4,-30847026.982,424286893.84,1654974735,1105720445.2,"-",0,0,7908355.3619,"-",0,715094432,"-","-",0,1415365973.9,"-",106380973.62,"-","-",38266864.57,-0.49269905025,0.35971530684,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",33158775411,1168185729,1946993545.9,6403878763.3,17555980230,11439544891,"-",1251427641.2,1251427641.2,3071082692.7,"-",-1445242464.5,2020000000,"-",2.7469520096,0.48053765698,8838471539.9,35336841114,2609773517.2,"-","-",4221214927.7,-3.2866212655,1.6174640826,"-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3939646714.3,112723039.18,164733392.71,1761050249.6,1274775757.9,2946797705.1,"-","-","-",99654376.339,"-",-37534629.503,14416383,"-","-",0,685635237.45,396333120.64,95332456.342,"-","-",262066497.23,3.9624619215,2.74897456,"-"
"CEDO4<XBSP>","Cedro","CEDO4",623311851.27,350907408.07,89583977.79,245832759.13,200963863.89,687865521.47,"-",19285078.601,19285078.601,9682617.2551,"-",0,10000000,"-",0,0,153355586.28,99713621.001,66738460.336,"-","-",90675831.263,-1.9114510789,1.3586743057,"-"
"CEED3<XBSP>","Ceee-D","CEED3",4139982329.2,213885213.18,-94810359.741,2411052935.6,3072600239,3333318167.2,"-",132772848.49,132772848.49,150252252.75,"-",0,9680746,"-",0,0,-1343670845.4,315860866.94,723013887.88,"-","-",-42020110.882,0.13141082099,-0.058117985818,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5119361896,815722862.96,427949152.37,906429023.49,1679774323.5,1101846965,"-",28483510.834,28483510.834,309069272.77,"-",0,9680746,"-",0,0,2517652713.2,1737814039.5,101371229.26,"-","-",414230576.74,67.912981708,4.0862735879,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3358374471.3,0,367034993.74,961084522.03,941579556.27,4150227121,"-","-","-",80828569.437,"-","-",259638000,"-","-",0.34002996892,1455710393,"-",141751393.57,"-","-",633296677.97,-5.4926018131,4.4676575096,"-"
"CLSC4<XBSP>","Celesc","CLSC4",9813955962.8,164289285.64,72015752.121,4859903715.4,2958562209.6,7681140437.5,"-",236184803.89,236184803.89,611561428.18,"-",-1326905.2621,38571000,"-",0,0,1995490037.7,1183222505.5,483477700.41,"-","-",330585718.58,-2.0477385417,0.68376621776,"-"
"GPAR3<XBSP>","Celgpar","GPAR3",1290597884.5,11574946.637,135147196.52,28393606.232,3186227740.2,270061507.63,"-","-","-",453855.75902,"-",0,32774000,"-","-",0,-1924023461.9,"-",10160303.149,"-","-",123654572.16,1.8748234521,12.170362473,"-"
"CEPE5<XBSP>","Celpe","CEPE5",7231362881.2,0,61086385.513,2344729336.3,3221388021.6,5760836643.2,"-",227258251.84,227258251.84,368647860.63,"-",-25241529.242,74612000,"-",6.5071885895,1.0925188008,1665245523.3,1251976407.6,706594924.65,64279623.646,375523937.85,375523937.85,-1.2065246519,0.53145575316,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",837304.30006,0,-152729.50363,7582.3157832,6503460.566,0,"-",0,0,0,0,0,918895,"-",0,0,-5673738.5818,3499004.2067,2166.3759381,"-","-",-150563.12769,69.5,-69.5,"-"
"CMIG4<XBSP>","Cemig","CMIG4",45753414621,2992100958.7,1084221330.3,9382881813.1,20848301899,23517841395,"-",920458474.06,920458474.06,1115961987.4,"-",-584522890.1,1258841654.2,"-",0,0,15517735679,9158018921.9,1950024305.9,"-","-",2862223471.7,-2.6515522036,1.4677886132,"-"
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",12057546955,7140590646.2,-182547502.04,802761435.73,3548374306.6,1599451602.9,"-",341337442.36,341337442.36,10460346.216,"-",-167703494.12,327503000,"-",0,0,7706411212.9,4491036415.9,144709579.91,"-","-",-127650452.58,-2.3178608658,-0.88211473397,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1666116406.4,341693811.21,285724405.66,310166542.18,20474418.991,1692287311,"-",66279188.637,66279188.637,161201116.74,"-",-281488057.51,161844000,"-",1.020185781,0.28311456941,1335475445.3,4491377475.1,31070163.704,"-","-",216364630.44,2.5249718743,6.9637428532,"-"
"CIEL3<XBSP>","Cielo","CIEL3",95696603557,555237820.17,4393494891,67804713744,11253098995,12565349807,"-",1025795254.4,1025795254.4,6525337713.4,"-",-5315205530.4,2711049253,"-",0.50064789046,0.12754796549,12674763707,69068265975,1026392091,6592075090.6,4691123532.5,4691123532.5,2.4677764735,4.5704985194,"-"
"CMSA3<XBSP>","Cims","CMSA3",193472.5359,0,-170570.69267,396.44679666,0,0,"-",0,0,185204.56213,"-",0,21023873,"-","-","-",193076.0891,"-",4121.5302221,"-","-",-175958.46963,-32.658825895,-42.692509855,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3",121275891.38,97483667.648,2595318.3738,24915489.664,61594400.671,114517881.64,"-","-","-",4684787.966,"-",0,19417644,"-","-","-",34762751.49,"-",5620662.3713,"-","-",7491327.9938,-2.0473653049,1.3328194257,"-"
"CBMA3<XBSP>","Cobrasma","CBMA3",171433993.48,167096908.85,-1010562382,5770142.311,9778333160,0,"-","-","-",0,"-",0,102584864,"-","-",0,-9380995982.8,"-",1026928269.1,"-","-",-8344880.1134,0.0081260593991,-0.0081260593991,"-"
"CEEB3<XBSP>","Coelba","CEEB3",13597990810,0,191771930.79,4254030107.3,5914925547.7,8815449462.8,"-",432411886.8,432411886.8,632357554,"-",-8517107.0004,204011011.99,"-",0,0,3429035155.3,5281476342.4,1761495439.9,229742001.85,746089041.19,746089041.19,-1.4449371921,0.42355434156,"-"
"COCE5<XBSP>","Coelce","COCE5",6174245080.2,46844630.096,472030569.95,2093390732.7,1283072977.7,4976619385.5,"-",205339943.29,205339943.29,167109907.11,"-",-167877887.38,77855299,"-",0,0,2797781369.8,4310711847.6,183076097.77,"-","-",669896516.26,-8.1409145956,3.6591151134,"-"
"COGN3<XBSP>","Cogna ON","COGN3",20220695207,2092136401,2038902045.1,1457466240.7,2290403126.9,6020085768.5,"-",451379591.33,451379591.33,997971405.13,"-",-749952772.67,1639269315,"-",0.57207569985,0.11401845484,16472825839,32671717120,102835699.4,"-","-",1835469595.8,7.4949002159,17.848564326,"-"
"CGAS5<XBSP>","Comgas","CGAS5",9387518940.8,0,693371365.92,3386776743.1,3815862159.6,5998540076.6,"-",406624430.82,406624430.82,1871229963.4,"-",-1214694570.8,130038000,"-",12.074855352,7.8476028276,2184880038.1,7898255533.1,688283632.03,"-","-",1238175919.6,-5.068214064,1.7989326812,"-"
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",243143203.41,8420703.2712,45619544.504,34501703.189,34962058.076,262481358.22,"-",45857845.857,45857845.857,23248463.379,"-",-61616064.43,86466,"-","-","-",173679442.14,"-",40150528.448,"-","-",104953331.88,-2.9027261833,2.613996277,"-"
"CALI4<XBSP>","Const A Lind","CALI4",51588993.401,11915.067659,4988080.5974,7904022.61,17452324.557,13098992.109,"-",14081.443597,14081.443597,4656625.0788,"-",-1081021.5931,372119,"-","-",0,26232646.234,"-",318457.26289,"-","-",4137778.0417,4.3066516347,12.993197278,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11709253279,1916745521.9,607059698.99,1360805795.9,3584650271.7,4686305512.4,"-",610913681.78,610913681.78,455868322.27,"-",-309434307.11,126394000,"-",2.2038742972,1.0358104728,6763797212.1,5940458086.2,360096091.61,"-","-",1036300011.4,-4.8315666143,2.8778429857,"-"
"CPLE6<XBSP>","Copel","CPLE6",35921087791,10647141982,1119611247.7,6618185336.6,12502112211,15191248744,"-",792459234.95,792459234.95,1126596726.9,"-",-548530720.27,273655375,"-",0,0,16472951489,6550531852.4,1568185382.2,"-","-",2319518136.3,-2.8611258084,1.4791096529,"-"
"CORR4<XBSP>","Cor Ribeiro","CORR4",16772082.512,330372.33055,-1882580.6902,388864.48088,13490022.966,6137343.0325,"-","-","-",21663.759381,"-","-",23153,"-",0,0,2893195.0653,3652462.8378,113734.73674,-1504548.089,-1867416.0586,-1867416.0586,-5.1462686567,-16.419047619,"-"
"CSAN3<XBSP>","Cosan","CSAN3",30913397158,446625479.33,1424743132.2,5406614679.9,14352908916,8308893359.5,"-",646324179.67,646324179.67,3412397388.1,"-",-1342463090.9,405753414,"-",0,0,10232519291,18239549482,1960029713.1,"-","-",3105119708.2,-3.190859467,1.5842207327,"-"
"RLOG3<XBSP>","Cosan Log","RLOG3",28419981859,12203496785,-86129691.357,3808062123,15920863579,6441013696.4,"-",1453299216.6,1453299216.6,194875264.32,"-",-2241115.9079,463224241,"-",0,0,2394936181.8,4656322822.3,2196271926,"-","-",1529510155.7,-0.84764641545,0.6964120142,"-"
"CSRN3<XBSP>","Cosern","CSRN3",3103867542.9,0,203940464.43,974738106.38,1205778850.6,2339719591.9,"-",81337667.782,81337667.782,377000323.06,"-",-203411868.7,168074000,"-",0.2881653694,0.057372451749,923350585.94,3346279074.2,311091584.7,249279463.25,317564716.01,317564716.01,-4.6505607462,1.0208077994,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",3833925402.2,881956557.7,53951426.361,1188260451.6,1040384713.2,2792163957,"-",92400266.51,92400266.51,186325661.68,"-",-107235.60893,30636000,"-",0,0,894646104.76,203852766.1,267512766.33,62297389.663,266785947.21,294019459.12,-1.2688453016,1.0990857115,"-"
"CPFE3<XBSP>","CPFL Energia","CPFE3",44717153605,10601296051,1277891006.5,12325257944,20274982422,28969759329,"-",1656250730.4,1656250730.4,3519973118,"-",-364962855.16,1017917746,"-",0,0,9707019313.7,21335237552,2564846129.8,"-","-",3611591322.8,-2.2414137571,1.4081122765,"-"
