"Ativo","Nome","Código","Ativo Tot| < Dez 2018| personalizado| consolid:sim*","Imobil| < Dez 2018| personalizado| consolid:sim*","Lucro Liquido| < Dez 2018| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2018| personalizado| consolid:sim*","PasNoCir| < Dez 2018| personalizado| consolid:sim*","Receita| < Dez 2018| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2018| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2018| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2018| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2018| personalizado| consolid:sim*","DpInCP| < Dez 2018| personalizado| consolid:sim*","DivPag| < Dez 2018| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez18","Dividendos| < Dez 2018| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez18|1 tri","Divid por Ação|30Dez18|1 tri","Patrim Liq| < Dez 2018| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez18|personalizado","DesFin| < Dez 2018| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2018| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2018| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2018| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2018| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2018| de 12 meses| consolid:sim*","Fechamento|30Dez18|ajus p/prov ed"
"ARTR3<XBSP>","Arteris","ARTR3",15838156906,57188550.887,-197478725.37,2260555646.4,6834834730.1,4025889597.5,"-",1030543450.3,1030543450.3,1084027598,"-",0,731481000,"-","-",0,6742766529.8,"-",623544601.15,"-","-",279341023.55,-0.52006111345,0.4479888416,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1418211120.1,92059847.69,-233284475.62,398389348.48,932710872.9,1420403692.4,"-",69570320.065,69570320.065,99664941.432,"-",0,15661526,"-",0,0,87110898.714,13735611.428,128684158.27,"-","-",-56193540.681,0.93033828283,-0.43667799856,26.310867973
"ATOM3<XBSP>","Atompar","ATOM3",11733394.217,4176.3282497,7391056.9199,103364.12417,8483166.7572,8325510.3657,"-","-","-",6701962.7587,"-","-",20898000,"-",0,0,3146863.3361,53893490.543,6908691.007,"-","-",6135026.1988,3.3886966551,0.88801571709,2.5788826942
"AURA32<XBSP>","Aura 360","AURA32",1475076005.5,894264639.12,61562210.646,367914681.24,283917235.23,937907269.33,"-","-","-",163579468.97,"-","-","-","-","-","-",823244089.07,"-","-","-","-",133774058.33,-2.0034713535,"-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4",12313074843,3434214557.3,438803676.95,4235625846.3,4774286575.8,9556855854.6,"-",339224350.24,339224350.24,1220673926.1,"-",0,338449902,"-",0,0,3303162420.9,12721300981,631578812.62,628647030.19,548610831.53,548610831.53,6.8545338325,0.86863400191,37.586954247
"BTOW3<XBSP>","B2W Digital","BTOW3",13605635907,454696694.1,-414946401.82,3350903073.2,6561694509.9,6774498271.8,"-",454335441.71,454335441.71,3257481742.5,"-",0,457263860,"-",0,0,3693038324.2,20061230169,1059104315.1,"-","-",-23844746.142,0.040326026691,-0.022514067595,43.36402504
"BAHI3<XBSP>","Bahema","BAHI3",84221923.647,8001844.9264,-2200924.9876,19127583.384,6559967.5982,46050283.445,"-",1034685.3238,1034685.3238,16486055.766,"-",-111716.78067,1171970,"-",0,0,54886349.939,170084966.8,1875171.3841,"-","-",-2457769.1749,-8.56,-1.3106904232,128.59253294
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4216822972.5,22969.805373,222904211.75,1431064814.4,1535564899.8,4373749550.5,"-",104539760.58,104539760.58,158443629.3,"-",-58238897.442,39091735000,"-","-",0,1250193258.3,"-",188861916.11,"-","-",355038017.16,-6.5522370804,1.8798814736,"-"
"BTTL3<XBSP>","Battistella","BTTL3",133205033.6,12833856.711,-10437688.378,52639485.341,80129121.962,374709567.3,"-",1795821.1474,1795821.1474,6883633.0375,"-",0,15359000,"-",0,0,436426.30209,51155019.905,11086063.338,"-","-",-6226905.4203,1.0086250634,-0.56168770013,3.3306217791
"BALM4<XBSP>","Baumer","BALM4",198260742.83,27025020.104,2874357.9178,62323346.47,27176412.003,125083119.24,"-",2970413.4676,2970413.4676,3090482.9048,"-",-2255217.2548,9785000,"-",0,0,98179212.657,127756033.19,7575859.4449,"-","-",5392683.8524,6.7428198434,0.7118246968,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3",327011722.36,126692049.7,6073425.3571,121403774.05,101734312.08,529994848.36,"-","-","-",1212179.2745,"-","-",36232057,"-","-","-",103867371.73,"-",19366678.176,"-","-",28868869.026,-1.7134535539,1.490646396,"-"
"BMKS3<XBSP>","Bic Monark","BMKS3",212059331.37,387354.44516,3869368.1233,3477837.3499,15975499.637,14491859.026,"-",123201.68336,123201.68336,157169849.18,"-",0,454750,"-",0,0,192605994.38,134331154.73,239094.79229,"-","-",-4459274.4886,-0.41321594427,-18.650655022,"-"
"BIOM3<XBSP>","Biomm","BIOM3",319158137.09,163160792.06,-44438220.741,43073605.485,165318909.68,1635032.5097,"-",1816702.7886,1816702.7886,16511113.735,"-",0,47782714,"-",0,0,110765621.92,407593739.33,20129902.163,"-","-",-38290665.557,6.263706234,-1.9021784232,8.4822377996
"GBIO33<XBSP>","Biotoscana","GBIO33",1308638055,49159314.468,66259919.023,315285444.61,231970672.7,857150531.89,"-","-","-",105044125.3,"-","-",105957911,"-",0,0,761381937.66,917112372.7,48042558.029,"-","-",147233350.47,-3.0646442761,3.0646442761,8.6554402974
"BKBR3<XBSP>","Bk Brasil","BKBR3",2636967067.5,969143072.39,133680090.94,626109910.78,218210018.8,2451852361.9,"-",139013262.12,139013262.12,182675729.89,"-",0,222525821,"-",0.22955165991,0.049563915341,1792647137.9,4804692310.9,46574412.64,143787849.39,132410487.15,132410487.15,11.638065522,2.8429878049,21.591617051
"BOBR4<XBSP>","Bombril","BOBR4",659506963.71,296007705.52,73259061.992,538512469.83,373024418.85,1092831298,"-",24932679.651,24932679.651,14531534.144,"-",0,54065000,"-",0,0,-252029924.97,147894537.37,91119129.751,"-","-",-4921802.8422,-0.06511859209,-0.054015033459,2.7354950035
"BBRK3<XBSP>","BR Brokers","BBRK3",362496939.42,11587222.728,-80086314.598,68256864.831,58948873.244,116214686.2,"-",8509268.8087,8509268.8087,54012453.253,"-",0,35481000,"-",0,0,234920552.21,233383976.64,1532712.4676,"-","-",-72900941.844,-19.701749436,-47.563351499,6.5777169932
"BRML3<XBSP>","BR Malls Par","BRML3",18930289461,15074456.817,1058790046.4,990388054.2,6532410096.2,1248939315.7,"-",18167027.886,18167027.886,24715510.582,"-",-73085744.369,842262000,"-",0.72647279471,0.099135585843,10947304832,11493635744,339606484.28,"-","-",1713816854,-7.8974341703,5.0464785961,13.646152555
"BRPR3<XBSP>","BR Propert","BRPR3",11106054378,13336060.183,14309144.665,1203908056.4,3773002481.2,439889522.29,"-",492806.73346,492806.73346,1061649787.2,"-",-68692247.051,403427000,"-",0,0,6129143840.4,3453929332.4,470693075.38,"-","-",542981141.05,-1.4912042759,1.1535779247,8.5614729118
"BRAP4<XBSP>","Bradespar","BRAP4",11103119463,5220.4103121,1242975519,478154085.8,226070912.65,0,"-",0,0,480080417.2,"-",-751129341.02,348034000,"-",0,0,10398894464,10983961265,136763265.27,"-","-",1288663505.9,-34.704203571,9.4225851026,33.086960558
"AGRO3<XBSP>","Brasilagro","AGRO3",1348169919,91751843.481,142124626.66,191899150.83,234540506.34,351210412.32,"-",20632105.635,26112492.381,69164172.143,"-",-42806320.477,53802168,"-",4.9008238703,0.7987422041,921730261.85,876874243.82,208173257.93,"-","-",163010444.24,-23.173562736,0.91503590709,16.298120994
"BRKM5<XBSP>","Braskem","BRKM5",61803374809,33159931453,2993043946.3,24135136686,31496413253,60556619713,"-",3122407802,3122407802,5792188280.5,"-",-1566018685.4,795985963.03,"-",0,0,7086858390.6,38494773440,6796175503.6,"-","-",8669997933.6,-1.785240577,1.2757171926,49.468608117
"BFRE3<XBSP>","Brazilian Fr","BFRE3",192984996.17,0,11675969.704,8940474.7005,3891293.8466,0,"-",0,0,9396.7385618,"-",-3129113.9411,717,"-","-","-",180153227.62,"-",818560.33694,"-","-",5158809.4704,0.41288543495,6.3022959184,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",44250679588,11168543733,-4644140702.6,15127329132,21259557192,31519188859,"-",1824221223.5,1824221223.5,5084222336,"-",0,811339645,"-",0,0,7271642122.1,18577016375,4062633977.6,"-","-",-215429628.27,0.092052818815,-0.053027082788,22.896719629
"BRQB3<XBSP>","Brq","BRQB3",193704368.71,8119826.1994,24440916.999,76896643.897,22531290.907,373483814.96,"-","-","-",8791170.9656,"-","-",129957439,"-","-","-",93639543.85,"-",2281319.3064,"-","-",36432199.486,49.424929178,15.96979405,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",109628.61655,0,-112760.86274,26102.05156,0,0,"-",0,0,103364.12417,"-",0,7104000,"-","-","-",83526.564994,"-",0,-112760.86274,-116937.19099,-116937.19099,-28,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",99187.79593,0,-113804.9448,26102.05156,0,0,"-",0,0,93967.385618,"-",0,1839753,"-","-","-",73085.744369,"-",0,-113804.9448,-116937.19099,-116937.19099,-37.333333333,"-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",122157.6013,0,-86658.811181,27146.133623,0,0,"-",0,0,115893.10892,"-",0,2060123,"-","-","-",95011.46768,"-",0,-86658.811181,-90835.139431,-90835.139431,-21.75,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",224414998.5,58308850.94,17372481.437,139372426.35,59878106.28,258398825.55,"-",7325279.7499,7325279.7499,9294418.5197,"-",0,3855000,"-","-","-",25420265.974,112295724.18,42163165.927,"-","-",30212602.64,-1.4850910957,0.71656390065,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3",38293797803,10933627357,1733176223.6,17484198217,6143378855.3,56659201281,"-",808119516.31,808119516.31,4851849344.1,"-",-784105628.88,1982672519,"-",1.0586555861,0.19995298636,13607521519,37447617182,563804313.71,"-","-",3254403788.6,-8.6343490305,5.7722222222,18.887444509
"CASN4<XBSP>","Casan","CASN4",3473552437.1,1117737875.6,-124480683.89,500519367.66,1672021205,1133405371,"-",0,0,5118090.27,"-",0,715094432,"-","-",0,1301011864.5,"-",155016951.97,"-","-",-70021363.516,0.52171173414,-0.45170133089,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",32174430747,1130781592.8,817243749.46,5278486332.7,18091478108,10144154102,"-",1533178128.2,1533178128.2,1322953249,"-",-1357944615.3,2020000000,"-",3.5498378201,0.41510806315,8594355232.3,23621312580,1918708562,"-","-",2452893311.7,-2.3987514767,1.278408488,11.693719099
"CEAB3<XBSP>","Cea Modas","CEAB3",3631669268.7,665004055.77,181288144.83,1827214606.8,640262443.14,5394103804,"-",214270697.18,214270697.18,465666864.33,"-",-58283792.97,"-","-","-","-",1164190130.6,"-",330827842.3,"-","-",371923956.36,-2.7260907164,1.1242220539,"-"
"CEBR3<XBSP>","Ceb","CEBR3",3906611574.6,107081056.32,93938151.32,2013870377.5,1065233076.8,2704391798.9,"-","-","-",187620502.53,"-",-24475371.707,14416383,"-","-",0,612994151.91,535143497.7,214018029.32,"-","-",246775059.95,-2.0907024263,1.1530573416,"-"
"CEDO4<XBSP>","Cedro","CEDO4",731080877.25,324357665.76,50751784.972,310075667.23,203104239.52,678332807.38,"-",18145102.163,18145102.163,4643032.9316,"-",-820648.50106,10000000,"-",0,0,198570835.21,62644923.745,59755948.678,"-","-",65892018.959,-5.5093845482,1.1026855136,6.2644923745
"CEED3<XBSP>","Ceee-D","CEED3",4357199805.8,215892156.62,-1032957368,3350216067.2,3463125189.6,3480790014,"-",121885095.88,121885095.88,20746954.662,"-",0,9680746,"-","-",0,-2456141451,384660870.55,1050831008.8,"-","-",-477485873.28,0.78409406536,-0.4543888306,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5323302511.2,707344715.65,181029212.47,701502032.43,2127678454.6,1068545949.2,"-",25875485.753,25875485.753,1702897.8438,"-",0,9680746,"-",0,0,2477168219.7,2127901204.3,264370974.94,"-","-",318174611.78,-3.7165802793,1.2035156728,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3400815416.2,0,180741045.83,889871141.8,1160594312,4336419440.5,"-","-","-",46438681.972,"-","-",259638000,"-",0.99399918182,0.34299323545,1350349962.4,8959170117.5,216497724.22,"-","-",429409026.55,-2.2541517314,1.9834343668,"-"
"CLSC4<XBSP>","Celesc","CLSC4",10289162484,167122039.4,172306950.93,4634657305.3,3774263732.3,8002412907,"-",224389940.53,224389940.53,728831924.49,"-",-15983852.293,38571000,"-",0,0,1880241446.6,1946709426,369016187.81,"-","-",413122390.46,-3.6470555704,1.119523761,52.068372453
"GPAR3<XBSP>","Celgpar","GPAR3",1394696303.9,9206715.6264,65261393.394,52702130.265,3132335978.3,211507011.96,"-",0,0,634801.89395,"-",0,32774000,"-","-",0,-1790341804.7,"-",2890019.1488,"-","-",82830162.258,9.1863131079,28.660765896,"-"
"CEPE5<XBSP>","Celpe","CEPE5",8105652785.4,0,116836959.11,1780109800.5,4661829540.9,5863612890.3,"-",246073436.8,246073436.8,686785695.76,"-",-112047754.69,74612000,"-",0,0,1663713444,1402218915.1,1486541070.7,171579225.73,470773469.7,470773469.7,-1.5734710115,0.31669052338,18.793477124
"MAPT4<XBSP>","Cemepe","MAPT4",807075.43425,0,-183758.44299,10440.820624,6449294.8996,0,"-",0,0,0,0,0,918895,"-","-",0,-5652660.2859,"-",5220.4103121,"-","-",-178538.03267,34.2,-34.2,"-"
"CMIG4<XBSP>","Cemig","CMIG4",62493190431,2778913156.1,1775042870.2,24424821430,21426403593,23247757768,"-",886522770.63,886522770.63,930072477.53,"-",-531192410.49,1458191000,"-",1.040620418,0.15058794536,15221379000,21697106550,2322206604,"-","-",2605921287.3,-4.8138546758,1.1221746088,14.470977385
"CNTO3<XBSP>","Centauro","CNTO3",1877572772.8,467768601.52,153566721.99,972617777.49,705050867.36,2375346204.7,"-","-","-",24137089.119,"-","-","-","-","-","-",199904128,"-",159454300.74,"-","-",187879434.89,-1.9617028235,1.178265083,"-"
"CESP6<XBSP>","Cesp","CESP6",10781713417,6636829787.4,307412213.88,923384087.84,2443189613,1706144939,"-",330290140.04,330290140.04,66821.251995,"-",-26700310.582,327503000,"-",0,0,7415139716.7,7343503330.3,155672635.51,"-","-",310479726.98,-22.726098586,1.9944399732,22.760988961
"HGTX3<XBSP>","Cia Hering","HGTX3",1779250520.9,319170666.07,250072271.1,380957354.36,20025493.957,1607435332.7,"-",64313366.881,64313366.881,334670064.29,"-",-114834409.71,161403000,"-",0.84695806904,0.25856748592,1378267672.6,4927465651,33541136.255,"-","-",206685440.99,5.3209063541,6.1621478599,30.528959505
"CIEL3<XBSP>","Cielo","CIEL3",86202642331,606396597.36,3489227241.1,59306824250,11370217580,12200974884,"-",973131465.87,973131465.87,3001134538.2,"-",-7572397268.8,2714233626,"-",3.6856571358,0.34209862398,11697991482,25193216688,664326446.51,"-","-",3865975900.7,2.9699106881,5.8193918382,9.2818895349
"CMSA3<XBSP>","Cims","CMSA3",17317.145087,0,-169381.43299,593.03861145,0,0,"-",0,0,9848.8260948,"-",0,21023873,"-","-","-",16724.106476,"-",612.87617064,-169381.43299,-173622.49432,-173622.49432,-40.938453964,-283.29131175,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3",172921915.26,131867564.48,-5960664.4944,42107829.577,88127834.643,119406445.06,"-","-","-",1943036.7182,"-",0,30969063,"-","-","-",42683118.794,"-",10481539.824,"-","-",-250579.69498,0.057333970377,-0.023906763622,"-"
"CBMA3<XBSP>","Cobrasma","CBMA3",162354760.71,157521704.84,-1198372333.3,5137927.8292,10642495515,0,"-","-","-",0,"-",0,102584864,"-","-",0,-10240753619,"-",1215150732,"-","-",-5361361.3905,0.0044120957584,-0.0044120957584,"-"
"CEEB3<XBSP>","Coelba","CEEB3",15171103317,0,666705909.53,2835193355.6,6901461782.8,9644566056.4,"-",454069200.78,454069200.78,922920515.4,"-",-335283984.54,262095000,"-",0,0,5434448179,7279055104.8,2958996430.2,793576497.26,1197673842.4,1197673842.4,-2.9638250705,0.40475677163,27.77258286
"COCE5<XBSP>","Coelce","COCE5",6776260682.3,48541463.246,380588793.39,2149169839.7,1638259767.4,5327161438.5,"-",233247932.74,233247932.74,100059604.45,"-",-88704167.941,77855299,"-",0,0,2988831075.2,3402783358.6,225985297.92,"-","-",540681028.27,-8.149646696,2.392549574,50.115938996
"COGN3<XBSP>","Cogna ON","COGN3",31995935522,2595215269.9,1465627062.9,2678590443,12604900999,6327876508.4,"-",497795357.56,497795357.56,1551099796.8,"-",-667029574.97,1627026351,"-",0.9151793054,0.084754827714,16603665345,15067903879,309500378.01,"-","-",1299775671.3,9.256366597,4.1995931627,9.2610078936
"CGAS5<XBSP>","Comgas","CGAS5",8729128477.2,0,1398477969.1,1999636406.8,3888206496,7141532791.9,"-",358284068.29,358284068.29,629182644.29,"-",-790126850.13,132023251,"-",8.1573425854,5.0036993539,2841285574.4,8436429916.6,565729601.03,"-","-",1924354957.8,23.397699719,3.4015454633,61.33823262
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",211941350.1,2768905.6295,41230800.645,36288116.161,28351004.323,270085236.07,"-",56036928.372,56036928.372,26754602.849,"-",-63012440.631,86466,"-","-","-",147302229.61,"-",49343318.27,"-","-",109622352.06,-2.3348084236,2.2216250529,"-"
"CALI4<XBSP>","Const A Lind","CALI4",47887867.875,60556.75962,2610205.156,5571221.8851,15144410.315,7114375.1733,"-",12528.984749,12528.984749,432249.97384,"-",-1138049.448,372119,"-",0,0,27172235.674,29186807.838,147215.5708,"-","-",2116354.3405,4.145194274,14.375886524,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11671170058,1749404391.1,604210289.52,1400071238.3,3769982995.9,4946114293.1,"-",593465641.02,593465641.02,327185039.98,"-",-463087981.64,126394000,"-",0,0,6501115824.6,8119850025.4,321922866.39,"-","-",963118718.89,-4.8401746221,2.9917685864,64.242369301
"CPLE6<XBSP>","Copel","CPLE6",37513972911,11318541783,1469089239,6990248433.3,13467376472,15593135904,"-",782204355.44,782204355.44,2034298887.2,"-",-313978445.98,273655375,"-",3.5165599014,1.1216668085,16739689401,8615137055.4,1307154199.3,"-","-",2499581529.3,-5.4652368451,1.912231572,31.896707007
"CORR4<XBSP>","Cor Ribeiro","CORR4",13523994.954,327841.7676,-5825977.9083,299651.55191,16213550.347,1548373.6986,"-","-","-",145127.40668,"-","-",23153,"-","-",0,-2989206.9447,"-",55336.349308,-5545119.8335,-5773773.8052,-5773773.8052,-25.251141552,-104.33962264,"-"
"CSAN3<XBSP>","Cosan","CSAN3",30058871997,520384072.98,1725158717.5,4170291367.2,14483933399,10753104525,"-",594825035.86,594825035.86,2815833986,"-",-1091334084.3,392516082,"-",0,0,10366393234,13712543754,2055703613.5,"-","-",2874427871.3,-8.2875527178,1.3982696009,34.934985809
"RLOG3<XBSP>","Cosan Log","RLOG3",28338664317,12442135914,77933417.385,2584234658.8,17087626616,6875213559.8,"-",1557045844.2,1557045844.2,150045033.19,"-",-3493498.5809,462941091,"-",0,0,2392873210.3,6307697782.3,2282592042.4,"-","-",1826735373.1,-1.4473705327,0.80028990691,13.625270914
"CSRN3<XBSP>","Cosern","CSRN3",3338099494.8,0,252335841.01,639913719.73,1688800647.8,2502534193.4,"-",86633753.211,86633753.211,306642725.4,"-",-87199645.689,168074000,"-",0,0,1009385127.3,2985093652.8,595955776.74,303488553.49,396618585.3,396618585.3,-4.2587614072,0.66551680641,17.90600737
