"Ativo","Nome","Código","Ativo Tot| < Set 2018| personalizado| consolid:sim*","Imobil| < Set 2018| personalizado| consolid:sim*","Lucro Liquido| < Set 2018| personalizado| no exercício| consolid:sim*","PasCir| < Set 2018| personalizado| consolid:sim*","PasNoCir| < Set 2018| personalizado| consolid:sim*","Receita| < Set 2018| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2018| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2018| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2018| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2018| personalizado| consolid:sim*","DpInCP| < Set 2018| personalizado| consolid:sim*","DivPag| < Set 2018| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set18","Dividendos| < Set 2018| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set18|1 tri","Divid por Ação|30Set18|1 tri","Patrim Liq| < Set 2018| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set18|personalizado","DesFin| < Set 2018| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2018| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2018| personalizado| no exercício| consolid:sim*","EBIT| < Set 2018| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2018| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2018| de 12 meses| consolid:sim*","Fechamento|30Set18|ajus p/prov ed"
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10516127218,63920249.061,78857404.206,2747020498.9,4180755752.2,4232451452.8,"-",262803160.95,351670377.21,356958283.16,"-",0,166634000,"-",0,0,3588350967.2,3525703075.7,1073506748.7,"-","-",414425085.85,-2.3382410478,0.49656313451,"-"
"ANIM3<XBSP>","Anima","ANIM3",1570121300.9,296265281.36,21287883.025,276197442.44,576469793.07,845686570.77,"-",42176421.716,56333754.854,24469011.779,"-",-21187260.831,77632254,"-",0,0,717454065.35,1114770107.7,59806268.712,"-","-",49529178.951,-1.5836464545,0.66830566911,14.359625674
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1164451394.1,85783565.261,105235093.23,393408673.12,23694430.511,1168106285.7,"-",29222362.322,39705937.212,3553221.2435,"-",-95087973.809,90251000,"-",0.54704603704,0.2457528679,747348290.45,4054401381,56989895.414,"-","-",146910500.28,-8.9415012107,2.9066952128,44.923617256
"ARTR3<XBSP>","Arteris","ARTR3",15490649537,58746591.227,-128249275.78,1577921617.2,7073705685,2965214487,"-",767202307.2,993572896.71,879119343.05,"-",0,731481000,"-","-",0,6839022234.8,"-",484446603.6,"-","-",235244209.28,-0.83188340231,0.69726400366,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1517817674.5,99927272.477,-203931840.13,382263716.93,1029650146,1104455410.6,"-",53357014.933,58237191.367,121446796.17,"-",0,10943277,"-",0,0,105903811.57,10437856.85,107308329.7,"-","-",-42376617.958,-0.80395486761,-0.7749211948,28.614436563
"ATOM3<XBSP>","Atompar","ATOM3",10036015.754,4192.5914378,5693539.1725,140451.81317,8463793.9651,3935795.2122,"-","-","-",5721839.1647,"-","-",20898000,"-",0,0,1431769.976,54979526.857,3780669.329,"-","-",2875069.5785,0.49168241966,0.40691489362,2.6308511272
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4",11999212417,3293577200.2,295690896.33,4052680468.9,4854756751.7,6994214151.3,"-",265472793.55,321277233.73,936704586.44,"-",0,338378906,"-",0,0,3091775196.6,8529840580.5,499392143.93,447128347.22,254190529.99,254190529.99,2.1374349735,0.93919595062,25.20795602
"BTOW3<XBSP>","B2W Digital","BTOW3",13677257310,460630587.94,-345620467.77,3196338427,6709244759.4,4726969709.1,"-",337966892.1,417602022.01,3273302876.2,"-",0,456836739,"-",0,0,3772146838.8,13263658867,784884561.59,"-","-",-90806289.804,-0.059010618922,0.03334401336,28.697312349
"BAHI3<XBSP>","Bahema","BAHI3",85790902.296,8021475.5684,-114248.11668,18277602.373,2591021.5086,34511316.42,"-",784014.59887,983162.69217,16910817.564,"-",-111103.6731,1171970,"-",0,0,61055660.961,170133101.79,1531344.0227,"-","-",103766.63808,-5.9592760181,-0.60440569068,128.62892533
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4330496251.7,56599.98441,153444654.03,1656748625.2,1509670421.2,3358542452.7,"-",78219082.159,102737356.88,300810050.48,"-",0,39091735000,"-","-",0,1164077205.3,"-",145478730.3,"-","-",267444359.67,-10.915332031,1.954460674,"-"
"BTTL3<XBSP>","Battistella","BTTL3",149547640.29,13219240.803,2752436.2789,51768022.778,84110721.277,243105318.23,"-",-1109988.5832,483196.16321,4744965.3597,"-",0,15359000,"-",0,0,13668896.235,48029346.446,6849646.2615,"-","-",6712338.8919,1.5116888792,-0.80537772087,3.1444435784
"BALM4<XBSP>","Baumer","BALM4",193429398.57,27748666.431,6391605.6469,54410403.532,26078966.891,87433349.992,"-",2650765.9366,3602484.1929,3197899.1192,"-",-1743069.8903,9785000,"-",0,0,100687179.67,77290171.611,4726098.6983,"-","-",6595994.4795,1.1005896635,0.61659541391,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3",330556486.73,133978451.98,6012176.1218,131328734.19,108978029.24,385735182.64,"-","-","-",3266028.7301,"-","-",32813938,"-","-","-",90243434.403,"-",13630114.764,"-","-",22168327.227,"-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",211953315.69,415066.55234,2435895.6254,3738743.4147,16822773.144,10475189.707,"-",93285.159491,126825.89099,156079697.75,"-",0,454750,"-",0,0,191391799.14,142993571.73,97477.750929,"-","-",-3721973.0489,-0.41763891635,-27.789473684,314.44435784
"BIOM3<XBSP>","Biomm","BIOM3",331451605,162985944,-32468476.242,39128407.741,170879545.53,841662.73114,"-",1720010.6374,1918110.5828,8521442.0973,"-",0,47782714,"-",0,0,121443651.73,410182631.57,15256840.242,"-","-",-27679488.672,6.3162377995,-2.0289590697,8.5361139942
"GBIO33<XBSP>","Biotoscana","GBIO33",1323939771.4,44745227.731,47167769.953,364929497.94,221789996.79,613664467.59,"-","-","-",108115392.02,"-","-",105957911,"-",0,0,737220276.66,1010641974.2,"-","-","-",108108501.5,-2.8839344654,"-",9.538145521
"BKBR3<XBSP>","Bk Brasil","BKBR3",2592010960.1,864303773.05,46549294.586,612434890.57,236597368.17,1708753529.3,"-",101244794.33,139408906.05,81863492.267,"-",0,222525821,"-",0,0,1742978701.4,3137077501.7,35765949.408,65224144.998,56973125.048,56973125.048,122.0775862,1.7279697383,14.097588709
"BOBR4<XBSP>","Bombril","BOBR4",666246801.68,309251833.34,112530202.33,484097570.37,386886048.99,802355090.11,"-",18975668.848,25198522.689,8225864.401,"-",0,54065000,"-",0,0,-204736817.68,154703951.28,64527126.671,"-","-",7939720.0353,0.60159402366,0.5970295434,2.8614436563
"BBRK3<XBSP>","BR Brokers","BBRK3",396865464.76,12783211.293,-38995292.963,57653373.009,59897457.576,79955863.163,"-",6641064.8375,9041323.4356,64737804.391,"-",0,35481000,"-",0,0,276837860.79,139460003.25,1131999.6882,"-","-",-38484844.955,-16.644394281,-150.68392371,3.9305544729
"BRML3<XBSP>","BR Malls Par","BRML3",18080725616,14776788.522,300140284,914804585.07,6309826006.5,906348128.14,"-",13393233.348,17849958.046,20628598.022,"-",0,842262000,"-",0,0,10434235426,8492681381.3,270412714.41,"-","-",620325347.66,1.6753325851,-1.0516568083,10.083182407
"BRPR3<XBSP>","BR Propert","BRPR3",10244575167,11946789.302,-115744871.82,563685533.63,3659614540.2,341172128.25,"-",354273.97649,467473.94532,318067804.99,"-",-68959743.969,403427000,"-",0,0,6021275093.4,3234811270.7,402745574.25,"-","-",259009913.84,-1.1194057912,0.94663204197,8.0183311248
"BRAP4<XBSP>","Bradespar","BRAP4",12955893653,6288.8871567,-816731486.16,2568482137,787856060.78,0,"-",0,0,1583830026.7,"-",-754039666.38,348034000,"-",0,0,9599555455.9,12913272209,89589390.139,"-","-",-801113034.9,-25.847081507,6.2986997454,38.85484115
"AGRO3<XBSP>","Brasilagro","AGRO3",1365179046.2,87990964.653,143215779.07,187916140.83,233758983.76,260121998.72,"-",12183670.718,28041099.684,71100061.898,"-",0,53802168,"-",0,0,943503921.61,772015066.68,121943618.26,"-","-",137585128.77,210.44028103,1.1093899824,14.349144195
"BRKM5<XBSP>","Braskem","BRKM5",63718092783,34323511383,3086914934.9,25457614358,31540108624,45241399965,"-",2357298161.8,3153590764.7,5126638969.4,"-",-1572106492.9,795983796,"-",0,0,7518527058.8,48395771361,5334926912.1,"-","-",7484740012.5,-1.700004928,1.2426320182,61.253760906
"BFRE3<XBSP>","Brazilian Fr","BFRE3",192891698.72,0,10908074.773,3336254.6366,9308601.1398,0,"-",0,0,8385.1828756,"-",0,717,"-","-","-",180246842.95,"-",2063803.1353,"-","-",3653843.438,0.54772530061,4.4880650076,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",46662187448,12523831383,-2465036232.2,15980913361,20996082854,26185942958,"-",1568597293.9,2091988879.4,4637105704.3,"-",0,811339645,"-",0,0,9040500639.6,18683373951,3477706382.9,"-","-",-635014091.76,0.2727880598,-0.14183654286,23.027808472
"BRQB3<XBSP>","Brq","BRQB3",173167652.3,7843290.4323,17638232.179,65733544.858,13818781.379,273580217.24,"-","-","-",5805690.9935,"-","-",129957439,"-","-","-",93006352.161,"-",1622532.8864,"-","-",26055907.638,-199.10606061,9.7340740741,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",143596.25674,0,-78611.089459,25155.548627,0,0,"-",0,0,137307.36959,"-",0,7104000,"-","-","-",118440.70811,"-",0,"-","-",-81755.533037,-27.5,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",133114.77815,0,-79659.237318,25155.548627,0,0,"-",0,0,127874.03885,"-",0,1839753,"-","-","-",107959.22952,"-",0,-79659.237318,-81755.533037,-81755.533037,-53,"-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",146740.70032,0,-58696.280129,23059.252908,0,0,"-",0,0,141499.96103,"-",0,2060123,"-","-","-",123681.44741,"-",0,-58696.280129,-60792.575848,-60792.575848,-30.333333333,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",221489364.92,58575743.125,12804174.251,147892614.82,55875714.24,196871516.15,"-",5480765.1571,7288820.2146,3779621.1812,"-",0,3855000,"-","-","-",17969446.902,72674088.189,33579512.973,"-","-",26204744.634,4.5095918367,0.5538789322,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3",33729398117,10572667458,1073303408,12973974204,6312994557.5,40971051678,"-",599540575.61,784014598.87,1442251454.6,"-",-388862855.86,1982672519,"-",0.41582938459,0.064549485612,13384848165,30777163900,437077657.39,"-","-",2140317929,-9.1168629882,5.6494429505,15.523069798
"CASN4<XBSP>","Casan","CASN4",3424246649.4,1189089157.7,-158012482.4,434649098.8,1778029814,842566234.59,"-",0,0,4326754.3638,"-",0,715094432,"-","-",0,1211567736.7,"-",98261765.528,"-","-",-78876270.867,2.0488960755,-1.7541094936,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",33446926462,1117625388.5,1142266296.5,4300746671,18912389017,7482918331.5,"-",1086212397.1,1418688042.6,1900440906.2,"-",-470996770.27,2020000000,"-",0,0,9845818843.7,17912008400,"-","-","-",2450725869.4,-3.0517406148,"-",8.867330891
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",4109308753.3,104241449.06,-31782987.542,1965404062.4,1255456832,2051126835,"-","-","-",131206100.89,"-",-21974419.873,14416383,"-",0,0,674419210.54,455963664.75,158130923.11,"-","-",83481832.562,-1.6964610753,0.50499109106,"-"
"CEDO4<XBSP>","Cedro","CEDO4",654984452.93,321164033.76,-8178697.7473,338203773.51,155379534.98,502603668.97,"-",13636403.651,18148680.186,10955241.427,"-",-823844.21753,10000000,"-",0,0,140215979.9,74159588.059,43851361.996,"-","-",18315335.696,-2.367768595,1.2647197073,8.2594051325
"CEED3<XBSP>","Ceee-D","CEED3",4166409752.4,222161227.7,-893760920.49,2061300158.2,4299073827,2523971490,"-",90227712.185,121530648,25747752.167,"-",0,9680746,"-",0,0,-2193964232.7,275280068.55,634603217.8,"-","-",-411553160.72,0.29490286441,-0.17605433374,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5269298182,771323624.59,109759947.54,893862590.84,1815715970.3,808725732.8,"-",21687227.36,29986462.111,6103364.9856,"-",0,9680746,"-","-",0,2542336088.6,"-",207752339.07,"-","-",240494381.91,-3.3856478499,1.5538154367,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3498993217.7,0,252739893.35,979578026.49,1017567097.5,3241626799.7,"-",0,"-",214228844.7,"-",-85050909.907,259638000,"-","-",0,1501848093.7,"-",93781981.577,"-","-",460037336.25,-5.9917567852,4.9737751204,"-"
"CLSC4<XBSP>","Celesc","CLSC4",9974346926.8,160915851.97,191071065.89,4836440367.9,3030708006,6260288442.4,"-",168383905.47,225918837.77,333320452.64,"-",-8024620.012,38571000,"-",0,0,2107198552.9,1234898016.9,236772408.86,"-","-",366543595.34,-8.4501599206,1.3089507565,32.796546522
"GPAR3<XBSP>","Celgpar","GPAR3",1391016939.1,8997301.2255,49185386.453,56888225.072,3146726444.4,164469073.22,"-","-","-",8298186.6033,"-",0,32774000,"-","-",0,-1812597730.4,"-",1383555.1745,"-","-",62584908.688,6.0781787629,12.759784982,"-"
"CEPE5<XBSP>","Celpe","CEPE5",8353740536.1,0,98755443.17,1981236335.8,4731651785.6,4366912052.8,"-",182573731.19,240472370.8,991773226.83,"-",-112863513.35,74612000,"-",3.7372899266,0.70966713809,1640852414.7,1416793600.3,1158868958.6,135632429.31,335174626.2,335174626.2,-1.7316015605,0.34169321785,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",810218.29536,0,-160366.6225,23059.252908,6437724.1527,0,"-",0,0,0,0,0,918895,"-","-",0,-5650565.1103,"-",0,"-","-",-160366.6225,84,-84,"-"
"CMIG4<XBSP>","Cemig","CMIG4",45262269637,2525617082.1,731325254.12,8255121352.2,21313386559,17602858237,"-",648912532.38,893115261.41,1565286194.8,"-",-415066.55234,1458191000,"-",0,0,15689236871,10631576533,2136955470.7,"-","-",2240987290.2,-2.3644335309,1.3465713323,7.5047386737
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",10994038620,6671297614.3,246503413.59,717411091.29,2569849970,1285041853.5,"-",248840783.31,336676622.08,74418.498021,"-",-26804285.21,327503000,"-",0,0,7706777558.8,4984022141.5,136710973.46,"-","-",212745715.48,-49.52715394,0.69966600714,15.564995712
"HGTX3<XBSP>","Cia Hering","HGTX3",1768187705.6,309950947.96,150952158.42,381069876.52,19064761.416,1144181262.6,"-",48344771.869,65766037.441,329425535.19,"-",-73306413.142,161403000,"-",0,0,1368053067.6,3006225693.2,27100911.054,"-","-",130559393.66,4.5963703416,6.2035496758,18.625587462
"CIEL3<XBSP>","Cielo","CIEL3",86396611222,548826989.57,2743815262.8,59063973543,11587894041,9091888184.7,"-",730124076.68,974851927.79,4488860911.8,"-",-6624939082.7,2714233626,"-",5.7516117575,0.73849609513,11907111664,34850247523,509195470.86,"-","-",2983334867.2,2.7653614679,5.9235981038,12.839811278
"CMSA3<XBSP>","Cims","CMSA3",50916.926716,0,-136136.58843,223.25549406,0,0,"-",0,0,43899.576797,"-",0,21023873,"-","-","-",50693.671222,"-",453.84802314,-136136.58843,-140075.52808,-140075.52808,-24.535671282,-308.7405303,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3",176847699.44,135127222.04,-5546798.4722,39352711.383,94205433.312,86876783.479,"-","-","-",2319551.213,"-",0,30969063,"-","-","-",43286410.3,"-",6171494.5965,"-","-",1451684.7853,-0.2104749512,0.17619825708,"-"
"CBMA3<XBSP>","Cobrasma","CBMA3",163724888.24,159470456.08,-1045143867.6,5185187.4607,10529688155,0,"-","-","-",0,"-","-",102584864,"-","-",0,-10122738460,"-",1066425461.8,"-","-",-3645458.2552,0.0016777385072,-0.0016777385072,"-"
"CEEB3<XBSP>","Coelba","CEEB3",16639029680,0,481241367.45,3763406333.8,7421882585.4,7152805211.3,"-",339794861.96,450312620.41,2513148315.2,"-",-102140960.75,262095000,"-",1.8770077824,0.49971494907,5453740760.8,6913280071.8,2258636003.8,603514104.14,884653563.74,884653563.74,-2.7875837,0.39695040682,26.62295563
"COCE5<XBSP>","Coelce","COCE5",7065753387.2,48406612.593,247045306.03,2215820211.9,1892447730.6,3891125246.8,"-",170050460.57,222435842.44,18645502.272,"-",0,77855299,"-",0,0,2957485444.7,3545298798.1,179778320.85,"-","-",365065706.86,-7.8574225174,2.2786914283,44.59869142
"COGN3<XBSP>","Cogna ON","COGN3",26188168176,2296786489.6,1352718664.5,1252460177.3,8276551783.3,4339013501.2,"-",333503878.51,444242796.16,3534526478.3,"-",-531093375.94,1627026351,"-",0.96122680522,0.11485589129,16659156215,19441151733,117922923.07,"-","-",1169076870.6,5.8902880395,10.855631909,11.948885597
"CGAS5<XBSP>","Comgas","CGAS5",9413434792.4,0,503730427.92,2771536677.4,4029433597.6,5161774982,"-",271516414.1,362734626.02,1388018188.1,"-",-177321462.27,132023251,"-",0,0,2612464517.5,6787796485.5,476346516.95,"-","-",874324066.59,-4.9082499792,1.9596847704,51.60946401
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",230271795.83,2838384.4034,31895139.363,41487788.573,27926851.567,196538205.13,"-",41521329.304,52701922.521,36097164.132,"-",-39842196.433,86466,"-","-","-",160857155.69,"-",32598446.577,"-","-",79492581.809,-2.319241036,2.2072919528,"-"
"CALI4<XBSP>","Const A Lind","CALI4",45200328.291,5240.7392973,-4006021.1188,6504805.6158,17317498.934,5161080.0599,"-",9433.3307351,13625.922172,197051.79758,"-",-1142481.1668,372119,"-","-",0,21378023.741,"-",112151.82096,"-","-",-4166387.7413,-6.5724637681,-11.3375,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11626670271,1771107845.5,419989702.84,1391047335.4,3756838639.3,3657482607.4,"-",444889503.39,593178318.1,447258317.55,"-",-439171856.81,126394000,"-",1.1134935104,0.45447101389,6478784297,5158755645.3,263067294.21,"-","-",699159692.61,-4.3702047607,2.7965736167,40.814877647
"CPLE6<XBSP>","Copel","CPLE6",36634210987,11253888100,1084072079.2,7639253777.4,11665922360,11805957011,"-",581248299.16,772229224.34,899166219,"-",-298977888.02,273655375,"-",0,0,17007184279,5943439816.5,990926323.36,"-","-",1920323222.9,-4.0902445548,1.6345424753,22.440845671
"CORR4<XBSP>","Cor Ribeiro","CORR4",14313507.168,339599.90646,-1802814.3183,263085.11272,13053633.441,1194888.5598,"-","-","-",323877.68857,"-",0,23153,"-","-",0,996788.61434,"-",18866.66147,-1602618.0771,-1767177.291,-1767177.291,-9.0695970696,-88.428571428,"-"
"CSAN3<XBSP>","Cosan","CSAN3",29432272797,435645887.42,340978220.9,4507339758.5,14653198264,7848794256.7,"-",452698204.94,605763429.45,3290284967.8,"-",-948822223.85,392516082,"-",0,0,9272234601.7,13333956622,1844907936.3,"-","-",1186136525.1,-2.1560039864,1.0847469758,33.970472125
"RLOG3<XBSP>","Cosan Log","RLOG3",27678823099,12477463418,38693426.38,2881537698.9,16227418871,5176110500.2,"-",1102353874.2,1572707081.6,78135230.331,"-",-3507102.7377,462941091,"-",0,0,2364112171.1,4900830207.2,1981650354.2,"-","-",1461166330.9,-1.147683112,0.67599419041,10.58629338
"CSRN3<XBSP>","Cosern","CSRN3",3367035594.8,0,219177150.74,1099995541.5,1259856956.7,1878621612.2,"-",64745141.426,85368498.709,274124205.98,"-",-87696435.105,168074000,"-",0.90721126731,0.16720476981,1007183096.6,3079418887.6,415164030.09,275484701.9,342972846.27,342972846.27,-5.78745602,0.91896462468,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",3998297317.2,894141398.17,14494836.748,1247452126.8,1165261612.4,2081619552.6,"-",68266918.234,90747593.523,146881152.14,"-",-15824936.382,30636000,"-",0,0,893140416.96,187903622.44,172147804.44,"-","-",175174855.45,-1.1698642456,1.2332881073,5.6285540053
"CPFE3<XBSP>","CPFL Energia","CPFE3",46864026136,9995501695,1523194673.1,11579077021,22092900411,22483092318,"-",1249028541.2,1654399725.8,3751151389,"-",-328418265.1,1017914746,"-",0,0,10872497490,25467503620,1478917763,"-","-",3240319759.4,-3.6281388897,2.1742947516,25.019289405
"CPFG3<XBSP>","CPFL Geracao","CPFG3",17560236352,9780933250.4,517236861.24,3223481264,9434397749.6,2341851606.8,"-",581877187.88,776307567.66,1455255825.1,"-",-348762815.05,2.0549202E11,"-","-",0,2667614913.4,"-",752262007.62,"-","-",1355915515.4,-2.2391118558,1.8181866932,"-"
