"Ativo","Nome","Código","Ativo Tot| < Set 2019| personalizado| consolid:sim*","Imobil| < Set 2019| personalizado| consolid:sim*","Lucro Liquido| < Set 2019| personalizado| no exercício| consolid:sim*","PasCir| < Set 2019| personalizado| consolid:sim*","PasNoCir| < Set 2019| personalizado| consolid:sim*","Receita| < Set 2019| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Set 2019| personalizado| no exercício| consolid:sim*","DeprAmor| < Set 2019| personalizado| no exercício| consolid:sim*","Depr e Amor| < Set 2019| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Set 2019| personalizado| consolid:sim*","DpInCP| < Set 2019| personalizado| consolid:sim*","DivPag| < Set 2019| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Set19","Dividendos| < Set 2019| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Set19|1 tri","Divid por Ação|30Set19|1 tri","Patrim Liq| < Set 2019| personalizado| consolid:sim*","Valor Mercado|da empresa|30Set19|personalizado","DesFin| < Set 2019| personalizado| no exercício| consolid:sim*","LucOpe| < Set 2019| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Set 2019| personalizado| no exercício| consolid:sim*","EBIT| < Set 2019| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Set 2019| de 12 meses| consolid:sim*","EBIT/FinB| < Set 2019| de 12 meses| consolid:sim*","Fechamento|30Set19|ajus p/prov ed"
"FRRN3B<XBSP>","All Norte","FRRN3B",13223040342,4397591185.6,804476941.45,990689183.87,8682515198.9,3244172188.7,"-",394608107.31,522349589.48,857942965.64,"-",-488699793.79,1189412363,"-","-","-",3549835959.7,"-",849203777.64,"-","-",1242203401.7,-6.540055604,1.5877100375,"-"
"AALR3<XBSP>","Alliar","AALR3",2515986657.4,528255850.36,34490200.187,445056824.72,721437847.33,825846644.9,"-",90118865.258,106992150.03,99247186.006,"-",0,118288840,"-",0,0,1311954936.8,2319577680.3,"-","-","-",114255282.15,-2.0237373001,"-",19.609438053
"ALPA4<XBSP>","Alpargatas","ALPA4",4442973028,1193063677.9,158583817.55,1138157251.4,653807187.5,3011159093.7,"-",131447411.29,159863269.71,397525584.22,"-",-10186.721066,578816719,"-",0,0,2582419358.8,14471383600,181273720.05,"-","-",257695520.16,-4.9851368894,1.4524869955,26.383607562
"ALTR3<XBSP>","Altere Sec","ALTR3",65195.014825,0,17317.425813,1018.6721066,0,71307.047465,"-","-","-",65195.014825,"-",0,36218894,"-","-","-",64176.342718,"-",-105941.89909,22410.786346,-81493.768531,-81493.768531,-0.58878504673,0.57272727273,"-"
"ALUP11<XBSP>","Alupar","ALUP11",16729256763,4431755410.7,737478877,1607782410,7483290592.1,3282861355.3,"-",82367789.199,109093670.58,2483793562.8,"-",-262496521.8,879111269,"-",0,0,5158790861.3,8414928235.7,262394654.59,"-","-",1845801259.7,-7.5078333192,5.5482454896,25.762217577
"ABEV3<XBSP>","Ambev S/A","ABEV3",1.0438874704E11,22000462166,7823666633.8,22250177408,13865685939,37428978553,"-",3474805665.7,4658253079,15297311419,"-",-231271165.72,15730209000,"-",0,0,66979482856,3.0846055894E11,3005188656.5,"-","-",10933672575,-5.3546360046,3.6922022907,19.609438053
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10593163087,105261426.12,169059841.49,2920202880,3939434237.6,4431423323.6,"-",347130856.44,438909138.56,250073815.46,"-",0,166634000,"-",0,0,3733525970,3343984534,689282443.62,"-","-",447442554.79,-2.4890057683,0.69610895593,20.067840501
"ANIM3<XBSP>","Anima","ANIM3",2201299488.9,928061222.76,19082784.574,479443120.35,1025328110.1,877672607,"-",92418008.203,106761930.13,28476978.741,"-",-544989.57705,77633499,"-",0,0,696528258.31,1634647263,111247143.42,"-","-",112571417.16,-1.0062601209,0.79839865876,21.055952444
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1417625869.2,323719734.08,105416264.28,492000291.41,201701151.8,1234205807,"-",61172278.676,74417053.407,7799972.3206,"-",-118344231.98,90949000,"-",0,0,723924425.95,4587889810.8,39556056.573,"-","-",149811013.36,-11.756658954,4.3291028638,50.444642721
"ARTR3<XBSP>","Arteris","ARTR3",15994476348,146342434.84,-65842890.285,2785644444.1,6696007817.1,2871728349.1,"-",726775689.17,986611439.43,706026357.03,"-",0,731481274,"-","-",0,6512824086.9,"-",463406165.38,"-","-",365488346.47,-0.75917331112,0.68125579511,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1516440119.5,405149326.27,-265434372.16,488566347.74,1040555220.8,711195099.3,"-",75834026.307,91854682.528,65985504.38,"-",0,2795844,"-",0,0,-12681449.055,31926621.413,122303810.46,"-","-",-137796794.54,1.2597513749,-1.0548341777,11.419314315
"ATOM3<XBSP>","Atompar","ATOM3",13143926.192,141595.42282,1367057.9671,232257.24031,8474333.2552,6316785.7333,"-",34634.851626,"-",9586723.1956,"-","-",20898000,"-",0,0,4437335.6965,36615720.658,1230555.9048,"-","-",2280806.8468,-2.528,1.2735893789,1.7521160234
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-",4337733,"-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4",18956140201,9130996799.3,29907194.379,6175182161.1,13437788646,8343353414.4,"-",1180104131.4,1253065502.4,1550504514.8,"-",0,341501544,"-",0,0,-656830606.31,17293020214,1696831669.5,-85708015.037,1241644150.7,1241644150.7,-1.064787584,0.83704568635,50.638190421
"BTOW3<XBSP>","B2W Digital","BTOW3",17039142929,603021289.63,-376238393.21,4218644112.7,7077776581.2,4524487170,"-",393827804.48,508643356.29,4592471309,"-",0,458758661,"-",0,0,5742722235.6,22595146907,847721609.72,"-","-",-81191222.916,0.025490956528,-0.014489756691,49.252796356
"BAHI3<XBSP>","Bahema","BAHI3",188489993.25,30186310.536,-4827487.1134,32070853.933,98685897.675,36960480.045,"-",861796.60222,1109333.9241,69603827.703,"-",-127334.01333,1171970,"-",0,0,54296241.956,94314398.757,1425122.2772,"-","-",-7616611.3414,-6.5243101183,-5.7266435986,80.475096425
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4415737810.5,49583864.791,235544495.2,1273744546.1,1809098503.7,3292906481,"-",88987120.548,114963259.26,401475994.65,"-",-57402173.209,39091735000,"-","-",0,1332894760.7,"-",130033494.41,"-","-",379679467.59,-7.5614104661,2.6959090856,"-"
"BTTL3<XBSP>","Battistella","BTTL3",150497598.36,25840655.329,8274673.5223,68455784.239,73341335.662,373739590.53,"-",3551090.9638,6381980.7481,3115099.3021,"-",0,14860387,"-",0,0,8700478.4628,90827170.385,8310327.046,"-","-",16614542.059,-0.46928571429,0.32203251368,6.1120326399
"BALM4<XBSP>","Baumer","BALM4",197774170.83,28155078.355,5900148.8417,59110486.332,25540147.058,116090929.28,"-",2153472.8334,2475373.2191,6148704.8357,"-",-1780638.8424,9785000,"-",0,0,104109307.97,101670606.94,4428167.6476,"-","-",9242412.0236,-12.279752704,1.11996053,10.390455487
"BBML3<XBSP>","Bbmlogistica","BBML3",457304319.46,166531497.32,6982997.291,161189580.79,186378285.98,444920322.66,"-",23971392.014,"-",16006394.812,"-","-",37582066,"-","-","-",109730340.65,"-",19690931.821,"-","-",23149323.623,-1.4861428935,1.1748743719,"-"
"BMKS3<XBSP>","Bic Monark","BMKS3",222979174.77,8936810.3916,2194219.7177,6386055.4365,24471560.018,11245121.385,"-",1860095.2667,1889636.7578,150742079.67,"-",0,454750,"-",0,0,192121559.31,115810285.12,305601.63199,"-","-",-3843449.8584,-0.45471106163,-10.305045871,254.66802666
"BIOM3<XBSP>","Biomm","BIOM3",288100845.2,165238802.42,-44705444.072,44595427.485,177270338.67,4057371.0008,"-",2441757.0396,2542605.5782,13879407.453,"-",0,47840092,"-",0,0,66235079.046,394740275.13,15142560.865,"-","-",-38349948.799,6.3326724822,-2.4459135229,8.2048979912
"GBIO33<XBSP>","Biotoscana","GBIO33",1346916010.1,74878213.4,28500572.206,369328441.84,202541205.87,553250190.86,"-","-","-",79073248.768,"-","-",106132070,"-",0,0,775046362.36,832476100.83,24679726.682,"-","-",63659304.485,-2.74474788,"-",7.8437752211
"BKBR3<XBSP>","Bk Brasil","BKBR3",2991337771.9,1100594736.1,7370092.6916,471826509.01,731620493.71,2103102553.8,"-",145956358.11,183188823.61,77819418.243,"-",-27225030.722,226882728,"-",0,0,1787890769.1,4765675975.9,66921664.046,1457719.7846,51333943.47,51333943.47,-2.6744672051,1.612719874,21.005018839
"BOBR4<XBSP>","Bombril","BOBR4",604862030.12,278128045.28,-35760484.304,466309380.88,423509872.32,851419389.47,"-",19708249.247,25592099.335,9660067.5873,"-",0,260510000,"-",0,0,-284957223.08,485634915.02,75549816.789,"-","-",37175419.86,-0.24697467502,0.24235536776,1.8641699552
"BBRK3<XBSP>","BR Brokers","BBRK3",440397418.5,32162534.423,-39321761.989,61287388.624,183048246.86,104448525.78,"-",9566349.7535,11414220.954,12386034.144,"-",0,35571000,"-",0,0,190627167.33,202917038.83,2128006.0308,"-","-",-26960175.974,-11.103821062,-24.050060557,5.7045637972
"BRML3<XBSP>","BR Malls Par","BRML3",18351685640,15991114.73,854428546.87,504482080.73,6546011405.4,940101927.06,"-",16000282.779,20708585.256,12325932.49,"-",-847156246.7,843124000,"-",5.736046148,0.84199794574,10827877365,12376272046,225493257.53,"-","-",1276855570.7,-11.468317556,7.9791537467,14.679065056
"BRPR3<XBSP>","BR Propert","BRPR3",9457726709.4,15419639.678,-86805124.896,319610410.8,3238959643.6,297201661.8,"-",400338.13791,536840.2002,447963096.24,"-",0,403588000,"-",0,0,5899156655,4847150052.1,276976945.8,"-","-",201569743.1,-1.9521396793,1.3910008125,12.010144137
"BRAP4<XBSP>","Bradespar","BRAP4",10658061668,113072.60383,-15518450.872,30727225.425,232205288.04,0,"-",0,0,206879062.12,"-",-386766369.43,348034000,"-",0,0,10395129155,10851781147,10905903.573,"-","-",-26659667.703,-205.47942494,35.082922751,32.149291686
"AGRO3<XBSP>","Brasilagro","AGRO3",1501274129.2,194661108.87,41333639.399,261388206.55,283503577.98,223548612.48,"-",12195542.46,23863412.77,114560883.78,"-",0,53802168,"-",0,0,956382344.67,975560467.17,71683956.145,"-","-",48886074.398,-22.85988526,0.41169668262,18.132363498
"BRKM5<XBSP>","Braskem","BRKM5",66686135849,34521145408,126660671.06,27074117506,33291131437,40424419536,"-",2656554240,3411964802.1,5821786471.2,"-",-2517138.7755,795991955,"-",0,0,7399387664,26888913701,4676131793.1,"-","-",3582296965.1,-0.94240933328,0.778671911,33.127216908
"BFRE3<XBSP>","Brazilian Fr","BFRE3",195177575.63,0,10810148.395,7414914.2643,2309329.6658,0,"-",0,0,4074.6884266,"-",0,717,"-","-","-",185453331.7,"-",2181995.6524,"-","-",5006773.4042,0.58720501475,6.6562173459,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",44160921047,12487685396,-391376879.39,13888128304,22714710225,24607802319,"-",1749502110.8,2004841442.4,6322131724.5,"-",0,811759800,"-",0,0,7283425087.4,31588231904,3404118989.6,"-","-",2194428545.5,-1.2975066699,0.65231090451,38.913274474
"BRQB3<XBSP>","Brq","BRQB3",205519134.86,16297735.034,18471581.31,84727033.798,16661400.976,305530324.95,"-","-","-",9089611.2076,"-","-",130580992,"-","-","-",103238343.32,"-",2765694.7695,"-","-",27912634.394,558.74626866,11.168257756,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",20373.442133,0,-87605.801171,26485.474773,0,0,"-",0,0,12224.065279,"-",0,7104000,"-","-","-",-6112.0326399,"-",0,-87605.801171,-89643.145385,-89643.145385,-40.666666667,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",10186.721066,0,-77419.080105,16298.753706,0,0,"-",0,0,3056.0163199,"-",0,1839753,"-","-","-",-6112.0326399,"-",0,-77419.080105,-79456.424318,-79456.424318,-37.333333333,"-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",62138.998505,0,-45840.244799,15280.081599,0,0,"-",0,0,56026.965865,"-",0,2060123,"-","-","-",46858.916906,"-",0,-45840.244799,-48896.261119,-48896.261119,-15.4,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",250404883.89,28464754.676,12263793.491,105429507.02,73146769.29,170418750.08,"-",5532408.2112,7352775.2657,3586744.4875,"-",0,41980000,"-","-","-",72162732.035,177469998.4,17999936.124,"-","-",25769348.282,-1.4972087068,1.123654674,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3",38104448821,12200635821,384039384.2,15814884455,7979258611.3,43856890207,"-",796601587.4,1002373352.9,409506186.87,"-",-461458464.31,1984106480,"-",1.1261429925,0.24147938067,13106235324,42545290180,508317381.21,"-","-",1693033041.2,-5.7020833333,4.4003215434,21.443047845
"CASN4<XBSP>","Casan","CASN4",3593982152.8,1117277529.2,76654057.353,315529610.34,1932528965.5,841018747.26,"-",0,0,10869231.377,"-",0,715094432,"-","-",0,1345923576.9,"-",89018699.383,"-","-",191236333.25,-1.6458387587,1.3786336033,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",31912799825,1242881837.3,1065207085.8,5269707955,17514107967,7753979275,"-",1335339573.7,1775538351.2,1367385979.5,"-",-619161130.48,2020000000,"-",0,0,8906125950.4,35495629556,"-","-","-",2663448612.8,-2.2104909145,"-",17.57209384
"CEAB3<XBSP>","Cea Modas","CEAB3",5651136482.5,2327239958.7,811180822.58,1247745996.6,2455668025.9,3634775896,"-",400016237.52,"-",192256024.03,"-",-59675849.351,1035720000,"-","-","-",1947720422.7,"-",193776901.49,"-","-",754646558.01,"-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3616967470.2,108884842.8,73150843.978,1501860884.3,1434603058.5,2023571766.4,"-","-","-",233674213.21,"-",-18298407.052,14416383,"-",0,0,459400746.65,637594994.54,133391037.67,"-","-",179084593.69,-3.9234799231,1.7967643101,41.755369651
"CEDO4<XBSP>","Cedro","CEDO4",770595907.18,322236547.49,-5033258.8789,352224216.97,206268877.53,509013134.26,"-",15869892.749,20320471.183,17424386.384,"-",0,10000000,"-",0,0,188704933.07,95583671.043,52514584.442,"-","-",16805033.743,5.3692533702,0.92807850869,9.2699161705
"CEED3<XBSP>","Ceee-D","CEED3",3819748414.5,204295709.66,-1018337982.1,4023847520.4,3210604905.5,2396717471.1,"-",104925264.32,136153676.43,17380583.484,"-",0,9680746,"-","-",0,-3414704011.4,"-",557116868.48,"-","-",-584294021.62,1.1279045315,-0.67333110388,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5341268651.8,676771112.8,271048274.14,537550214.66,2076450016.8,858745679.26,"-",23791087.051,27959493.311,3552109.6359,"-",0,9680746,"-",0,0,2712041309.7,2809404975.8,144137009.73,"-","-",385147699.46,-14.120530708,2.3073462429,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3425800406.7,10704206.496,252834416.87,1036650650.6,1097626325.6,3437295102.7,"-",0,"-",180490361.2,"-",-74895829.297,259638000,"-",0,0,1291523430.4,12433800524,93882858.693,"-","-",427628363.65,-2.5752823746,1.8670475374,"-"
"CLSC4<XBSP>","Celesc","CLSC4",11014211848,160800448.05,222340467.36,4108099853,4842886379.6,6052416892.2,"-",172605839.09,227886118.3,639050703.37,"-",-17261398.847,38571000,"-",0,0,2063225615.5,1693450798.7,255642895.87,"-","-",411911271.71,-3.6431333527,1.1897980697,43.904767796
"GPAR3<XBSP>","Celgpar","GPAR3",1419997337.8,9132395.4361,45999157.648,46351618.196,3086322833.8,156254114.44,"-",0,"-",4496418.6787,"-",0,32774000,"-",0,0,-1712677114.1,2503946971.7,5382663.4115,"-","-",60515235.167,8.9632528071,11.739304812,76.400407998
"CEPE5<XBSP>","Celpe","CEPE5",8083393386.1,11714729.226,111941877.79,2021803351.6,4413278736.1,4592527336,"-",202093340.56,264738619.11,301394516.19,"-",-87124987.937,74612000,"-",3.2840021804,0.64271358842,1648311298.4,1460234909.3,834025563.25,"-","-",409804657.8,-1.5075588215,0.46918894766,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",787433.53844,0,-140576.75072,17317.425813,6425783.6487,0,"-",0,0,0,0,0,918895,"-","-",0,-5655667.5361,"-",0,"-","-",-140576.75072,31.2,-31.2,"-"
"CMIG4<XBSP>","Cemig","CMIG4",50997447550,2608213155.2,2678969101.1,7919246600.2,25545188466,19355541161,"-",736827945.52,971111324.66,707948591.3,"-",-80448610.95,1458191000,"-",0,0,17528593485,22065895560,1699885648.5,"-","-",2481343656.4,1.2460340469,1.5067790449,14.597571288
"CNTO3<XBSP>","Centauro","CNTO3",3385269480.9,1588995040.3,148615092.31,934260861.2,1441350742.5,1725338189.8,"-","-","-",3596931.2086,"-","-",210140608,"-",0,0,1009657877.1,4831432962.8,113053249.06,"-","-",215949318.56,"-","-",22.991429447
"CESP6<XBSP>","Cesp","CESP6",11866959586,6236703844.3,-173277144.01,400054947.06,4396610204.4,1159718465.2,"-",272413294.76,352822177.5,970794.51763,"-",-302712677.9,327503000,"-",0,0,7070294434.6,9157279327.5,357280905.31,-166480563.72,126447768.59,126447768.59,-0.84609279113,0.59157392644,29.032155039
"HGTX3<XBSP>","Cia Hering","HGTX3",1877860908.3,300481785.98,154322712.12,405224708.01,64301639.388,1143357572.5,"-",66833039.573,82595971.751,338070786.72,"-",-137809018.6,162426000,"-",1.2355069818,0.43697776078,1408334560.9,5744730771.8,29924511.805,"-","-",118519443.59,5.1632425372,5.3231589283,35.368295543
"CIEL3<XBSP>","Cielo","CIEL3",91552830628,856190849.62,1362725554.6,72370778495,9710485744.5,4085033041.8,"-",255907750.61,351649685.9,22136763.549,"-",-1408891774.5,2712706761,"-",0.40208309337,0.032767266541,9471566388.7,22106869687,390399972.84,1730929681,1253722545.9,1253722545.9,2.8330898725,4.055727234,8.1493768532
"CMSA3<XBSP>","Cims","CMSA3",84720.921765,0,-135694.25531,363.66594207,0,0,"-",0,0,79218.055045,"-",0,30952688,"-","-","-",84357.255823,"-",495.07464383,-135694.25531,-140161.1325,-140161.1325,-36.306888462,-266.0046875,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3",216495326.81,169181063.47,-306620.3041,49190657.358,125963899.34,135464035.41,"-",0,"-",11042405.636,"-",0,30969063,"-","-","-",41337714.088,"-",12612179.352,"-","-",12819988.462,-1.0448045758,0.66295669005,"-"
"CBMA3<XBSP>","Cobrasma","CBMA3",156413027.29,151528494.54,-1062019660.8,4722563.8864,11468802425,484887.92276,"-","-","-",0,"-","-",102584864,"-","-",0,-11053542778,"-",1100563157.3,"-","-",-6842420.5403,0.0069352940543,-0.0068258996184,"-"
"CEEB3<XBSP>","Coelba","CEEB3",18791189683,17910292.979,747682915.49,3390292553.1,10285774704,7811594350.6,"-",377820390.99,490599617.26,532964152.84,"-",-817433431.98,262095000,"-",1.5701279735,0.61570011052,5115122425.4,10202515147,1490021877.1,"-","-",1268528944.9,-3.1584843694,0.72289732629,"-"
"COCE5<XBSP>","Coelce","COCE5",8626206060.9,54356343.61,203042742.97,1890820454.8,3690614407.5,3885695209.3,"-",202938838.41,265241843.13,172722986.39,"-",0,77855299,"-",0,0,3044771198.5,4220224589.2,184404099.43,"-","-",314697355.23,-5.9419325195,2.1176819445,61.13051312
"COGN3<XBSP>","Cogna ON","COGN3",33323636245,5460827140.9,411095315.36,2266203163.5,14692786570,5192393798.1,"-",984103468.7,1145658752.8,177597332.42,"-",-192131746.03,1634678060,"-",0.30157370511,0.034345487862,16362386078,18616946543,792093963.32,"-","-",767804745.61,-1.5622766925,0.91862003407,11.388754152
"CGAS5<XBSP>","Comgas","CGAS5",9922772936.9,0,1018680256,2606110616,3524335540.9,7114794106.9,"-",257151549.26,342835116.16,1747510606.8,"-",-10714393.217,132520587,"-",0,0,3792326780,11765617879,321156755.06,"-","-",1656661353.7,24.930852775,6.544759828,93.177937595
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",206173122.35,7333420.4957,36208700.031,35142150.335,26917391.746,193872656.66,"-",53999808.373,68319282.176,60097579.603,"-",-35812436.581,86466,"-","-","-",144113580.27,"-",29423325.128,"-","-",81014992.641,-2.5604400782,2.4128721444,"-"
"CALI4<XBSP>","Const A Lind","CALI4",33252513.577,33616.179519,-17224726.651,5492679.999,18473618.654,4262124.0942,"-",174192.93024,177248.94656,247537.32191,"-",-702883.75358,372119,"-","-",0,9286214.9242,"-",84549.784851,"-","-",-17624046.117,-16.095441595,-96.572649573,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11671616985,1695749839.8,508406005.69,1188020232.3,3750968692.5,3825336849.6,"-",456831655.6,603475617.38,503477670.04,"-",-76102955.743,126394000,"-",0.60637249523,0.41997065857,6732628060.7,8753987332.4,195707285.13,"-","-",813413751.84,-7.2483906465,4.2246540638,69.259516531
"CPLE6<XBSP>","Copel","CPLE6",37410930739,10966387230,1445477383.2,4959586474.8,14325465632,12052789826,"-",753182726.19,951447896.98,2064226970.2,"-",-381612907.25,273655375,"-",0,0,17777770869,14049667761,927383805.81,"-","-",2548141042.4,-6.1527167702,2.5172666263,50.536323211
"CORR4<XBSP>","Cor Ribeiro","CORR4",11887903.484,287265.53407,-1413916.884,399319.4658,15818959.144,1610520.6006,"-","-","-",6112.0326399,"-",0,23147,"-","-",0,-4330375.1253,"-",3056.0163199,-1208145.1185,-1453645.0962,-1453645.0962,-17.396039604,-138.71052632,"-"
"CSAN3<XBSP>","Cosan","CSAN3",31645228279,472677100.22,1663349954.7,5807497557.6,14666570024,10313258478,"-",438194030.74,578575196.41,3639621719.2,"-",-802017866.99,392658462,"-",0,0,10630708285,21279479846,1503506039.8,"-","-",2595208787.1,29.433132126,2.4746622093,54.193356073
"RLOG3<XBSP>","Cosan Log","RLOG3",32319471048,11674786074,161502313.13,2888015897.4,20862641076,5524819104,"-",1306234074.3,1754032145.7,1421310406.2,"-",-4312039.0274,462952694,"-",0,0,2363976330.9,9870525127.8,1936675979.7,"-","-",1674200850,-1.9481399333,0.91000489354,21.320807192
"CSRN3<XBSP>","Cosern","CSRN3",4088277512.5,1024784.1392,196794208.27,558243519.83,2508877344.7,1990177657.4,"-",70883279.869,92484221.89,200374840.72,"-",-195389459.43,168074000,"-",0.90250183554,0.1776399367,1021156647.9,3308209861.2,326698331.32,"-","-",308693301.84,-3.7096252725,0.71796952429,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",4426293290.9,1022233384.3,-32423314.482,1366553724.4,1186401562.4,1416738605.8,"-",92347719.828,"-",186992545.26,"-",-5939877.0538,30636000,"-",0,0,1048140253.3,321824005.67,199258376.09,"-","-",-7000314.7169,"-","-",9.9218663187
"CPFE3<XBSP>","CPFL Energia","CPFE3",45457559230,9276932783.9,1895785462.7,10298970583,20961735461,22319344226,"-",1253507606.1,1663432467.2,3292076263.2,"-",-36468461.418,1152254440,"-",0,0,13904247772,38605277467,1305716588.9,"-","-",3486566235.2,-5.2428905692,2.5196425372,33.504125587
