"Ativo","Nome","Código","Ativo Tot| < Dez 2019| personalizado| consolid:sim*","Imobil| < Dez 2019| personalizado| consolid:sim*","Lucro Liquido| < Dez 2019| personalizado| no exercício| consolid:sim*","PasCir| < Dez 2019| personalizado| consolid:sim*","PasNoCir| < Dez 2019| personalizado| consolid:sim*","Receita| < Dez 2019| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Dez 2019| personalizado| no exercício| consolid:sim*","DeprAmor| < Dez 2019| personalizado| no exercício| consolid:sim*","Depr e Amor| < Dez 2019| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Dez 2019| personalizado| consolid:sim*","DpInCP| < Dez 2019| personalizado| consolid:sim*","DivPag| < Dez 2019| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|30Dez19","Dividendos| < Dez 2019| personalizado| no exercício| consolid:sim*","Div Yld (fim)|30Dez19|1 tri","Divid por Ação|30Dez19|1 tri","Patrim Liq| < Dez 2019| personalizado| consolid:sim*","Valor Mercado|da empresa|30Dez19|personalizado","DesFin| < Dez 2019| personalizado| no exercício| consolid:sim*","LucOpe| < Dez 2019| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Dez 2019| personalizado| no exercício| consolid:sim*","EBIT| < Dez 2019| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Dez 2019| de 12 meses| consolid:sim*","EBIT/FinB| < Dez 2019| de 12 meses| consolid:sim*","Fechamento|30Dez19|ajus p/prov ed"
"APTI4<XBSP>","Aliperti","APTI4",437930526.89,338513244.38,-18443047.021,66687255.286,134454567.44,44576619.43,"-",4536439.0285,4536439.0285,105102.84598,"-",0,18215,"-","-",0,236928841.29,"-",9498294.3384,"-","-",-9025832.0212,1.3624962224,-0.9502581937,"-"
"FRRN3B<XBSP>","All Norte","FRRN3B",12791220556,4511264394.5,1085695382.4,960411788.96,8047496693.6,4139563675.2,"-",510293335.86,510293335.86,921874078.77,"-",-820335720.73,1189412363,"-","-","-",3783312073.4,"-",1105285551.9,"-","-",1602217813.5,-4.8671799456,1.4495962703,"-"
"AALR3<XBSP>","Alliar","AALR3",2403472863.3,520286114.06,41340452.753,406628897.4,675549043.05,1073915855.8,"-",117985451.96,117985451.96,88387489.554,"-",-22225748.497,118288840,"-",0,0,1283445886.6,2150229392.1,"-","-","-",142795729.49,-1.8539273275,"-",18.177787458
"ALPA4<XBSP>","Alpargatas","ALPA4",4526469272.8,1168738642.4,274373481.89,1257725718.7,531473060.79,3715820030.6,"-",159408986.01,159408986.01,566817646.43,"-",-36035.26148,578816719,"-",0,0,2645519712.7,17536575193,94315290.067,"-","-",429470248.28,-275.56197816,4.5535591098,33.23251892
"ALTR3<XBSP>","Altere Sec","ALTR3",51049.953763,0,4003.9179422,1000.9794855,0,92090.112671,"-","-","-",51049.953763,"-",0,36218894,"-","-","-",50048.974278,"-",-108105.78444,9008.81537,-97095.010099,-97095.010099,-0.91509433962,0.89814814815,"-"
"ALUP11<XBSP>","Alupar","ALUP11",19388704373,4430361228.5,891156020.32,2087737908.1,9753516079.8,4596596894.6,"-",113084656.4,113084656.4,1026208172.5,"-",-440499040.25,879111269,"-",0,0,5007088571.9,9198511327.2,349977462.43,"-","-",2447167619.8,-9.313208079,6.9923577445,27.627033801
"ABEV3<XBSP>","Ambev S/A","ABEV3",1.0184259974E11,22598412159,11791503305,25035530945,14189791095,52651229655,"-",4679807318.3,4679807318.3,11912322530,"-",-7879047861.9,15730209000,"-",2.657964113,0.49672796167,61338045940,2.9397066029E11,4753084021.5,"-","-",16068295262,-5.1623174545,3.3806040856,18.688286995
"AMBP3<XBSP>","Ambipar","AMBP3",623231849.25,208518040.55,31528851.836,131497674.03,282532465.67,484859448.11,"-","-","-",77715046.279,"-","-","-","-","-","-",195356161.3,"-",42242335.27,"-","-",84719900.719,-2.1150789684,2.0055685884,"-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10578112970,106997700.14,279531529.18,3613204618.6,3300346478.5,5910069162.8,"-",445847273.64,445847273.64,303358844.85,"-",-40681808.252,166634000,"-",0,0,3664561873.1,3302584868.8,931608604.27,"-","-",643930103.06,-2.914816493,0.69120239992,19.819393814
"ANIM3<XBSP>","Anima","ANIM3",2402373787.9,899505190.21,-9602396.2049,340258952.61,1371003564.1,1182656261.2,"-",123213567.81,123213567.81,31582904.728,"-",-535524.02477,79286001,"-",0,0,691111271.11,2364243446.1,153567269.74,"-","-",120087508.88,-0.94994140563,0.78198635093,29.819178875
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1414633257,304379843.93,162297812.81,465114126.78,202717364.43,1680879786.4,"-",80400674.239,80400674.239,13821524.736,"-",-43568633.088,90949000,"-",0.56160665992,0.35978031714,746801765.77,5826437326.8,42938016.012,"-","-",223320525.19,-12.274537852,5.200997762,64.062687075
"ARTR3<XBSP>","Arteris","ARTR3",15303616003,132834982.63,-36975181.217,1562248702.7,7313935884.5,3867283241.5,"-",942716473.62,942716473.62,371219248.09,"-",0,731481274,"-","-",0,6427431415.8,"-",639168443.64,"-","-",557298331.52,-0.97254188851,0.87191152358,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1296266431.8,334143968.93,-422828749.39,458034198.88,1003937379.9,863616071.73,"-",100140990.67,100140990.67,57932688.706,"-",0,2795844,"-",0,0,-165705146.98,24879398.325,147927751.31,"-","-",-257331806.15,1.9327870085,-1.739577624,8.8987076266
"ATOM3<XBSP>","Atompar","ATOM3",14638323.996,132129.29209,2115069.653,1042019.6444,8464282.5298,9463260.0564,"-",46045.056335,46045.056335,11180940.853,"-","-",20898000,"-",0,0,5132021.8224,34933843.713,818801.21918,"-","-",2458405.6165,-9.59375,3.0024449878,1.6716357409
"AURA32<XBSP>","Aura 360","AURA32",1414180814.3,857346937.21,59020753.407,352726152.1,272196351.51,899187879.71,"-","-","-",156826458.94,"-","-",4337733,"-","-","-",789258310.65,"-","-","-","-",128251497.56,-2.0034713535,"-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4",19216293664,9065122468,-2405439788,6868741249.5,15870173394,11453524584,"-",3674479577.8,3674479577.8,1649494074.7,"-",0,341745881,"-",0,0,-3522620980.1,19936458309,1740090725.9,-2538749234.9,-1196570877,-1196570877,0.89151405995,-0.68764855717,58.337084418
"BTOW3<XBSP>","B2W Digital","BTOW3",16072297178,660670483.97,-318549709.52,4832271508.6,5499976876.4,6774611140.6,"-",523215981.02,523215981.02,3539270271.9,"-",0,522861226,"-",0,0,5740048793.3,32899249474,1101857197.1,"-","-",103756528.57,-0.18302254256,0.094165132147,62.921570462
"BAHI3<XBSP>","Bahema","BAHI3",191286178.71,29357727.332,-9183986.78,33710987.114,32386691.255,53109969.544,"-",4489392.9927,4489392.9927,48197162.229,"-",-125122.43569,2219359,"-",0,0,121821205.35,216688312.25,1663627.905,"-","-",-10481256.193,317.3030303,-6.3002406739,97.635539021
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",5519053543.5,33230516.961,343439064.43,1267368154.1,3006979410.8,4407833184.2,"-",116840331.43,116840331.43,422431360.53,"-",-193062917.3,39091735000,"-","-",0,1244705978.5,"-",399410834.33,"-","-",494310696.41,-7.9130065538,1.2375996191,"-"
"BTTL3<XBSP>","Battistella","BTTL3",130640835.59,27634040.658,9678470.6458,49379319.002,71164636.525,471184066.38,"-",5804680.0367,5804680.0367,3829747.5117,"-",0,14860387,"-",0,0,10096880.07,91034648.31,10949714.592,"-","-",20111679.824,-2.3643210167,1.8367309626,6.1259944516
"BALM4<XBSP>","Baumer","BALM4",190773677.21,29702064.275,6258123.7437,59426150.098,23114618.28,149456246.99,"-",2877816.021,2877816.021,5666544.8677,"-",-2203155.8477,9785000,"-",0,0,100621460.82,104951919.51,6701557.6558,"-","-",8191015.1303,6.5726907631,1.2222554145,9.8095989584
"BBML3<XBSP>","Bbmlogistica","BBML3",664766492.03,297355970.88,13759464.008,243552322.55,300344895.62,609476389.16,"-",39124284.172,39124284.172,14917597.273,"-",0,40760818,"-","-","-",120863267.98,"-",27900301.201,"-","-",25465919.092,-1.1863924641,0.91274710293,"-"
"BMKS3<XBSP>","Bic Monark","BMKS3",220862119.57,8226049.4123,2688630.8982,6033904.3389,24329807.376,15533199.656,"-",2436384.0678,2436384.0678,148949751.37,"-",0,454750,"-",0,0,190498407.85,125178740.79,370362.40965,"-","-",-5341226.5349,-0.56549385333,-14.421621621,275.26935853
"BIOM3<XBSP>","Biomm","BIOM3",389151795.58,161785311.31,-55866667.048,60854547.824,174589840.89,8952760.5188,"-",4620521.3053,4620521.3053,30104458.028,"-",0,60832862.002,"-",0,0,153707406.86,755066341.7,22042569.251,"-","-",-52661530.735,16.627686473,-2.3890831479,12.41214562
"GBIO33<XBSP>","Biotoscana","GBIO33",1248171040.2,71295129.216,1603093.6706,414882307.58,91999060.574,743824929.85,"-","-","-",48021410.251,"-","-",106132070,"-",0,0,741289672.03,1055986086.8,35383529.743,"-","-",70615412.094,-1.9957141814,1.9957141814,9.9497360864
"BKBR3<XBSP>","Bk Brasil","BKBR3",3531515683.8,1164717707.8,48590547.167,672224790.17,1070911916.3,2870799154.8,"-",196071861.63,196071861.63,325595604.12,"-",-26752177.731,226882728,"-",0,0,1788378977.3,4037926124,93372367.392,53818663.02,124551877.38,124551877.38,-1.7608683347,1.3339265231,17.797415253
"BOBR4<XBSP>","Bombril","BOBR4",658237102.84,270982163.39,-40526656.432,470489386.61,473143984.21,1060784005.9,"-",24383860.268,24383860.268,13249965.45,"-",0,260510000,"-",0,0,-285396267.98,531960938.19,107336031.21,"-","-",61048737.844,-0.57839083512,0.5687627645,2.0419981505
"BBRK3<XBSP>","BR Brokers","BBRK3",403350689.58,33021312.249,-89215299.588,63216859.41,80849113.048,136245319.74,"-",13081800.896,13081800.896,8171996.5201,"-",0,35571000,"-",0,0,249316963.41,210074463.56,2932869.8927,"-","-",-72553996.051,-12.233417721,-24.738225256,5.9057789648
"BRML3<XBSP>","BR Malls Par","BRML3",18708738007,16729370.142,1247625835.7,468426367.89,6642620984.6,1258595569.9,"-",20945495.735,20945495.735,30055410.033,"-",-832442567.61,843124000,"-",0,0,11051657346,15241733889,289409194.74,"-","-",1969959658.9,-9.4311318133,6.8068316236,18.077689509
"BRPR3<XBSP>","BR Propert","BRPR3",9956025240.5,16369017.527,311656964.79,309385742.33,2435510212.7,379623471.85,"-",542530.88117,542530.88117,1166478430.8,"-",0,487963000,"-",0,0,7211129285.4,7072624995.2,364048231.06,"-","-",775794135.58,-2.8183295879,2.1310202039,14.49418295
"BRAP4<XBSP>","Bradespar","BRAP4",10116000780,105102.84598,-403601935.43,314696939.48,231084122.08,0,"-",0,0,201382057.8,"-",-380071910.66,348034000,"-",2.1119993901,0.80926525453,9570219719.3,12979925118,13647354.306,"-","-",-416025091.83,-33.146024404,-30.483937216,38.317494707
"AGRO3<XBSP>","Brasilagro","AGRO3",1516575009.7,216708054.7,61037727.07,228278376.58,344407011.59,348850359.53,"-",17840457.371,21160706.325,89696770.721,"-",-50046972.319,53802168,"-",4.9724331472,0.9466831397,943889621.57,1024319559.8,136373445.11,"-","-",90383442.648,-146.89684466,0.51623648026,19.038629815
"BRKM5<XBSP>","Braskem","BRKM5",68195768407,34955039453,-2800310179.4,16232043494,48015155130,52374775137,"-",3635822751.1,3635822751.1,6810544302.2,"-",-669559181.8,795991955,"-",2.8591051773,0.85427883042,4890083078.8,24544918755,5571259628.5,"-","-",-56633417.334,0.011920214748,-0.010165280584,29.879237644
"BFRE3<XBSP>","Brazilian Fr","BFRE3",190296210,0,14105802.91,9267068.0773,1860820.8636,0,"-",0,0,10009.794855,"-",-2658601.5136,717,"-","-","-",179168321.06,"-",-1339310.5517,"-","-",5711588.9446,0.36555833173,-4.264573991,"-"
"BRFS3<XBSP>","BRF SA","BRFS3",41741476166,12288914035,297903506.65,13337055670,20248090305,33479740834,"-",2303532068.6,2303532068.6,4241935849.2,"-",0,811759800,"-",0,0,7903356648.7,28601932726,3616589931.3,"-","-",2955665198.5,-1.5829176493,0.81725195687,35.234477891
"BRQB3<XBSP>","Brq","BRQB3",209031543.03,11446200.417,28999376.676,88462563.015,13546255.378,418523536.62,"-","-","-",8947755.6214,"-","-",130724698,"-","-","-",105923649.16,"-",3492417.4251,"-","-",44641683.097,-1037.1627907,12.782459157,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",95093.051127,0,-105102.84598,20019.589711,0,0,"-",0,0,88086.194729,"-",0,7104000,"-","-","-",75073.461416,"-",0,-105102.84598,-107104.80495,-107104.80495,-53.5,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",85083.256272,0,-105102.84598,20019.589711,0,0,"-",0,0,79077.379359,"-",0,1839753,"-","-","-",65063.666561,"-",0,-105102.84598,-107104.80495,-107104.80495,-53.5,"-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",48047.015307,0,-63061.70759,20019.589711,0,0,"-",0,0,42041.138393,"-",0,2060123,"-","-","-",28027.425595,"-",0,-63061.70759,-66064.646047,-66064.646047,-22,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",243473245.17,28056454.001,20230796.383,98062957.261,71363831.443,220051326.19,"-",7161007.2396,7161007.2396,9061867.2827,"-",-3627549.6556,41980000,"-","-","-",74360764.023,287844663.8,31876191.717,"-","-",37981165.6,-1.4877666248,1.1915214319,6.856709476
"CRFB3<XBSP>","Carrefour BR","CRFB3",44955990655,12927650055,1013992218.8,20078647501,10157939819,60122831820,"-",1072049029,1072049029,5327212822.1,"-",-656642542.52,1984106480,"-",0,0,13517226972,46374264783,683668988.63,"-","-",2783723949.3,-5.5398406375,4.0717423133,23.372870988
"CASN4<XBSP>","Casan","CASN4",3562504006.7,994901538.12,119803230.7,404852158.81,1899382597.3,1125124965.3,"-",0,0,6018889.6466,"-",0,715094432,"-","-",0,1258269250.6,"-",110004642.52,"-","-",271534704.07,-2.988926596,2.4683931318,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",33294666734,1170292162.6,1439663750,6525693568,18321012607,10601184546,"-",1943858117.8,1943858117.8,1264449297.9,"-",-1594652410.6,2020000000,"-",2.4951089471,0.47403553478,8146759825.3,38377153084,1787637251.5,"-","-",3550952703.4,-2.861190085,1.9863944435,18.998590636
"CEAB3<XBSP>","Cea Modas","CEAB3",6043005244.4,2227406577.7,972945053.1,1752792154.6,1547959720.5,5290352753.5,"-",529235871.64,529235871.64,447546936.81,"-",-58638379.243,308245068,"-","-","-",2742251367.3,5535332993.3,301744264.94,"-","-",1034095890.8,2.6561389616,3.4270606305,17.957571971
"CEBR3<XBSP>","Ceb","CEBR3",3690966711,110852472.14,119161602.85,1569615911.7,1119695652.5,2752431328.6,"-","-","-",465793791.85,"-",-17981595.478,14416383,"-",0,0,784753902.96,802132443.94,152028764.27,"-","-",253523079.2,-5.3471899675,1.6675994206,"-"
"CEDO4<XBSP>","Cedro","CEDO4",733188444.76,317941114,-17570192.91,325986987.1,212235678.36,677997438.87,"-",20362925.675,20362925.675,17304933.346,"-",0,10000000,"-",0,0,172803092.51,88713081.434,68196732.351,"-","-",15723385.759,-0.77700831025,0.23055922501,8.6885019346
"CEED3<XBSP>","Ceee-D","CEED3",4152474308.6,246811511.75,-1083572304.9,4451319737,3459389106,3391469645,"-",138852871.3,138852871.3,34507766.785,"-",0,9680746,"-",0,0,-3758234534.3,980166577.25,925930047.64,"-","-",-558097113.15,1.0753609604,-0.60274219912,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5176664506.5,672858410.19,391613204.13,549952143.08,2177207456.5,1088630254.2,"-",-31184514.893,-31184514.893,2519465.3651,"-",0,9680746,"-",0,0,2435122833.7,3932290695,190355267.79,"-","-",431015760.6,-13.49190036,2.2642702018,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3248701942.9,9418215.9796,373283267.79,972988095.22,1361783542.1,4635648107.3,"-",0,0,24392869.083,"-",-547180430.88,259638000,"-",3.4721681876,1.6487874019,913930305.57,12329122333,117561036.66,"-","-",598509657.92,-11.6386499,5.0910546123,"-"
"CLSC4<XBSP>","Celesc","CLSC4",9507560405.5,174967210.16,283852757.62,2430067887.3,5668990260.6,8023760467.1,"-",227919024.94,227919024.94,566735566.11,"-",-36547762.977,38571000,"-",0,0,1408502257.6,1942376516.3,308635007.72,"-","-",497609924.8,-6.5288076383,1.6122925538,51.550443506
"GPAR3<XBSP>","Celgpar","GPAR3",1432255500.8,7723557.7105,71992446.56,50120043.821,3043719361.9,209679176.76,"-","-","-",6998848.563,"-",0,32774000,"-","-",0,-1661583904.9,"-",7395236.4393,"-","-",96415345.028,11.217072318,13.037493232,"-"
"CEPE5<XBSP>","Celpe","CEPE5",7948682000.8,11697446.268,181499602.28,2003994963.4,4314039404.5,6091447646.6,"-",266868137.7,266868137.7,261356744.66,"-",-85611773.44,74612000,"-",0,0,1630647632.9,1957727124.8,1122682575.3,"-","-",570304057.98,-1.6881963211,0.50798335212,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",773757.14233,0,-163159.65615,4003.9179422,6352215.8153,0,"-","-","-",0,0,"-",918895,"-",0,0,-5582462.5909,30227808.607,2001.9589711,"-","-",-161157.69717,80.5,-80.5,"-"
"CMIG4<XBSP>","Cemig","CMIG4",49975954826,2452524862,3130461241.2,7920201131.4,26149323822,25415175438,"-",959172576.36,959172576.36,536281766.24,"-",-701823753.56,1458191000,"-",2.0120878369,0.27773868755,15902175709,21006714730,1848381691.6,"-","-",3112429596.7,2.2858461916,1.6838673586,13.803507105
"CNTO3<XBSP>","Centauro","CNTO3",3937580028.8,1591799619.1,310474808.01,1094700193.8,1673071145.5,2547915204.1,"-","-","-",105411147.66,"-","-",210140608,"-",0,0,1170945802.2,7399987677.9,279449448.86,"-","-",469150076.06,-7.6362643987,1.678837006,35.214458302
"CESP6<XBSP>","Cesp","CESP6",12942352442,6312119580.1,1164153155.4,957729163.94,4832719947.4,1572835061.7,"-",379936778.43,379936778.43,286280.13287,"-",-297455067.84,327503000,"-",0,0,7151903331.2,10535073274,421725670,"-","-",483981589.1,-1.3931780069,1.1476218393,31.971284769
"HGTX3<XBSP>","Cia Hering","HGTX3",1813547605.5,298803387.21,214912297.51,325521531.64,60231938.584,1550676378.9,"-",88510610.031,88510610.031,365181339.84,"-",-171244567.45,162426000,"-",0.33280846056,0.11339896393,1427794135.3,5534396597,35791022.485,"-","-",176405617.68,5.3903774393,4.9287671999,34.073341688
"CIEL3<XBSP>","Cielo","CIEL3",93513813801,962025367.89,1585378335.7,68018406854,10415708052,11358419521,"-",1068553608.6,1068553608.6,3209998070.1,"-",-1704246651.5,2712706761,"-",0.18805899253,0.015755955304,11403776904,22727595157,742840889.94,2520353233.9,1960529431.2,1960529431.2,3.5020472897,2.6392319778,8.3781982941
"CMSA3<XBSP>","Cims","CMSA3",52880.745242,0,-163995.47402,646.63274767,0,0,"-",0,0,47183.170011,"-",0,30952688,"-","-","-",52234.112495,"-",661.64743995,-163995.47402,-169030.40083,-169030.40083,-33.571570577,-255.46898638,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3",209087597.88,166229660.23,2702644.611,45476499.988,119987410.93,166643064.75,"-",26647074.885,26647074.885,5950823.0416,"-",0,30969063,"-","-","-",43623686.96,"-",17161793.28,"-","-",11699448.227,-1.255424275,0.68171478565,"-"
"CBMA3<XBSP>","Cobrasma","CBMA3",153023737.87,148189006.96,-2022844408.1,4509412.5824,12274863286,545533.81963,"-","-","-",0,"-",0,102584864,"-","-",0,-11840831574,"-",2067603205.8,"-","-",-9598392.287,0.0046476347421,-0.0046422796503,"-"
"CEEB3<XBSP>","Coelba","CEEB3",18964037825,16616259.46,1010486788.7,3825645497.8,9914006123.7,10229301648,"-",505185337.54,505185337.54,852664355.18,"-",-1069833861.4,262095000,"-",0,0,5224386203.5,10464806573,2061584316.1,"-","-",1646607249.8,-3.4133221561,0.79870963168,39.989130448
"COCE5<XBSP>","Coelce","COCE5",8673192954.3,51418314.214,405301598.6,2051703647.6,3504388138.8,5382343769.2,"-",271526696.23,271526696.23,91694725.774,"-",-145635508.29,77855299,"-",0,0,3117101168,4391603915.6,242581372.45,"-","-",564410290.76,-7.8388733648,2.3266843825,62.471129693
"COGN3<XBSP>","Cogna ON","COGN3",34151864525,5860999146.5,235474418.1,2753319197.4,15547765910,7034077035,"-",1198912168,1198912168,372047058.13,"-",-196549328.84,1634678060,"-",0.042150526198,0.0048225241149,15847913612,18702671296,1180825469.7,"-","-",1017935077,-1.2205909359,0.86205379471,11.441195519
"CGAS5<XBSP>","Comgas","CGAS5",8460000339.6,0,1368518132.1,2810643290.6,5129340198.4,9523541043,"-",338600329.6,338600329.6,1084471184.4,"-",-2012069864.9,132520587,"-",11.537738387,16.45276158,520016850.58,19111865653,433039741.12,"-","-",2176473738.5,-12.05417422,5.0260369473,142.59953751
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",192003881,6286151.1693,48455414.937,30641984.012,24206686.899,260990386.17,"-",71922377.996,71922377.996,60534234.389,"-",-52521393.607,86466,"-","-","-",137155210.09,"-",37835022.595,"-","-",107766452.39,-3.0786674292,2.8483253082,"-"
"CALI4<XBSP>","Const A Lind","CALI4",79950233.47,31030.364052,-24690159.991,16170823.589,62419078.76,4079992.3831,"-",275269.35853,275269.35853,137134.18952,"-",0,372119,"-","-",0,1360331.1209,"-",95093.051127,"-","-",-25647096.379,-27.315565032,-269.70526316,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11540107307,1592479284.1,755112898.43,1119129098.2,3670659840.1,5162275426.4,"-",603671709.13,603671709.13,524659393.43,"-",-134861966.09,126394000,"-",0,0,6750318369.5,8601945296.6,249920554.03,"-","-",1156519685.9,-8.6816446755,4.6275493039,68.056595223
"CPLE6<XBSP>","Copel","CPLE6",38350076589,10602477811,1991895123.4,5350856958.5,15383770436,16260185032,"-",1094907396.6,1094907396.6,2944608379.1,"-",-380793616.87,273655375,"-",3.6126954832,2.4977328696,17269312490,18924245571,1239940315.2,"-","-",3193806225.9,-6.5317757316,2.5757741617,69.137653067
"CORR4<XBSP>","Cor Ribeiro","CORR4",11945689.18,271265.44058,-1740703.3254,370362.40965,15544210.431,1991949.1763,"-","-","-",58056.810162,"-",0,23147,"-","-",0,-3968883.6602,"-",4003.9179422,-1411381.0746,-1917876.6943,-1917876.6943,-3.7865612648,-479,"-"
"CSAN3<XBSP>","Cosan","CSAN3",32897330930,1032993812.4,2427780649.2,6172115582.4,15653165046,13573727260,"-",570859601.59,570859601.59,6082595985,"-",-946096781.34,392658462,"-",0,0,10564071230,27344006052,1614514846.5,"-","-",3603382006.9,-9.0271728773,2.2318667522,69.63814281
"RLOG3<XBSP>","Cosan Log","RLOG3",32870204386,11781696709,214146548.2,3044125759.6,21202069800,7094782436.9,"-",1717862975.5,1717862975.5,1964940747.8,"-",-4237146.1623,462952694,"-",0,0,2379180092.2,10751022667,2079094450.3,"-","-",2107375123.7,-1.7576249127,1.0136023995,23.222724065
"CSRN3<XBSP>","Cosern","CSRN3",4066400082.7,861843.33706,273386516.11,537194659.53,2475950784.9,2625871486.4,"-",94280255.785,94280255.785,242262059.99,"-",-192006883.94,168074000,"-",0,0,1053254638.2,3146062307.2,430659411.91,"-","-",421398349.71,-4.374198643,0.97849562335,18.71831638
