"Ativo","Nome","Código","Ativo Tot| < Mar 2018| personalizado| consolid:sim*","Imobil| < Mar 2018| personalizado| consolid:sim*","Lucro Liquido| < Mar 2018| personalizado| no exercício| consolid:sim*","PasCir| < Mar 2018| personalizado| consolid:sim*","PasNoCir| < Mar 2018| personalizado| consolid:sim*","Receita| < Mar 2018| personalizado| no exercício| consolid:sim*","DeprecAmorExaus| < Mar 2018| personalizado| no exercício| consolid:sim*","DeprAmor| < Mar 2018| personalizado| no exercício| consolid:sim*","Depr e Amor| < Mar 2018| personalizado| de 12 meses| consolid:sim*","CaixaEEqCx| < Mar 2018| personalizado| consolid:sim*","DpInCP| < Mar 2018| personalizado| consolid:sim*","DivPag| < Mar 2018| personalizado| no exercício| consolid:sim*","Qtd Ações|Outstanding|da empresa|31Mar18","Dividendos| < Mar 2018| personalizado| no exercício| consolid:sim*","Div Yld (fim)|31Mar18|1 tri","Divid por Ação|31Mar18|1 tri","Patrim Liq| < Mar 2018| personalizado| consolid:sim*","Valor Mercado|da empresa|31Mar18|personalizado","DesFin| < Mar 2018| personalizado| no exercício| consolid:sim*","LucOpe| < Mar 2018| personalizado| no exercício| consolid:sim*","LucOp(Ant)| < Mar 2018| personalizado| no exercício| consolid:sim*","EBIT| < Mar 2018| personalizado| no exercício| consolid:sim*","EBIT/FinL| < Mar 2018| de 12 meses| consolid:sim*","EBIT/FinB| < Mar 2018| de 12 meses| consolid:sim*","Fechamento|31Mar18|ajus p/prov ed"
"ABEV3<XBSP>","Ambev S/A","ABEV3",88610300512,19658777147,2706275843.9,24578763057,10498691031,12520715136,"-",934835583.58,3929976316.6,8555098479.2,"-",-1182906728,15717349000,"-",0.29201163945,0.075603906524,52516980534,4.0693343144E11,989412612.19,"-","-",4046336103.4,-5.270588711,3.9802150353,"-"
"AMBP3<XBSP>","Ambipar","AMBP3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CBEE3<XBSP>","Ampla Energ","CBEE3",10472536781,65581927.788,25204456.814,3035552624.5,3798944765,1303271132.2,"-",88821185.617,351415656.13,589757613.5,"-",0,166634000,"-",0,0,3638039392.3,4093906621.4,227881333.34,"-","-",130473293.04,-1.0208524646,0.44006352234,"-"
"ANIM3<XBSP>","Anima","ANIM3",1472114747.1,283031679.43,42961164.439,248700395.37,431324067.37,287030918.53,"-",13831687.869,57302706.89,28330274.136,"-",0,79756582,"-",0,0,792090284.4,2171334148.9,14114581.867,"-","-",50350828.928,-2.1931164656,0.98701884789,"-"
"ARZZ3<XBSP>","Arezzo Co","ARZZ3",1153905252.9,74050461.78,29164972.774,382892184.8,28144187.971,355161043.57,"-",9062288.693,36982743.008,8919228.2306,"-",-22502442.666,89721000,"-",0,0,742868880.18,4878465623,6093515.1865,"-","-",34781978.3,32.429305913,6.8735891648,"-"
"ARTR3<XBSP>","Arteris","ARTR3",15419162056,66568292.029,-5450280.9267,2098130120.6,6237090881.7,998821257.79,"-",263747559.35,910262528.96,719356409.13,"-",0,726416000,"-","-",0,7083941054,"-",152212029.48,"-","-",141547033.35,-1.6561835443,1.4447153074,"-"
"ATMP3<XBSP>","Atmasa","ATMP3",1699609924.8,116923423.52,-70500841.283,418263615.23,1149211148.7,396239833.51,"-",18243973.712,82368405.811,237555662.65,"-",0,4117513,"-",0,0,132135160.82,19753216.392,87054980.51,"-","-",-42411511.083,-2.4849874013,-0.77497606234,"-"
"ATOM3<XBSP>","Atompar","ATOM3",7299310.5129,0,1559681.7335,225884.94072,9887306.5479,0,"-","-","-",7298234.8703,"-","-",20898000,"-",0,0,-2813880.9758,58669611.961,1792020.5297,1721028.1197,-154892.53078,-154892.53078,"-","-","-"
"AURA32<XBSP>","Aura 360","AURA32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"AZUL4<XBSP>","Azul S.A.","AZUL4",11188100475,3694659066.1,226471165.92,3567456802.1,4373583146.5,2380827275.2,"-",87307756.515,327392254.86,794835324.25,"-",0,334139881,"-",0,0,3247060526.6,13729656130,96432432.477,290514924.83,296797753.11,296797753.11,-7.2931085547,1.7682535063,"-"
"BTOW3<XBSP>","B2W Digital","BTOW3",13967877127,491711717.16,-123852712.99,3613384588.8,6272894720.5,1588315338.9,"-",114622624.06,377295616.48,2749895301.6,"-",0,453723681,"-",0,0,4081987200.9,12513461197,263677642.58,"-","-",-53246458.74,-0.26345775031,0.15436263869,"-"
"BAHI3<XBSP>","Bahema","BAHI3",89281560.639,7111073.0623,-1742540.9712,24891444.824,3019328.7076,10958646.552,"-",247397.79221,805656.28856,28073195.561,"-",0,1171970,"-",0,0,61031959.696,93285941.304,807807.5737,"-","-",-1767280.7505,1.665480427,-0.58661318626,"-"
"EBEN4<XBSP>","Bandeirante Energ","EBEN4",4093163127.3,131228.39413,72685471.352,1236839446.7,1624809740.1,991285305.91,"-",25988600.251,100759742.55,164456068.91,"-",0,39091735000,"-","-",0,1231513940.4,"-",42310400.681,"-","-",113894414.03,-7.4734574615,1.9987565098,"-"
"BTTL3<XBSP>","Battistella","BTTL3",137187454,12340847.261,-4295040.8013,45778272.343,84501405.037,57669501.008,"-",396912.11012,2923596.5184,4579010.4411,"-",0,15359000,"-",0,0,6907776.6156,85044830.422,2985983.7878,"-","-",-1776961.5336,1.3175799926,-1.0370531191,"-"
"BALM4<XBSP>","Baumer","BALM4",190203725.22,28562612.932,1050902.7956,52914085.184,27621425.679,26419932.923,"-",776613.93903,3457115.2355,5004964.9007,"-",-991742.454,9785000,"-",0,0,97726430.495,102663004.42,1571513.8018,"-","-",1326267.2948,-221.23076923,0.65437997725,"-"
"BBML3<XBSP>","Bbmlogistica","BBML3",278991565.92,119104826.67,1311208.2987,114319292.85,89968896.245,102106447.05,"-","-","-",3943305.6794,"-","-",27581083,"-","-","-",74703376.823,"-",3335567.6246,"-","-",5248060.1226,"-","-","-"
"BMKS3<XBSP>","Bic Monark","BMKS3",224418839.89,430257.02994,529216.14682,5251287.0504,17643765.155,2914991.3778,"-",34420.562395,165648.95653,175414715.46,"-",0,454750,"-",0,0,201523787.68,158973249.8,78521.907963,"-","-",-1451041.8335,-0.19783295711,-8.5252918288,"-"
"BIOM3<XBSP>","Biomm","BIOM3",265119003.63,167619533.72,-11185607.135,45780423.628,166736431.17,27966.706946,"-",602359.84191,1001423.2371,9102087.4683,"-",0,35309000,"-",0,0,52602148.837,279151998.01,3638898.8307,"-","-",-9332274.9793,6.4018050541,-2.4883182488,"-"
"GBIO33<XBSP>","Biotoscana","GBIO33",1254717321.2,42678340.359,17161974.089,306654290.9,290347058.97,204343184.55,"-","-","-",86406291.666,"-","-",106622306,"-",0,0,657715971.34,1800593620.7,"-","-","-",39851094.524,-2.0446258672,"-","-"
"BKBR3<XBSP>","Bk Brasil","BKBR3",2527528787.7,766343703.73,9476411.0843,558835040.76,220591703.61,519028736,"-",31831490.717,133235543.17,136673296.84,"-",0,222278169,"-",0,0,1748102043.4,3825469792.5,12459167.944,11681478.362,3084942.9046,3084942.9046,-2.1708302492,0.97397188244,"-"
"BOBR4<XBSP>","Bombril","BOBR4",669099161.11,325017236.06,-16943521.839,487877051.38,355884951.03,227611347.05,"-",6454931.0916,25889641.134,19238943.094,"-",0,54065000,"-",0,0,-174662841.3,342530687.11,22017327.864,"-","-",2547121.6172,-1.6415100135,1.5204779856,"-"
"BBRK3<XBSP>","BR Brokers","BBRK3",384373344.62,16667081.697,-13815553.231,55737646.943,70776205.782,24140646.307,"-",2548197.2598,10234739.099,34529202.295,"-",0,247929000,"-",0,0,256263238.31,133341493.96,443164.74083,"-","-",-14327559.096,-14.804509318,-52.517337032,"-"
"BRML3<XBSP>","BR Malls Par","BRML3",19000024592,13595046.503,136102130.64,665110678.44,6974040500.8,303948624.94,"-",4572556.5856,18291301.985,25261465.87,"-",0,870064000,"-",0,0,11025990382,10902977316,95908594.543,"-","-",240718051.82,3.0812168764,-1.2276697734,"-"
"BRPR3<XBSP>","BR Propert","BRPR3",10569977091,11479257.558,-12460243.586,728688684.11,3548609393,115575643.38,"-",111866.82778,584073.91814,119106977.95,"-",0,404469000,"-",0,0,6292679014.3,3932979252.5,103711305.78,"-","-",88058555.032,-1.5604518831,1.1487302376,"-"
"BRAP4<XBSP>","Bradespar","BRAP4",12184094944,7529.4980239,-304959728.96,2397682594.3,640475236.55,0,"-",0,0,1740646764.7,"-",-309752792.28,348034000,"-",0,0,9145937113.5,11329973288,31171046.176,"-","-",-267769386.94,-28.765637779,13.223513357,"-"
"AGRO3<XBSP>","Brasilagro","AGRO3",1048836486.2,77465626.955,92097592.901,174747817.07,102877682.78,242021730.62,"-",19753100.244,28171079.035,18049282.406,"-",-13954311.123,53802168,"-",0,0,771210986.38,752334732.75,72301466.953,"-","-",128144526.86,92.532476803,1.3704964479,"-"
"BRKM5<XBSP>","Braskem","BRKM5",56803776535,32652254406,1133287336.1,19478646814,29434100698,14014331979,"-",795923874.54,3191092692.1,3671439169.9,"-",-36571.847545,795983846,"-",0,0,8592554505,41510276382,675512142.14,"-","-",2058819687,-2.0685314737,1.6663418247,"-"
"BFRE3<XBSP>","Brazilian Fr","BFRE3",187039184.77,0,4344520.3598,6544209.4253,2959092.7234,0,"-",0,0,9680.7831736,"-",0,717,"-","-","-",177535882.62,"-",0,"-","-",1842575.7307,0.46833589064,"-","-"
"BRFS3<XBSP>","BRF SA","BRFS3",48401354763,12969553892,-133726036.18,18881034859,17029890559,8823531537.6,"-",523916455.85,2116418195.6,5932920674.4,"-",0,811139545,"-",0,0,11914243113,19919088902,970361906.54,"-","-",317941659.2,-0.44076991313,0.26827835278,"-"
"BRQB3<XBSP>","Brq","BRQB3",150999780.3,7734945.7557,2970924.7917,56255031.022,14882590.665,80383845.26,"-","-","-",3804547.7872,"-","-",129957439,"-","-","-",79457717.003,"-",584073.91814,"-","-",4354201.143,-24.900311526,2.4383770592,"-"
"CABI3B<XBSP>","Cabinda Part","CABI3B",54857.771317,0,-20437.208922,34420.562395,0,0,"-",0,"-",48403.915868,"-",0,7104000,"-","-","-",20437.208922,"-",0,-20437.208922,-20437.208922,-20437.208922,-53,"-","-"
"CACO3B<XBSP>","Caconde Part","CACO3B",45176.988143,0,-21512.851497,35496.20497,0,0,"-",0,"-",39798.775269,"-",0,1839753,"-","-","-",9680.7831736,"-",0,-21512.851497,-21512.851497,-21512.851497,-102,"-","-"
"CAIA3B<XBSP>","Caianda Part","CAIA3B",39798.775269,0,-20437.208922,34420.562395,0,0,"-",0,"-",34420.562395,"-",0,2060123,"-","-","-",5378.2128742,"-",0,-20437.208922,-20437.208922,-20437.208922,-54,"-","-"
"CAMB3<XBSP>","Cambuci","CAMB3",238980889.07,62110829.199,4742508.1125,180462706.07,47045379.296,68914268.485,"-",1832894.9475,7148720.5524,4126164.9171,"-",0,3855000,"-","-","-",11736336.134,43497856.302,6557117.1362,"-","-",9023565.5603,-2.9284491613,0.48640964404,"-"
"CRFB3<XBSP>","Carrefour BR","CRFB3",33472921286,10383177774,301179920.96,14713714781,4485429537.1,13492860458,"-",201145161.5,758328015.26,1758675609.9,"-",0,1981709041,"-",0,0,13259446020,31974159232,137682249.58,"-","-",638931689.46,-5.9294582393,3.6669381108,"-"
"CASN4<XBSP>","Casan","CASN4",3491841280.4,1122466371.8,-31766952.163,415657333.27,1702444243,299707366.27,"-",0,0,2739661.6381,"-",0,715094432,"-",0,0,1373739704.2,9238539402.6,24772048.499,"-","-",-14448031.065,0.53331188134,-0.37817134786,"-"
"CCRO3<XBSP>","CCR SA","CCRO3",33584834367,1143806044.8,480544395.95,5844194145.3,18123383423,2580656925.8,"-",307528363.43,1280111471.9,2449779191.1,"-",-1075.6425748,2020000000,"-",0,0,9260460778.5,27159975015,"-","-","-",933015596.34,-3.9154058438,"-","-"
"CEAB3<XBSP>","Cea Modas","CEAB3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CEBR3<XBSP>","Ceb","CEBR3",3832388644,110769672.35,5828907.1131,1795714286.3,1240748331.9,605765326.3,"-","-","-",75377804.717,"-",0,14416383,"-",0,0,574705071.31,413616961.77,28279718.935,"-","-",42311476.324,4.0337977965,3.3411976273,"-"
"CEDO4<XBSP>","Cedro","CEDO4",649045956.59,345668497.85,12907.710898,293884913.01,179651671.56,155658388.29,"-",4674742.6303,19158269.901,8766486.985,"-",0,10000000,"-",0,0,152300232.17,101104994.56,12637724.611,"-","-",10285294.3,-2.585102134,1.6842565056,"-"
"CEED3<XBSP>","Ceee-D","CEED3",4236615123.6,211419699.37,-11553476.896,2166205387.8,3416274162.6,971182621.83,"-",30912891.958,134349908.88,85502828.274,"-",0,9680746,"-",0,0,-1345864426.8,374143186.99,111546286.29,"-","-",48634103.379,0.63945386915,-0.22550347298,"-"
"EEEL3<XBSP>","Ceee-Gt","EEEL3",5123990129.9,802435814.69,58292298.058,845207666.03,1699677690.3,255699601.61,"-",6574327.4174,28566915.503,349229950.42,"-",0,9680746,"-",0,0,2563444493.3,1460900990.7,28303383.072,"-","-",73525548.203,-24.763077878,3.5454085078,"-"
"CEGR3<XBSP>","Ceg","CEGR3",3274466823.8,0,54228520.411,741954583.99,1051435238.6,907660549.57,"-",0,"-",59663742.341,"-",-11928876.155,259638000,"-",0,0,1481077001.1,8385871103.4,31900331.842,"-","-",109275604.82,-5.7329907403,4.7315765467,"-"
"CLSC4<XBSP>","Celesc","CLSC4",9704922744.2,163353535.27,76364168.958,4705274744.7,2959747789.7,1909080559.8,"-",57239243.978,234226548.88,524283249.97,"-",0,38571000,"-",0,0,2039900209.8,1245920223.8,64736472.724,"-","-",149180868.7,-1.6310958912,0.63953606651,"-"
"GPAR3<XBSP>","Celgpar","GPAR3",1296359053,11714823.282,13256219.092,31694884.11,3162028829.8,61310551.123,"-","-","-",734663.87862,"-",0,32774000,"-",0,0,-1897364660.9,352531097.48,679806.1073,"-","-",18825896.345,1.8071836768,10.278807791,"-"
"CEPE5<XBSP>","Celpe","CEPE5",7508595061.7,0,23037037.025,2006231521.5,3841419739,1390896203.2,"-",60543617.968,232555000.32,665146174.65,"-",-7930712.7043,74612000,"-","-",0,1660943801.2,"-",245748832.15,38513382.392,105660370.12,105660370.12,-1.2673768761,0.48575490089,"-"
"MAPT4<XBSP>","Cemepe","MAPT4",831471.71035,0,-80673.193113,62387.269341,6483973.4411,0,"-",0,0,0,0,0,918895,"-","-",0,-5714889.0001,"-",0,"-","-",-80673.193113,69.5,-69.5,"-"
"CMIG4<XBSP>","Cemig","CMIG4",43710836759,2931891874,499581118.24,8119164207.8,19737302282,5308759708.8,"-",229102187.66,926552060.11,454273977.35,"-",-282893.99718,1258281000,"-",0,0,15849856872,11250704228,429884857.61,"-","-",854073112.13,-3.3318452479,1.5593803406,"-"
"CNTO3<XBSP>","Centauro","CNTO3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"CESP6<XBSP>","Cesp","CESP6",11894172698,7010805964,-4011071.1616,619775570.84,3624651944.8,423989260.65,"-",85088705.883,340760340.78,2499793.3439,"-",0,327503000,"-",0,0,7649745183,5296167538.8,28545402.651,"-","-",34921811.835,-4.3558000348,-1.2993280934,"-"
"HGTX3<XBSP>","Cia Hering","HGTX3",1684738090.6,330370709.15,36908523.67,332021820.5,19951018.478,369809144.16,"-",15959308.882,66382205.864,262178196.83,"-",0,161844000,"-",0,0,1332765251.6,3593141167.7,7782274.029,"-","-",32766224.115,2.6969907068,7.6713061287,"-"
"CIEL3<XBSP>","Cielo","CIEL3",89285912689,499259501.11,1083225855,61754320375,11222395187,2995324667.9,"-",249858862.42,1009734727.3,6440822963.6,"-",-1533447886.8,2714317758,"-",1.8870366078,0.41996084384,12372041971,60407263505,185231029.6,1505762998.2,1086898098.7,1086898098.7,2.4475741209,5.3639414365,"-"
"CMSA3<XBSP>","Cims","CMSA3",126780.61208,0,-65186.09132,235.56572389,0,0,"-",0,0,120349.34512,"-",0,21023873,"-","-","-",126545.04636,"-",153.8168882,-65186.09132,-67279.291771,-67279.291771,-21.540288838,-311.703125,"-"
"CNSY3<XBSP>","Cinesystem","CNSY3",129119059.04,102742151.82,-647536.83005,28991794.32,66250977.47,27567643.551,"-","-","-",3616310.3366,"-",0,19417644,"-","-","-",33873060.324,"-",1408016.1305,"-","-",758328.01526,-1.2432287477,0.92571884984,"-"
"CBMA3<XBSP>","Cobrasma","CBMA3",170182789.98,165173522.51,-318351479.02,5784805.7675,10028525510,0,"-","-","-",0,"-",0,102584864,"-","-",0,-9626714923.9,"-",317368341.71,"-","-",-1221929.965,0.0045011954078,-0.0045011954078,"-"
"CEEB3<XBSP>","Coelba","CEEB3",14387990848,0,53377687.134,3754677770.5,6233673565.3,2150406349.7,"-",114032096.28,442891527.62,1322387452,"-",-1075.6425748,233940000,"-",0,0,4399639512.2,6118563243,515114472.67,71672216.047,177212114.2,177212114.2,-1.3842548182,0.38170409632,"-"
"COCE5<XBSP>","Coelce","COCE5",6125519855.6,45903046.881,91845892.538,1966236979.3,1283393257.4,1102813306.3,"-",56756280.461,212055404.13,96605610.932,"-",0,77855299,"-",0,0,2875889618.9,4605108640.7,45260888.264,"-","-",131367152.02,-9.277728804,3.6697300831,"-"
"COGN3<XBSP>","Cogna ON","COGN3",20424822898,2109459863.8,511376614.72,1272270037.5,2288182180.2,1466450413.3,"-",109955410.92,447680288.36,868896542.46,"-",0,1639442141,"-",0.66639960642,0.097485859239,16864370680,23982971216,11498619.125,"-","-",457811765.78,7.6386795772,20.576575579,"-"
"CGAS5<XBSP>","Comgas","CGAS5",8897096884.6,0,192640055.66,2781977417,3759323470.8,1539111144.9,"-",93662652.847,387300168.07,1596991471.9,"-",-181960000.53,130038279,"-",0,0,2355795996.8,8904240500.8,88540442.905,"-","-",309175172.21,-5.9266179008,2.3958816768,"-"
"CRTE3B<XBSP>","Conc Rio Ter","CRTE3B",250049251.16,8438415.9996,11550249.968,42583613.895,31173197.461,65223738.811,"-",13073359.854,47144338.413,40910989.691,"-",-8490046.8432,86466,"-","-","-",176292439.8,"-",12671069.531,"-","-",29488741.189,-2.4389184575,2.2822675375,"-"
"CALI4<XBSP>","Const A Lind","CALI4",49083721.975,9680.7831736,-1511277.8176,7319747.7218,17225340.193,1017557.8758,"-",3226.9277245,12907.710898,197918.23377,"-",0,372119,"-","-",0,24538634.06,"-",43025.702994,"-","-",-1595177.9385,-0.032626427407,-0.077821011675,"-"
"CSMG3<XBSP>","Copasa","CSMG3",11857395403,1870227274.4,176656006.99,1394069348.8,3658315254.8,1217047623.4,"-",152465881.13,606549469.74,638803687.99,"-",0,126394000,"-",2.0249650232,1.0472490348,6805010799.7,6536705226.4,77036445.568,"-","-",278376298.37,-4.8317353425,3.0320735528,"-"
"CPLE6<XBSP>","Copel","CPLE6",36268975638,10926958122,357412363.48,6358430893.7,12878920248,3601983853.2,"-",190614620.69,780627161.48,1825863472,"-",-2114713.3021,273655375,"-",3.9341148281,1.103627726,16698215096,7200983213.4,295868397.92,"-","-",635274504.7,-2.8832780032,1.360442245,"-"
"CORR4<XBSP>","Cor Ribeiro","CORR4",15899072.898,322692.77245,-690562.53305,321617.12988,13396052.627,447467.31113,"-","-","-",12907.710898,"-",0,23153,"-","-",0,2181403.1418,"-",1075.6425748,-643234.25976,-651839.40035,-651839.40035,-7.6271186441,-31.25,"-"
"CSAN3<XBSP>","Cosan","CSAN3",30193457027,438503981.56,371866848.4,4549036585.1,14179315112,2318915439.8,"-",152850961.17,626236955.79,4263748207.6,"-",-39036144.684,406617107,"-",0,0,10517061930,18155422633,240025338.01,"-","-",580781376.22,-3.4424210479,1.5846644574,"-"
"RLOG3<XBSP>","Cosan Log","RLOG3",29439900563,12316281736,-17452300.777,3354482799.3,17512820731,1502331698.4,"-",356166769.38,1487510419.3,1817202398,"-",-1053054.0808,462834841,"-",0,0,2363428756.5,5003340844,382797528.25,"-","-",343678559.09,-0.97818164142,0.73040234784,"-"
"CSRN3<XBSP>","Cosern","CSRN3",3066521449.9,0,57307009.46,1088015691.4,1082919296.9,538687179.69,"-",21350429.468,83217087.803,345313535.8,"-",-1075.6425748,168074000,"-",1.8312563304,0.37908744172,895586461.67,3479291327.2,91883540.028,70825685.34,91726496.212,91726496.212,-5.0282868211,1.082018863,"-"
"CTNM4<XBSP>","Coteminas","CTNM4",3829781286.4,867868228.16,-5835360.9685,1127991947.7,1116626708.2,667370603.49,"-",22577737.646,91411332.938,164546422.89,"-",-31193.63467,30636000,"-",0,0,881002899.64,296867024.49,60536088.469,-2424498.3637,47963978.055,47963978.055,-1.3574562672,1.1487263395,"-"
"CPFE3<XBSP>","CPFL Energia","CPFE3",44280288392,10410646459,477351888.79,11256375812,20611833040,6856849242.3,"-",419699598.06,1659199108.9,3258097695.1,"-",-3875540.1972,1017914746,"-",0,0,10045215180,27274268839,542844538.25,"-","-",1049770143.9,-2.5689179901,1.6194319401,"-"
"CPFG3<XBSP>","CPFL Geracao","CPFG3",18560699895,10196342962,141038254.41,3939521568.8,9674539068.4,698668575.49,"-",201918548.51,800365202.73,1942493245.1,"-",-3870161.9843,2.0549202E11,"-","-",0,2668021691.3,"-",265578303.01,"-","-",387683096.82,-2.0532676516,1.6505925243,"-"
"CPFP4<XBSP>","CPFL Piratininga","CPFP4",3628564056.8,0,60352153.589,1409576887.8,1679955783.7,986376073.2,"-",26555463.888,104478238.93,127900356,"-",0,53096770000,"-","-",0,539031385.32,"-",46927058.613,"-","-",122374780.09,-3.8394131471,1.8134868304,"-"
