"Código","year","Quarter","kz_dum","SETOR_NUM","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","kz","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK"
"RLOG3",2016,68,1,18,"Cosan Log","ON","Transporte Serviç","Transporte ferroviário","Novo Mercado","Bens industriais","Transporte ferroviário","Transporte",2348,3.06134640826676,308.932376861572,25689989329,11527058971,-230487230.25,3786386196.9,15567221540,5591797018.2,1248948093,290533851.7,1717525396,2288141142.4,1009892332,2033404006.4,365429943,1868929.9055,-0.00324635785062971,0.0395155701052278,0.750906462180154,0.168395581368219,23.9693672326925,0.0341854359482459,0.0913743387614474,1.7363682535946,0.918489177341949,0.0112725105153219,0.0260661352417824,7.25131749325455e-05,0.000167676776351961,0.83250372234127,0.44135928212048,-0.00897186944292794,5.73312240783948,11.2683095003854,-0.13419727637611,-0.0206788685037777
"RLOG3",2017,72,1,18,"Cosan Log","ON","Transporte Serviç","Transporte ferroviário","Novo Mercado","Bens industriais","Transporte ferroviário","Transporte",2348,2.97515732533044,346.490038553874,28419981859,12203496785,-86129691.357,3808062123,15920863579,6441013696.4,1453299216.6,194875264.32,2394936181.8,2196271926,1529510155.7,4656322822.3,463224241,2241115.9079,0.106266783338764,0.0532179872764555,0.767961615294605,0.151868294831875,24.0703583212971,0.058682602015119,0.118605233883383,1.71153160156762,0.89174872839205,0.00758564987413273,0.0169058963617928,8.72369341691446e-05,0.000194422177724452,0.858031811747188,0.696412014192454,-0.00303060331932353,5.84785406945444,8.23776677304696,-0.0359632511344274,-0.00747195720727089
"RLOG3",2018,76,1,18,"Cosan Log","ON","Transporte Serviç","Transporte ferroviário","Novo Mercado","Bens industriais","Transporte ferroviário","Transporte",2348,2.98844469757141,165.088276545207,28338664317,12442135914,77933417.385,2584234658.8,17087626616,6875213559.8,1557045844.2,150045033.19,2392873210.3,2282592042.4,1826735373.1,6307697782.3,462941091,3493498.5809,-0.00286128057376815,0.0575292155250703,0.692184160158791,0.0674117280083852,24.0674929394349,0.0195549794623886,0.13397629305681,1.6119856153836,0.891552141181854,0.00527956118812525,0.0122952491268264,0.000122924025716564,0.000286270291413036,0.916753124511772,0.800289906898696,0.00275007376894079,5.10648034019899,8.22102115152758,0.0325689706623567,0.00638615462092737
"RLOG3",2019,80,1,18,"Cosan Log","ON","Transporte Serviç","Transporte ferroviário","Novo Mercado","Bens industriais","Transporte ferroviário","Transporte",2348,2.99425591794614,158.080664316813,32870204386,11781696709,214146548.2,3044125759.6,21202069800,7094782436.9,1717862975.5,1964940747.8,2379180092.2,2079094450.3,2107375123.7,10751022667,462952694,4237146.1623,0.159906621508678,0.0681757439972572,0.855587097838447,0.0319362991695034,24.2158324426136,-0.0530808544099625,0.155279570730785,1.9487165007029,0.910642384043165,0.0693378038505949,0.157926320800678,0.000149518202936551,0.000340548133502731,1.06470948022173,1.0136023995427,0.00651491380112041,5.06310543639972,10.1909879117977,0.0900085491224757,0.0172113975992691
"CSRN3",2007,32,0,6,"Cosern","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",1813,-2.65475801707338,113.58053334554,2537578490.5,744257627.17,329712328.71,673701910.53,863683154.89,1461879199.2,95056910.123,126257085.13,1000193425,190718210.31,501866015.72,2859112454.2,168074000,308775086.98,0.00455410427258617,0.168153885224002,0.608606387190308,0.0296806302264177,21.6544761130527,-0.0180676939261617,0.560417015573622,2.02834073511822,0.605847295452739,0.0499815369399053,0.166576607661078,0.122235147438441,0.407380753851739,1.73255626814275,2.63145304742662,0.129931874006795,4.73251213020812,1.53708775422114,0.329648566436037,0.435004191360789
"CSRN3",2008,36,0,6,"Cosern","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",1813,-2.35779866146091,174.038621902466,2448567124.2,828868655.77,390907424,665888698.43,767168521.92,1465858658,82270526.969,69137433.673,1015509903.8,131069522.91,416245789.03,2658590900.3,168074000,286498043.66,-0.0350772859374535,0.186468301469471,0.564734145452042,0.00272215296734345,21.6187688431479,0.113685134704939,0.63577171895199,1.92548543412195,0.58526360425895,0.0272454365182522,0.0928944913012063,0.112902140655972,0.384944719679116,1.6710377592719,3.17576336427057,0.159647419969227,5.15927723954065,1.41117010773362,0.384937086814456,0.525231330831509
"CSRN3",2009,40,0,6,"Cosern","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",1813,0.478287874973597,131.44704469045,2652243772.2,930684764.68,347960030.01,1008059611.1,611076510.5,1509075110.2,74658793.953,136600320.76,1033107650.6,99743894.587,380187342.71,2908918813.9,168074000,104141817.11,0.0831819744645741,0.172598422884191,0.661258621663887,0.0294820049423892,21.6986718251814,0.122837446199983,0.509874297961475,1.95342906301103,0.610477867295339,0.0557878603408229,0.16480333742757,0.0425317386975966,0.125643328873686,1.70725443225154,3.81163523125105,0.131194588392368,4.87860406853784,1.56724821528487,0.33680907290534,0.419801168240284
"CTNM4",2006,28,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.61263052419416,96.7511024475098,9012032331,3332186832.8,97112768.488,1914906573.1,2061707028,7272802420,321652315.3,905430698.44,3540829089.7,328792450.9,244114841.57,3014512363.3,5833765000,0,0.4957490017838,0.0695034630427593,0.660008265157344,1.54626353581874,22.9218264470599,0.329872450896429,0.16712872845099,1.5870625332011,0.528984890828188,0.1502765429189,0.361356491238359,0,0,0.775754647522913,0.742458778788221,0.0107759010311078,4.57214172665127,1.12307414460293,0.0274265619796487,0.0387576093186686
"CTNM4",2007,32,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.66568862318243,113.58053334554,7564883375.3,2919642696.9,-502215002.24,1594293264.4,1436332995.8,7358778563.6,360659049.82,1081187543.1,2887522289.3,386164310.67,-607690817.27,2326016816.4,116675000,0,-0.160579645361683,-0.015707439478781,0.336286660865065,0.0118215975953875,22.7467827677163,-0.123805823802906,-0.0424813972093672,0.909500700971619,0.51209026519891,0.119971556180606,0.324467863703636,0,0,0.708093279281727,-1.57365867450477,-0.0663876727934466,4.73251213020812,1.04955943420083,-0.173925930927359,-0.150716339581114
"CTNM4",2008,36,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.48473495292341,174.038621902466,6464407116.8,2584568460.5,25080636.819,1528171816.8,1181549463.3,5815237615.6,299647705.2,789366284.6,2687869609.6,454063722.25,143596954.91,784733159.77,116575000,12260499.208,-0.145471675358955,0.0429257565396535,0.358197363484476,-0.209755047615522,22.5895771383601,-0.114765493995472,0.111221945878442,0.92810030589603,0.502024205886157,0.104346127420464,0.2703640022247,0.00162071225685139,0.00419931494392032,0.540568435238005,0.316248464419137,0.00387980465429216,5.15927723954065,1.00812973606382,0.0093310466882106,0.00859031032996947
"CTNM4",2009,40,0,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.04876366523896,131.44704469045,5439391876.6,2294785500.2,5589173.6112,1042028797.6,623511407.01,4704945874,237224858.74,203132135.09,2656085777.6,-10427311.945308,-86521889.947,1094656910.2,116675000,37622356.503,-0.158562915620853,0.0375616863177079,0.257647789583289,-0.190928009308085,22.4169331041759,-0.112120442823921,0.0939476110082324,0.644417135806026,0.385396656597819,0.0314231655617869,0.0785942172530817,0.00581992374911309,0.0145565331613316,0.520077222568276,1.51764487369934,0.0010275364853274,4.87860406853784,0.627065668833541,0.0021042895746576,0.00216251714613849
"CTNM4",2010,44,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.33502503349483,92.7765544255574,5540070940.9,2019205372.3,3614314.5118,1194558440.9,815548656.98,4357693523.1,201015208.94,371316243.1,2484473796.6,160027982.55,83880757.905,1047699694,116675000,13467445.774,0.018509250038247,0.0376199266561592,0.369546291843282,-0.0738058120538539,22.4352731428402,-0.120089711162974,0.0891715253708748,0.875945528549318,0.447229039830767,0.0682642934217306,0.16180869326028,0.00247591018987551,0.00586871660677055,0.551943616697307,0.524163065536315,0.000652394987421017,4.53019396159539,0.809067538015828,0.00145476056811152,0.00157501191788296
"CTNM4",2011,48,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.90545615433746,133.884857654572,5274948765.7,1747349954.3,-406413396.29,1345319010.4,1256829770.8,2720905261.8,175938018.51,359899320.11,1904720831.6,183834568.77,118093088.96,666395171.8,116552000,5408831.826,-0.0478553755047999,-0.0416015210344145,0.46969593150684,-0.375608851935877,22.3862348035979,-0.134634852764055,-0.11414162271046,1.2886994145801,0.577373876938799,0.0649629443285673,0.178238095563332,0.000976310932423064,0.00267869326230992,0.619635203711074,0.642387825914011,-0.0770459419307872,4.89698015933123,1.36615756914579,-0.213371634072278,-0.20127392778629
"CTNM4",2012,52,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.87536945527175,117.530190149943,4598025310.8,1618016883.9,-151848645.98,1227591174,929490694.46,3023328287.1,161160405.45,275498877.62,1570486848.9,201031411.11,178268675.39,565703801.15,116675000,5113411.0188,-0.128327967714426,0.00176527960433457,0.408929444487931,0.111147943864805,22.2488927680134,-0.0740166960154307,0.00532907529318038,1.23448760973822,0.578683327396235,0.0522277826490776,0.157666686597057,0.000969376433009096,0.00292638060636712,0.592164132549385,0.886770253492651,-0.0330247520872346,4.76669523802776,1.37351157698064,-0.0966889000607409,-0.0869022519537774
"CTNM4",2013,56,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,1.91393204091163,137.888738632202,4439326858.4,1523454979.1,-27799932.036,1378907057.2,727242425.5,3347297736.2,149096798.72,229072724.1,1390194803.8,191150529.32,127057288.41,375491920.54,122546000,5038798.7472,-0.0345144799501743,0.0263802085645535,0.45805521725881,0.107156556726678,22.2137685934284,-0.0584430890313531,0.0749663788375503,1.30168572630925,0.602386181141318,0.0498198049414704,0.141576226045214,0.00109586146369501,0.00311418180943495,0.559012995077011,0.664697549423453,-0.00626219535590121,4.92644711817385,1.51500313261349,-0.0199971485722798,-0.0171814845151629
"CTNM4",2014,60,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,2.01408410427601,148.63472366333,4271972522.1,1327539183.7,-100284992.65,1224519217.4,947683473.7,3213211075.6,131465004.62,272221049.42,1269917157.4,242919446.24,58903594.347,112523770.42,122546000,3434130.0523,-0.0376981334418608,0.00702359005419974,0.489309023729533,-0.0400581816041919,22.1753415064909,-0.128599662010189,0.0204666448288613,1.42583976612375,0.631065386072074,0.0613203438500837,0.178686638695958,0.000773569994244063,0.00225417232501925,0.534817686607423,0.242482004873353,-0.02347510245705,5.0014917770144,1.7105073968347,-0.0789697123671604,-0.0658273424720727
"CTNM4",2015,64,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,2.18082350249637,249.816769917806,3945629856.2,1120128625.6,-92214624.574,1315305560.8,852888384.57,3055365172.7,106173104.75,310834268.37,1040484574.2,283392586.14,43252680.418,81336136.32,30636000,284455.73947,-0.0763915648360907,0.00326745551470409,0.507539300441045,-0.0491240379751665,22.0958744378663,-0.156236863398581,0.010514552299011,1.63324289933725,0.67572800832056,0.0727612986183725,0.234143196815984,6.65865096272127e-05,0.00021427295176116,0.57013206095731,0.152624601113004,-0.0233713318113451,5.52072772881606,2.08383093717373,-0.0886266138495146,-0.0694628269404354
"CTNM4",2016,68,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,2.44270945496295,308.932376861572,3723213912.9,1005051625.2,-157033601.48,1249909320.7,1008462756.8,2964919021.1,99463646.691,204534083.1,803122446.8,327205467.97,60432450.657,120119864.04,30636000,0,-0.0563701997921839,-0.0145908148729504,0.572373020229276,-0.029602403145832,22.0378530873177,-0.102735523197935,-0.0513958428284631,2.0161720947809,0.737669807858425,0.0518381324539613,0.182598746630942,0,0,0.638827635795817,0.184692667368691,-0.0421768947886443,5.73312240783948,2.81198973643231,-0.195528841343798,-0.140192472445639
"CTNM4",2017,72,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,2.31300391287896,346.490038553874,3833925402.2,881956557.7,53951426.361,1188260451.6,1040384713.2,2792163957,92400266.51,186325661.68,894646104.76,267512766.33,294019459.12,203852766.1,30636000,107235.60893,0.0297354629333577,0.0393078926687312,0.598581015471151,-0.0582663684473605,22.0671550244687,-0.122476362819178,0.145616094936294,2.2174434714799,0.713556621030086,0.0500443074287052,0.18538914520229,2.88018930522513e-05,0.000106696617607738,0.63446668250357,1.09908571151069,0.0140721116613384,5.84785406945444,2.4910913409698,0.0603047686386263,0.0536802538379697
"CTNM4",2018,76,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,2.1069442692029,165.088276545207,4446034484,851773631.42,153483195.42,1564296994.1,1001158804.7,1857331153.9,94728521.441,151461852.55,1073443738.1,273377226.81,482456747.98,244481921.63,30636000,16364942.246,0.159655970731396,0.0647408832520763,0.669145987380944,-0.334805841453672,22.2152784086437,-0.034222690467558,0.28143304190435,2.90882331607159,0.705008690892722,0.0395056858600033,0.171733915041108,0.00426845609374908,0.0185552702149833,0.632009879937315,1.76480226099928,0.0345213686426279,5.10648034019899,2.38993037803813,0.142982058558249,0.174025799887762
"CTNM4",2019,80,1,17,"Coteminas","PN","Textil","Indústria de roupas de tecido","Tradicional","Consumo cíclico","Fios e tecidos","Tecidos vestuário e calçados",315,2.29410818890676,158.080664316813,4313927294.8,986180003.86,-56139934.447,1349854869.6,1173039851.3,1867625522.2,104074840.05,165615058.82,999990517.82,303521003.53,31885200.533,324683051.16,30636000,9124928.9903,-0.0297134873054664,0.0107814965843166,0.567448302521983,0.00554255942909479,22.1851145314566,0.157795883180758,0.0562765784649699,2.96193099649499,0.716144452612559,0.0372500616934036,0.194435531590596,0.0020523747674783,0.010712856859736,0.660089421417107,0.105051051367681,-0.0130136487266883,5.06310543639972,2.5229186436687,-0.0561404667810113,-0.0659094533760203
"CPFE3",2006,28,0,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,-0.668122551946629,96.7511024475098,28611010104,10513764143,2859508226.6,7708892413.5,10987570996,18153809031,966777619.38,1283534074.4,9910404355.7,1887838820,5010794833.8,29311421360,479756730,2220364262.5,-0.0166478939645569,0.131508333024985,0.642592016231404,0.116757052154273,24.0770574493621,0.191517099201741,0.433630139492351,2.11885634336309,0.653565555060316,0.0441146932821164,0.145461965501092,0.0763132747064374,0.251632236489406,1.67795141083775,2.65424928267976,0.0999443296900665,4.57214172665127,1.88654899825017,0.288535979357426,0.324065948309332
"CPFE3",2007,32,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,2.37153350609199,113.58053334554,30406218971,12080092455,3204117403.9,8222699575.3,12351529883,18345256436,1068719560.8,2156908280.5,9660169214.3,1743489877.1,5831198264.8,31503542329,479910938,0,0.0627453857963938,0.149342401724664,0.719101820715641,0.0105458531965979,24.1379129958512,0.148978832956116,0.40640411051496,1.9568852010056,0.680490777445012,0.0753873516754465,0.205150909908518,0,0,1.71273422180408,3.34455527467656,0.10537704168203,4.73251213020812,2.12980011031731,0.331683362146175,0.304754544644535
"CPFE3",2008,36,0,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,-0.715359624605853,174.038621902466,29902311928,12176455879,2348441554.9,7808831605.2,12692013552,17867575270,1039977515.7,1358314198.1,9238854996.3,1614216221.2,4300416120.1,26636790152,479910938,2436420761.8,-0.0165724993127426,0.111438356535935,0.67423197789744,-0.0260384022249271,24.1212016363605,0.00797704358298307,0.280496120639997,1.69707684221528,0.689342698527083,0.0446722494301411,0.112442367735173,0.0801290276875182,0.201688916775762,1.57638765265709,2.66408927355661,0.0785371231680906,5.15927723954065,2.21898115788269,0.254191840421839,0.194405925587761
"CPFE3",2009,40,0,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,-0.293760329765447,131.44704469045,29772437170,13213561758,2270383383.5,8091743302.6,12560152596,18647018557,1014986515.5,2599883433.8,8970459518.1,1222888949.4,3884923923.2,29905970630,479910938,2079597904.1,-0.00434330155851219,0.109870096563458,0.690645457392274,0.0436233386579711,24.1168488752675,0.0851730494739963,0.269813312810181,1.69605147046252,0.697172645729489,0.0869459003725232,0.213517254908619,0.0695463919013132,0.170788439983309,1.69814336125443,3.1768411392597,0.0762578948621558,4.87860406853784,2.30221159316643,0.253095549778578,0.186456831615149
"CPFE3",2010,44,0,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,-0.836606887573297,92.7765544255574,33421669604,9642281252.1,2563313843.8,7379140477.7,14795235613,20035748368,1152769699.9,2604331064.5,10820794402,1394832123.8,4564659270.1,33031818137,481137130,2399701541.1,0.122570833323552,0.124816235986367,0.744795461791884,0.0744746301804198,24.2324703170944,-0.27027387250359,0.281232540609283,1.67815283243178,0.672049144149928,0.0874745674876841,0.197095311029461,0.0806014478222845,0.181608985150966,1.65180838904268,3.2725510061127,0.0766961637216716,4.53019396159539,2.04923735420031,0.236887768917061,0.193991135073635
"CPFE3",2011,48,0,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,0.174255320340681,133.884857654572,42890545314,12973805198,2394472795.2,7039831658.9,22469432694,19970633750,1253564444.8,4224172487.9,11057295085,2169756720.3,4772894330.4,39175113193,962274260,1941030568.4,0.283315460364276,0.10915185516535,0.882938066905199,-0.00324992192974421,24.4819172496401,0.345512006837015,0.378337568114961,3.06040278035586,0.72742832425987,0.126390229391605,0.4380884956016,0.058077007863416,0.201304081228419,1.601387369712,2.19973708837739,0.0558275204399981,4.89698015933123,2.66875977588148,0.21655140581789,0.248330528076901
"CPFE3",2012,52,0,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,0.69793042427493,117.530190149943,45938930420,14209277811,1812273284.1,7677287721.2,25833554131,22255898976,1666187019.2,3663051632.4,10195275292,2199644843.3,4096513370.5,30441972075,962274260,2079728776.6,0.0710735917131128,0.0811008644873673,0.781310696958233,0.114431282182019,24.5505787518292,0.0952282382959208,0.268114115343448,2.58296169402682,0.766731158973408,0.0854046411763465,0.282342117558901,0.0484892127478069,0.160302143038236,1.39212675050348,1.86235218061578,0.0394496186030271,4.76669523802776,3.28689916578272,0.177756189234247,0.139687104626742
"CPFE3",2013,56,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,1.52337450860702,137.888738632202,43329197118,10771889526,1308439247.3,6847086830.3,24200955375,20425777086,1472878560.1,5871278089.7,9803881850.9,2331876500.2,3476412417.8,25640388906,962274260,1171053119.4,-0.0568087519265321,0.0605438085295326,0.675854703656376,-0.0822308679588068,24.4920925430551,-0.241911540524528,0.195739561460813,2.18505420319563,0.760014195722757,0.127806155607486,0.413200316567447,0.0254915190382876,0.0824146825036694,1.30831944466726,1.49082184133758,0.0301976342588735,4.92644711817385,3.16691313476506,0.133461343904291,0.0920834446833802
"CPFE3",2014,60,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,1.37304329480079,148.63472366333,46040450278,11645693807,1245071528.1,9729297077.1,24001132312,22700861538,1521568843.4,5715839254.1,9108097318.1,2597096924.9,3410201328,23339033963,962274260,1333566619.8,0.062573353312233,0.0638516417455303,0.778468830087958,0.111383006013483,24.5527862009,0.0811189419359443,0.256838910650001,3.13133822136638,0.787385374376818,0.131916574372099,0.530625498925118,0.0307775520549861,0.123800621662633,1.23955050412203,1.3130820399132,0.0270429919903487,5.0014917770144,3.7033452993601,0.136699409834559,0.115585248539245
"CPFE3",2015,64,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,2.57067609423163,249.816769917806,48040391711,10872392604,1025154780.3,11289186635,24744638844,23948647533,1516981124.4,6735440188.1,9095704575,3049089368,2926307603.7,17866138496,993014215,6167948.6174,0.0434387896061836,0.0552152702536607,0.782655800745251,0.0549664598813254,24.5953079879759,-0.0664023299784152,0.21828977704806,3.09417593113609,0.798453372678233,0.146293968617385,0.578363152915068,0.000133968034199424,0.000529633418121689,1.1219717836451,0.959731661003909,0.0213394342508091,5.52072772881606,3.96163102944667,0.112707572222353,0.0880286565394497
"CPFE3",2016,68,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,2.44427554725497,308.932376861572,47025434424,10831093338,1004588853.1,10056641569,25402092720,21312144803,1439795275.3,6874670203.4,8887475373.3,2959485073.9,3160254534.5,28615625971,1017914746,258426394.2,-0.0211271650969407,0.0508818525690809,0.738102522192401,-0.110089838115787,24.5739544502408,-0.00379854439627261,0.22482485846774,3.26135521227909,0.799588838798652,0.143101876536654,0.632305183761556,0.00537935651637968,0.0237690454725599,1.36254690774954,1.06783932190455,0.0213626703379756,5.73312240783948,3.98974205830444,0.113034220732472,0.0923981399209598
"CPFE3",2017,72,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,2.29337849056046,346.490038553874,44717153605,10601296051,1277891006.5,12325257944,20274982422,28969759329,1656250730.4,3519973118,9707019313.7,2564846129.8,3611591322.8,21335237552,1017917746,364962855.16,-0.0490857946826737,0.0623947821607476,0.693246979327469,0.359307549605335,24.5236230145055,-0.0212164441602377,0.270899866277193,3.00987530516654,0.77055901546945,0.0748525380172467,0.324987792843633,0.00776096722189422,0.0336958461875273,1.20614738573095,1.40811227653708,0.0285771992061032,5.84785406945444,3.35841923380019,0.13164607643218,0.117983565150955
"CPFE3",2018,76,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,2.28833701284229,165.088276545207,44072301300,9873481048.6,2148762647.7,8786088374.1,22201376637,29376947548,1664333628.7,1974836325.5,10715152142,1947317454.6,4220872966.8,30661391315,1017914746,336364609.48,-0.0144206921284877,0.0852714443786431,0.692965954068131,0.01405563002356,24.5090973336337,-0.0686533984994548,0.359682085855938,2.92298836501005,0.74305804111377,0.0441628360996391,0.186282537153909,0.00752204875227993,0.0317286309015275,1.3988118275571,2.1675320358421,0.0487553992942955,5.10648034019899,2.89192954056517,0.200534963873964,0.202688674796259
"CPFE3",2019,80,1,6,"CPFL Energia","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Novo Mercado","Utilidade pública","Energia elétrica","Energia elétrica",1866,2.03265211876493,158.080664316813,44121467051,9092607362.7,2705318227.2,10075767411,20749450900,29961792426,1682699567.1,1939060423.2,13007108808,1631418387.1,4717155864.8,41002767661,1152254440,534584105.03,0.00111557031400128,0.0995640723281223,0.699423842226274,0.0199082929580891,24.5102122821615,-0.0790879814379876,0.444424592775432,3.12202131743301,0.7032530631402,0.0439972582779561,0.196390757591513,0.0121297070781734,0.054143427469869,1.62796005601931,2.89144458717619,0.0613152374120498,5.06310543639972,2.36987471743459,0.207987667907883,0.273998422023973
"CPRE3",2014,60,1,6,"CPFL Renovav","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.14412217406189,148.63472366333,15263220571,8505080871.2,-221383331.96,1337918966.4,8229082016.4,1636559730.6,566977757.47,1086658178.3,5549303622.6,608630685.53,303380073.58,7724442181.8,503308389,9737031.0843,0.15165024980339,0.0260760109321525,0.721855457729852,0.151075175953719,23.4487118871279,0.14960574698775,0.0467129406186552,1.29314223789533,0.632892842036431,0.0819912256832504,0.146880259659267,0.000734684677353305,0.00131612468624655,1.1328830035683,0.498463322327915,-0.0145043656370024,5.0014917770144,1.72400027705055,-0.0398938942642097,-0.0299237073183296
"CPRE3",2015,64,1,6,"CPFL Renovav","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.21330757939925,249.816769917806,14109125571,8164274405,-64532340.195,1392487884.8,7615638694.2,1777085082.1,640709292.81,1032933459.6,4949604536.4,710366577.24,546121833.27,6860179332,503308389,1460206.1293,-0.0756128101950365,0.0377493694685728,0.590185179929547,0.0858663138732371,23.3700876286016,-0.0400709259983691,0.067745029276095,1.05914649318661,0.645386166599889,0.067674672903736,0.121448987404427,9.5668284586962e-05,0.000171686330960657,1.12468386727069,0.768788750439044,-0.00457380153506042,5.52072772881606,1.81996895161081,-0.0130378780204401,-0.0075875045954613
"CPRE3",2016,68,1,6,"CPFL Renovav","ON","Energia Elétrica","Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.16926438227742,308.932376861572,13899759156,8326045930.4,-169386826.72,1464665647.5,7486436976.1,1836132192.9,616846113.91,1013617925.6,4822405633.8,748246605.77,490605251.34,6561523368.1,503351271,21516111.293,-0.0148390780099323,0.0317141756899316,0.634419374790891,0.0332269464162198,23.3551373500265,0.0198145624920356,0.0548069877362237,1.09637454347665,0.649878190532241,0.0718413001925079,0.124152848779707,0.00152497836841316,0.00263539785970729,1.11603559584008,0.655673206609647,-0.012186313792846,5.73312240783948,1.85614884008557,-0.0351249645058425,-0.0207473216010799
