"Código","year","Quarter","Quarter_index","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NUM","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","kz","kz_dum","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK","INV_AT_L1","INV_K_L1","INV_AT_L1_quad","INV_K_L1_quad","LN_PU_FC_AT","LN_PU_FC_K"
"TIET11",2018,76,"4","AES Tiete E","UNT N2","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",1897,1.42223159247906,0,239.847081502279,7937743508.2,5729182104.4,300657002.94,1504600558.1,4842511074.1,2008326301.8,292422327.71,159552444.45,1590631876,440518059.69,763336748.49,4165491930.8,1967385000,281965845.86,-0.0249984078316306,0.0728485735358597,0.779622564104329,0.315213596018123,22.7948948788931,0.0135624817910448,0.104922997265338,1.12288178328225,0.799611580500577,0.0195979987527188,0.0282267815240804,0.0346341688121569,0.0498832114780724,1.32438186647629,1.73281601446073,0.0378768856198754,5.48000155986186,3.99030833467341,0.189017338000336,0.0531899060833986,0.000824360230341424,0.120770124096204,6.79569789368566e-07,0.0145854228742125,0.399210296610223,0.574978188679434
"TIET11",2019,80,"4","AES Tiete E","UNT N2","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Nível 2","Utilidade pública","Energia elétrica","Energia elétrica",1897,1.33087699570633,0,177.479120890299,7806550921.6,5541010028.5,300412962.22,1905788866.1,4448170655.5,2051730674.1,313487756.26,31869184.861,1452591400,440235782.64,723778236.62,6979291916.3,1995532000,330690589.7,-0.0256145183138494,0.0766248697140387,0.79307827121681,0.323588242687964,22.778229079899,-0.0210943075389261,0.108455120065664,1.1225258776594,0.813926609255719,0.00397779651392654,0.00563018769395234,0.041275604651775,0.0584216413678413,1.7079567624427,1.64406953083108,0.0384821626396858,5.17885297320961,4.37422355770522,0.206811745009643,0.0530726270650444,-0.0088988244520113,-0.00537860920403135,7.91890766277142e-05,2.89294369696908e-05,0.396828934340348,0.561673121011869
"ALPA4",2007,29,"1","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.716318795393841,0,109.279731750488,2364592841,343795816.88,118087543.58,377438859.9,336181028.76,505162549.78,12811991.631,603358319.86,1650972952.4,6271238.6038,120257738.08,5300957695.9,17739000,28536348.079,0.0969358170864968,0.0607243607115873,0.331048627942806,-0.817402890056706,21.5838716838153,-0.160935528656174,0.319472035197295,1.74165322909656,0.301793981724185,0.279898230306604,1.47254999865498,0.013238026333305,0.069645512363366,2.54359967613553,19.1760744053226,0.0499399057344943,4.69391094112042,0.432242022876643,0.071526031609626,0.288203222556452,-0.0030621752845114,0.196566719034391,9.37691747307247e-06,0.0386384750319452,0.285034741136663,1.49957328139459
"ALPA4",2007,30,"2","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.477953160479634,0,95.760139465332,2370762708.2,389694466.81,150705695.27,359925613,329665965.14,1127952464.8,26840050.285,556486635.39,1681171130.1,14207091.212,165435502.1,6189254326.3,17739000,52291512.523,0.00260927255340523,0.0750851235259238,0.291632270124089,1.23285052562037,21.5864775581271,0.133505550900931,0.516427882009313,2.00581724466036,0.290873302394712,0.235341419351781,1.61865446892345,0.0221143833375075,0.152100490917992,2.90153286140677,11.6445723921491,0.0635684435007936,4.56184651765354,0.410185236822965,0.0896432805511213,0.438358141287691,0.0969358170864968,-0.160935528656174,0.00939655263422677,0.0259002443838422,0.342526809284321,2.35586473516338
"ALPA4",2007,31,"3","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.38789728073474,0,121.631004333496,2433733777.9,381438402.12,188077326.74,396753758.87,321169655.45,1739966903,41939754.843,605258152.78,1715810363.5,27409446.078,207837992.97,6228744713.2,17739000,54921719.6,0.0265615236321188,0.0970223973860464,0.302823817768368,0.542588856622178,21.6126924491534,-0.0211859941394173,0.590249801250443,1.84227253775721,0.294988474443197,0.255301026410839,1.55316075625754,0.0231662660333051,0.140935333389729,2.85432539524273,7.58271408982685,0.0772793345138541,4.80099190688061,0.418416527602469,0.109614285320174,0.482627655146305,0.00260927255340523,0.133505550900931,6.80830325795385e-06,0.0178237321213611,0.465803744636563,2.83378451884127
"ALPA4",2007,32,"4","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,-0.0919851835816534,0,127.651257832845,2609027144.7,435956304.02,234372720.01,496151605.11,396347308.49,2514178846.7,60710007.472,234887426.39,1716528231.1,24779992.773,258714042.57,5144503118.1,17739000,97148879.615,0.0720265167833005,0.121246921155287,0.366720025708856,0.444957856592057,21.6822432473014,0.142927145240213,0.773605189833947,2.33982448709824,0.342081114569095,0.0965131965225374,0.615793861038944,0.0399176280072946,0.254690872956303,2.31389008119889,10.4404405981866,0.089831460928303,4.84930199740193,0.519944209148289,0.136538808837305,0.614444478341398,0.0265615236321188,-0.0211859941394173,0.000705514537659605,0.000448846347675424,0.587962936937168,3.75144519226226
"ALPA4",2008,33,"1","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,1.09690592108582,0,183.701192220052,2564673881.1,433293568.82,43336078.631,454582309.42,395409789.2,646426798.79,22118396.526,143520872.69,1680272187,9904017.6159,63124908.865,4032192751.4,17418000,26391508.644,-0.0169999241633417,0.0250876941966529,0.325788905779183,-0.742887503950456,21.6650971656146,-0.00610780295054027,0.150139990071109,1.94971856303517,0.335930164864862,0.0550093443763318,0.329209306911217,0.0101154595871538,0.0605370501599382,1.90362793725883,6.3736668605737,0.0168973057160831,5.21331048223841,0.505865719373477,0.0257911063256801,0.0994046381056848,0.0720265167833005,0.142927145240213,0.00518781911993507,0.0204281688465169,0.130789939130602,0.782726384040883
"ALPA4",2008,34,"2","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.824711930512143,0,94.2442448933919,2491506117.4,446423821.79,51263808.533,427081153.35,372909266.88,1246346524.8,47270374.214,165854494.04,1631059277.5,19288118.471,80043622.519,4011450202,17418000,41081773.69,-0.028529071177119,0.0384197708227676,0.311926762355797,0.928055159738035,21.6361532309908,0.0303033645427925,0.227407443446116,1.84630116345515,0.329072014026284,0.0646688435758796,0.382776265273625,0.0160183226385024,0.0948127935567544,1.9311373906041,4.14989272485789,0.0205754295263365,4.54588976232467,0.49047292840036,0.0314297642275604,0.118311953423652,-0.0169999241633417,-0.00610780295054027,0.000288997421559369,3.73052568826284e-05,0.174652042854079,1.03376916903812
"ALPA4",2008,35,"3","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,0.648869331030739,0,143.135813395182,2744783962.7,457165915.06,67425965.921,541041732.29,490015369.23,1977119892.7,70974994.82,288426061.23,1600589700.8,39242172.714,129495820.05,2319643866.3,17418000,45454369.077,0.101656521543807,0.055549115362168,0.413828846061978,0.586332415069931,21.7329682066978,0.024062544930797,0.310021450437079,2.30959247959894,0.391791596277678,0.115763737931732,0.646081250936643,0.0182437316768195,0.101818870002824,1.22075216605535,3.29991463504775,0.0245651267412223,4.96379392356066,0.644173270017083,0.0421257027252515,0.15103577056136,-0.028529071177119,0.0303033645427925,0.000813907902229122,0.000918293902613374,0.2757343612939,1.53888259185304
"ALPA4",2008,36,"4","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,-0.0709200921031228,0,275.073237101237,3310353195.3,614494011.21,318811638.64,820928785.94,610024267.66,3053692714.9,101817370.9,325924937.28,1787882694.7,42806815.028,340983628.5,1357186232.2,17418000,97251899.725,0.206052367066317,0.153246672691221,0.521335403093945,0.544515699920356,21.9203207261715,0.344137852292317,0.920079550298047,3.13005192745438,0.444556095897638,0.118743384437219,0.712924840945818,0.0354315316056186,0.212727800829675,0.842248280261625,7.96563884224888,0.0963074390650052,5.61703737894234,0.800361823424947,0.178317984499255,0.697365284982276,0.101656521543807,0.024062544930797,0.0103340483723865,0.000579006068546624,0.860792288705131,5.16812122562459
"ALPA4",2009,37,"1","Alpargatas","PN","Textil",17,"Indústria de calçados","Nível 1","Consumo cíclico","Calçados","Tecidos vestuário e calçados",1045,1.44747332255389,0,190.301231384277,3249735492,591584250.94,37282131.534,856821649.31,546433629.35,829093723.17,27118740.98,354434834.42,1763758324.6,31592160.333,56876071.993,1593057479.2,17418000,3682387.882,-0.0183115515849078,0.0194543810628532,0.423898960585935,-0.728494710969257,21.901839442899,-0.0372823165922942,0.104803092201319,2.28359471868058,0.443084702009345,0.107068585588759,0.576791356716532,0.00111238519419263,0.00599255292130351,0.922017427337129,1.80032233926052,0.0114723587891319,5.24860824503407,0.795605190965288,0.0211378911804457,0.060671269131798,0.206052367066317,0.344137852292317,0.0424575779736322,0.118430861380369,0.102108424848526,0.550070373832909
