"Código","year","Quarter","Quarter_index","NOME","CLASSE","SETOR_ECONOMATICA","SETOR_NUM","SETOR_NAICS","SEGMENTO_LIST_BOVESPA","SETOR_ECON_BOVESPA","SEGMENTO_BOVESPA","SUBSETOR_BOVESPA","ID_CVM","kz","kz_dum","PU","AT","K","LL","D_CP","D_LP","V","DEP","CAIXA","PL","DESP_FIN","EBIT","V_MERC","QTD_ACOES","DIV_PAGOS","INV_AT","FC_AT","D_AT","CV","TAM","INV_K","FC_K","D_K","ALAVANC","CAIXA_AT","CAIXA_K","DIVIDENDOS_AT","DIVIDENDOS_K","QTB","COB_JUROS","ROA","LN_PU","DIV_PL","ROE","ROK","INV_AT_L1","INV_K_L1","INV_AT_L1_quad","INV_K_L1_quad","LN_PU_FC_AT","LN_PU_FC_K"
"CPRE3",2016,66,"2","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.2836013629794,1,329.769571940104,13457938291,8185755356.1,-194672375.96,1247114587.7,7534087244.9,725239789.92,304502638.9,640570212.5,4545587833.2,370534965.79,125395925.67,6570026933.7,503308389,13253458.628,-0.0207220020195404,0.00799188981877541,0.638971405913015,1.25270829972248,23.3228349763996,0.0081283610465697,0.0135263024796491,1.08146142004125,0.658913515768531,0.0466116207177456,0.0788903369780831,0.000964398866371997,0.00163224857616682,1.14068205949244,0.338418603498456,-0.014465245102973,5.79839414371051,1.9318077561859,-0.0428266668918274,-0.0239751537616315,-0.0259697678042588,-0.00545294626216087,0.000674428839807117,2.97346229380142e-05,0.046340127122367,0.0784308330840543
"CPRE3",2016,67,"3","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.26750485900494,1,276.11435953776,13601453637,8368695505.5,-138968353.93,1425353263,7490827341.6,1285973750.1,456859376.29,579252183.05,4552837163.4,554173734.05,356052414.24,6531032028,503351271,17539411.583,0.0106639919798099,0.0236210789116628,0.662522030626541,0.773170429937185,23.3334425090501,0.0223485972206185,0.0388346595434359,1.08923125804825,0.66197704674377,0.0430416732879044,0.0707634369525035,0.00130327626741531,0.00214267478320491,1.13570306857342,0.642492403308085,-0.0102171692554952,5.62081512605079,1.95837898097403,-0.0305234623911346,-0.0169768516019039,-0.0207220020195404,0.0081283610465697,0.000429401367697836,6.60702533033917e-05,0.132769717640314,0.218282441776777
"CPRE3",2016,68,"4","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.16231211934222,1,312.548034667969,13899759156,8326045930.4,-169386826.72,1464665647.5,7486436976.1,1836132192.9,616846113.91,1013617925.6,4822405633.8,748246605.77,490605251.34,6561523368.1,503351271,21516111.293,0.0219318851470787,0.0328979018810738,0.658098969602068,0.427814675655097,23.3551373500265,-0.00509632296598324,0.0534682241570296,1.06959353673667,0.649878190532241,0.0745227644523713,0.121120182343095,0.00158189792556215,0.00257102331885052,1.11603559584008,0.655673206609647,-0.012186313792846,5.74475816830164,1.85614884008557,-0.0351249645058425,-0.0202405293165078,0.0106639919798099,0.0223485972206185,0.00011372072494545,0.000499459797729437,0.188990490551285,0.307162017470679
"CPRE3",2017,69,"1","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.28256922342333,1,459.82953898112,13801207960,8491775721.6,-62209658.122,1543022625.8,7419893095.8,409686908.41,166591555.5,808125824.66,4714197638.8,184496229.58,94585187.79,6682396662.6,503351271,3903221.1594,-0.00709013695085927,0.00750961913846847,0.644825253517508,-0.776875047453453,23.3480219586121,0.0199049816185723,0.0125367909630286,1.07649126566485,0.655322178402846,0.0581395559153385,0.0970599767783381,0.000280812143260419,0.000468796496203388,1.13361905925516,0.512667321198489,-0.00450755167970094,6.13085585337372,1.9012600676372,-0.0131962346274976,-0.00747169288303594,0.0219318851470787,-0.00509632296598324,0.000481007586104651,2.59725077736082e-05,0.0460403924516867,0.0768612582582067
"CPRE3",2017,70,"2","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.3098165254027,1,396.332616170247,13842179965,8606487464.6,-143399910.12,1979106109.7,7116979858.4,862919869.54,334689791.76,710226296.32,4622550985.3,361392680.04,171671028.28,7150376523.9,503351271,7641676.7352,0.00296872600708206,0.0138603723814912,0.659078972975638,1.10629105257232,23.3509862866542,0.0135085695572735,0.022526487734883,1.07116417888462,0.66304589872871,0.0514611690787101,0.0836369588180999,0.000553696224080374,0.000899891493337765,1.17369247712999,0.475026301752982,-0.0103596334163107,5.98225379852628,1.96776325388863,-0.0310218125394443,-0.0168869168029535,-0.00709013695085927,0.0199049816185723,5.027004198194e-05,0.000396208293235701,0.0829162653281645,0.134759166819459
"CPRE3",2017,71,"3","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.2472319005419,1,301.128428141276,14063303027,8475901459.4,-41328657.461,2082880852.6,7162597173.6,1498668074.8,505647463.45,1035597137.2,4696614139,541479583.67,444509579.38,7334455612.7,503351271,12559757.419,0.0159745836681152,0.0335437631329048,0.667920663477662,0.736740719157273,23.3668346194229,-0.0151729733805021,0.0539498614154526,1.07424522073939,0.663134192246776,0.0748145985544554,0.120327501952404,0.000907354004265036,0.00145933604977181,1.1789501802719,0.820916601078911,-0.0029387589374739,5.70753684531615,1.968541113358,-0.00879967062182368,-0.00480203539841219,0.00296872600708206,0.0135085695572735,8.81333410512539e-06,0.000182481451483696,0.191452264011612,0.307920821828396
"CPRE3",2017,72,"4","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.29448893586089,1,228.669570922852,13925466696,8340768331.9,12439330.636,2119796689,7322378833.5,2122056219.1,668346474.27,1029261455.9,4367899159.3,702524304.26,654891113.32,7278740946.6,503351271,16604188.377,-0.009801134963484,0.0484086706799225,0.671405252690073,0.4159614492243,23.3569851371712,-0.0159432159690972,0.0803201651372422,1.11400251262105,0.683716470769245,0.0731877464294079,0.121433862914784,0.00118067486316136,0.00195898789722072,1.20074370461875,0.932197091757311,0.000893279263636681,5.43227803980592,2.16172012634403,0.00284789785256707,0.00146761152139215,0.0159745836681152,-0.0151729733805021,0.000255187323369613,0.000230219121205425,0.26296935867074,0.436321469228626
"CPRE3",2018,73,"1","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.41629943883034,1,111.55797068278,13620977019,8193414739.1,-80061152.488,1982412492.4,7264510248.6,412560558.29,169614850.7,975249626.4,4257411597.1,171407946.87,75402544.496,8884801598.5,503351271,3870161.9843,-0.0218656712659736,0.00643092976106314,0.664029647469992,-0.805584529487643,23.334876869236,-0.017666668937013,0.0107368643569075,1.10864159907599,0.68473739686017,0.070033532641325,0.116925634137334,0.000277919732874136,0.000464005452531061,1.33116180390055,0.439901100695099,-0.00587778339074518,4.71454437222794,2.17195883698411,-0.0188051238791511,-0.0095987742738039,-0.009801134963484,-0.0159432159690972,9.60622465724285e-05,0.000254186135437276,0.0303189037132134,0.050619423429233
"CPRE3",2018,74,"2","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.39310221634282,1,161.417689005534,13311654327,7993240882.8,-119992312.2,1939421233.6,7124210066.8,843067900.59,329563175.32,904297646.2,4137077037.6,325521942.43,180916959.51,8449095973.5,503351271,10867411.529,-0.0227092881493393,0.0153858906617101,0.665417120060997,1.04350096888657,23.3119057536659,-0.0244310660053305,0.0255779634979176,1.10620926549064,0.686601890468948,0.0663900720879705,0.110368835826725,0.000797843760681849,0.00132635926229138,1.31559360269587,0.555775006008709,-0.00901407963671501,5.08399534713864,2.19082971335192,-0.02900412806178,-0.0146449698960534,-0.0218656712659736,-0.017666668937013,0.000478107579911624,0.00031211119133002,0.078221796535718,0.130038247412695
"CPRE3",2018,75,"3","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.31927879737955,1,147.530364990234,13264727276,7883927124.8,5347650.3789,1890689986.6,7034193655.1,1488616275.2,490397987.15,1093830335.8,4231949389.9,492010038.56,463769790.78,8747385119.2,503351271,13993822.071,-0.00352526063607421,0.0372414746770715,0.670456385244145,0.765713383415771,23.3083742646565,-0.0136757742701366,0.0620206052585822,1.11655381997867,0.67834589222682,0.0821708789103234,0.136844410401008,0.00105124590281888,0.001750706913026,1.33227531883559,0.942602293516911,0.000403148158844966,4.99403401893329,2.10892967269415,0.00126363760201451,0.00066902154674297,-0.0227092881493393,-0.0244310660053305,0.000515711768249722,0.000596876986156816,0.185985191452538,0.309733012536192
"CPRE3",2018,76,"4","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.21888983826266,1,239.847081502279,12712592844,7783197437.2,114080582.46,1457664893.1,6816356565.8,2021674890.9,650574841.67,915212057.54,4330637314,663848256.93,611472924.35,8487471535.3,503351271,22220154.452,-0.0416242581179171,0.0576457704873811,0.623761143877437,0.358090009212335,23.2658589016573,-0.0127765878610345,0.0969891542661105,1.04947969811554,0.656425660382742,0.0689959196670332,0.116085808893524,0.00167513089335829,0.00281841195387301,1.31849522751851,0.921103456952328,0.00897382491989767,5.48000155986186,1.91057824956893,0.0263426775757006,0.0144700199093855,-0.00352526063607421,-0.0136757742701366,1.24274625522543e-05,0.00018702680188773,0.315898912190287,0.531500716667968
"CPRE3",2019,77,"1","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.34047734265012,1,146.677968343099,12321443431,7589233324,-98603910.734,1523689829,6524778269.6,343739503.05,165170601.99,822052402.34,4167739130.6,164877456.34,32359165.398,8275830300.4,503811489,3852036.6947,-0.0307686573305627,0.00523627965379365,0.63310987753365,-0.829972907811614,23.234606949796,-0.0249208779251755,0.00855261501370153,1.03408247876793,0.658835262663358,0.0646644168052614,0.10561885510073,0.000303009523074442,0.000494916995975084,1.32486899691712,0.19626191546327,-0.00800262658236279,4.98823949216023,1.93113528615725,-0.0236588489932201,-0.0126688178643291,-0.0416242581179171,-0.0127765878610345,0.00173257886386699,0.000163241197370734,0.0261198169610486,0.0426624919725885
"CPRE3",2019,78,"2","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.22887107774344,1,165.309499104818,12065184113,7426308905.6,-139508439.82,1498338986.6,6060881642.8,761380924.55,329061636.09,696083751.93,4403131723.1,328524420.95,123306194.59,7774260340.4,521315091,7622122.803,-0.0207978326106881,0.0153840089703367,0.613501224246297,1.21499396430805,23.2135897959981,-0.0214678362680946,0.0249765935737622,0.996045358823652,0.631917569943524,0.0564936856487687,0.0917199040025192,0.000618606322033927,0.00100433370244343,1.27088661276859,0.375333420369278,-0.0115628935715687,5.10781946902475,1.71678275935792,-0.0316839124044601,-0.0183824154383055,-0.0307686573305627,-0.0249208779251755,0.00094671027392559,0.000621050156561499,0.0785787405303372,0.127575930925981
"CPRE3",2019,79,"3","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.13817211550126,1,142.856068929036,12054574539,7320127843.4,-15692643.802,1543810820.4,5890288095.7,1369647431.6,492989422.03,921567188.08,4515164282.8,465401744.03,349580762.85,8077257449.4,521315091,11790110.962,-0.000879354504716459,0.0395598420842764,0.616161249299951,0.798899062791079,23.2127100546344,-0.0142979592620948,0.0642710644406513,1.00104897474627,0.622138686909529,0.0763823559962943,0.12409491711085,0.000977201081357423,0.00158761386199669,1.28676099810212,0.751137629659303,-0.00130179988943034,4.96183761240182,1.64647362764171,-0.00347554215508377,-0.00211311487328066,-0.0207978326106881,-0.0214678362680946,0.000432549841302201,0.000460867994033718,0.196289512394439,0.318902584930725
"CPRE3",2019,80,"4","CPFL Renovav","ON","Energia Elétrica",6,"Geração, transmissão e distribuição de energia elétrica","Tradicional","Utilidade pública","Energia elétrica","Energia elétrica",2054,2.16540013474691,1,177.479120890299,11820289473,7179107951.7,96722645.73,1547255031,5622062340.4,1929899458.9,646354475.37,412983115.17,4548885207.4,576856469.69,558356366.84,9653775664.6,521315091,15509176.149,-0.0194353658224951,0.0616427497043494,0.594738316827791,0.409048353885878,23.193083338726,-0.0192646760708075,0.101511495017123,0.979397836318395,0.611810328690714,0.0342594517818842,0.0564174730284739,0.00128658013593291,0.00211870290803506,1.42323866724478,0.96792945243391,0.00818276455504196,5.17885297320961,1.57606029708931,0.0212629339541596,0.0132132454240137,-0.000879354504716459,-0.0142979592620948,7.73264344965129e-07,0.000204431639060522,0.319238737583186,0.52571310778438
"CRDE3",2009,40,"4","Cr2","ON","Construção",4,"Construção de edifícios residenciais","Tradicional","Consumo cíclico","Incorporações","Construção civil",2063,1.62285997424763,1,69.8376502990723,1339695089.2,23980325.554,26641668.72,413777093.69,182081404.8,529619643.68,1147130.6749,62516856.963,670573766.56,14626798.512,34018601.367,505627952.71,46136000,0,0.0533698209385945,0.0218496603284439,0.468509114438837,0.49410002600377,21.0157078796437,-0.0781003214539151,1.06831265370652,22.9071851831159,0.470501672244172,0.0491554913917639,2.40339816105156,0,0,0.822191900291098,2.32577220087436,0.0198863673792438,4.24617326690856,0.888580090967047,0.0397296614460032,1.02421235998618,0.0601738153271012,-0.0705759434349593,0.00362088805102008,0.00498096379173458,0.092777443577671,4.53624063086877
"CRDE3",2011,45,"1","Cr2","ON","Construção",4,"Construção de edifícios residenciais","Tradicional","Consumo cíclico","Incorporações","Construção civil",2063,1.77812941995523,1,104.128897984823,1382131737.1,15315069.367,-11581868.709,421388074.32,246088683.4,64500598.043,2667733.8039,37403579.93,672825238.67,8507468.1672,-5441200.9597,527964878.17,48443062,0,0.0187808116490885,-0.0065706830615309,0.492002675818509,-0.836790053076207,21.0468928812655,-0.0961958494676384,-0.526059133822451,39.390501574293,0.498004747823847,0.0275704902049506,2.20733644591549,0,0,0.864925971816757,-0.639579349903207,-0.00837971403022781,4.64562953541486,0.992050712959917,-0.0172137845659511,-0.683492889210829,0.0871802160777317,-0.107603307754163,0.00760039007535999,0.0115784718396371,-0.0305249592984981,-2.44387584946034
"CRDE3",2011,46,"2","Cr2","ON","Construção",4,"Construção de edifícios residenciais","Tradicional","Consumo cíclico","Incorporações","Construção civil",2063,1.82624049150379,1,119.138819376628,1263735867.8,14130493.677,-39497360.848,392685905.94,215735483.35,113074430.73,4265779.1428,18729962.953,614620325.21,17241191.594,-29273287.709,540127662.38,48443062,0,-0.0856617832598354,-0.0254907551570469,0.440205063640746,0.753075694811663,20.9573381454867,-0.0773470665795647,-2.30045198365963,39.7269757459271,0.497465770853722,0.0135515034133428,1.22297604432391,0,0,0.908852143026908,-1.69786917275412,-0.0312544431588855,4.78028936260492,0.989914202857053,-0.0642630242247598,-2.5789867418496,0.0187808116490885,-0.0961958494676384,0.000352718886198538,0.00925364145480055,-0.121853185721998,-10.9968261466715
"CARD3",2007,29,"1","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.26123112849222,1,109.279731750488,426116382.89,118459634.39,-14764965.551,94410500.341,101027682.83,146764682.78,10058519.646,19666507.719,230678199.72,6862561.2945,-17423906.358,1110768780.8,48572000,0,-0.0939318786223208,-0.0100075021067891,0.415567940078303,-0.78092482838091,19.8702230661938,0.0131309881158875,-0.0402520758636509,1.6714932529652,0.458649775080328,0.0418176733364741,0.168198631548547,0,0,3.06537607193618,-2.53898007030763,-0.0346500771710801,4.69391094112042,0.847232999946355,-0.0640067660009567,-0.126277986718524,-0.0177135065122427,-0.00270872935464939,0.000313768312959265,7.3372147167393e-06,-0.046974323632343,-0.1889396592992
"CARD3",2007,30,"2","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.46464705275469,1,95.760139465332,547550592.48,245201506,-19939007.103,175478824.27,132907428.07,307107394.67,33272245.492,2094852.6574,239164340.15,21309639.27,-11264322.003,1114417721.6,48572000,0,0.284978973975163,0.0312901332226926,0.723713672420824,1.09251564376938,20.1209654217419,1.01507474314909,0.112555120211696,2.60330241544316,0.563210517109672,0.0049161514119507,0.0176841053763782,0,0,2.59848860266181,-0.528602190786874,-0.0364149128442926,4.56184651765354,1.2894324134885,-0.0833694817985598,-0.168318999173639,-0.0939318786223208,0.0131309881158875,0.00882319782151841,0.000172422848899579,0.142740785278856,0.513459183181801
"CARD3",2007,31,"3","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.3393165152283,1,121.631004333496,578242219.42,245704199.09,-20251074.041,174328111.06,169451717.29,471689258.41,48313078.897,6857799.5094,234462391.07,31973402.615,-2962221.3567,762627012.66,48572000,0,0.0560525864851858,0.0512500675579581,0.627850344920514,0.535909804180555,20.175503403594,0.00205012235936269,0.114444667627775,1.40202984051003,0.594525644797823,0.012524503860619,0.0279680154550111,0,0,1.91339684971424,-0.0926464221643493,-0.0350217838837722,4.80099190688061,1.46624721679718,-0.0863723770306255,-0.0825895173784128,0.284978973975163,1.01507474314909,0.0812130156079366,1.03037673417919,0.246051159572841,0.549447923066589
"CARD3",2007,32,"4","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.22684503511621,1,127.651257832845,579058325.23,240625232.74,-19211805.57,188556053.59,158580255.88,621235003.72,65260479.788,4608961.6771,231922015.76,42155232.396,3021950.3382,544514508.39,48572000,0,0.00141135631849686,0.0796356140583935,0.60033027304404,0.317042931641264,20.1769137648853,-0.0206710604410126,0.187415088502955,1.41282204681755,0.599484187248527,0.00797064192532149,0.0187581722012482,0,0,1.53982902759552,0.0716862454893439,-0.0331776692138381,4.84930199740193,1.49678032218048,-0.0828373516289241,-0.078190790556912,0.0560525864851858,0.00205012235936269,0.00314189245167923,4.20300168835884e-06,0.386177142317697,0.908832363020639
"CARD3",2008,33,"1","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.23285633857809,1,183.701192220052,580780273.66,103478451.26,3230280.7116,178898400.03,170196615.31,157953428.9,16166767.557,3445376.6924,231685258.32,9615942.6416,12665696.369,446823259.65,48572000,0,0.00297370464247448,0.0334975725647249,0.602866758199773,-0.745742870324171,20.179883056814,-0.338363091894113,0.0806110317181859,1.45078307609245,0.601079325818092,0.00594996486931003,0.0143184347425558,0,0,1.37042925024679,1.31715598158898,0.00556196699182498,5.21331048223841,1.50676403786483,0.0139425388348981,0.0134245302324149,0.00141135631849686,-0.0206710604410126,1.99192665776101e-06,0.000427292739755996,0.174633246181222,0.420250336640472
"CARD3",2008,34,"2","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.17582467256546,1,94.2442448933919,561857210.35,94717565.585,7147927.6566,173100235.44,157848815.06,324399291.53,31885400.449,5029883.83,230908159.85,18785882.502,26054196.308,475100931.35,48572000,0,-0.032582138492324,0.0672084261051381,0.569835212229925,1.05376542813373,20.1467583014654,-0.0846638654553053,0.377212140598479,3.19824124221242,0.589026970560439,0.00866056245041234,0.0486080316119335,0,0,1.4346171358162,1.38690297382762,0.0127219648069432,4.54588976232467,1.43324969855975,0.0309557170315824,0.0690764847131323,0.00297370464247448,-0.338363091894113,8.84291930067428e-06,0.114489581956144,0.305522096173301,1.7147648081712
"CARD3",2008,35,"3","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.03063265611942,1,143.135813395182,556758328.54,91011096.093,8983304.9269,179453938.45,146935751.79,496089847.63,47966791.213,1959689.2662,230368638.3,28388509.085,36610643.158,257625999.11,48572000,0,-0.00907504916920759,0.101360443704947,0.580912168123073,0.529256877504994,20.1376418231996,-0.0391318069579586,0.60126224516183,3.44592566567915,0.586232254658676,0.00348787775630617,0.0206898187690578,0,0,1.04895725741809,1.2896289498114,0.016135016696485,4.96379392356066,1.41681477413152,0.0389953467329238,0.0948430723637881,-0.032582138492324,-0.0846638654553053,0.00106159574873298,0.00716797011383404,0.503132354552028,2.98454187900073
"CARD3",2008,36,"4","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,1.93947434412565,1,275.073237101237,560608564.92,90836308.172,17554973.04,193894456.32,132028640.04,669745417.03,63925801.051,2941783.4436,234685468.55,37608068.817,45238664.796,205659012.81,48572000,0,0.00691545358665142,0.146348550015711,0.585394200055661,0.350048625727003,20.1445334747088,-0.00192051220679049,0.895283955351319,3.58113582136132,0.581373736971578,0.00528377088011293,0.03232334923858,0,0,0.94822331022691,1.20289784131513,0.0313141363484254,5.61703737894234,1.38876556087477,0.07480213047899,0.192888271799973,-0.00907504916920759,-0.0391318069579586,8.23565174235354e-05,0.00153129831579494,0.822045275792261,5.0288434419757
"CARD3",2009,37,"1","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.05576496841158,1,190.301231384277,559881164.36,88300933.716,8677706.1595,193519030.13,125861290.11,180651584.87,15758801.671,2709510.0959,240500844.12,9937901.1235,20623190.602,304726053.09,48572000,0,-0.00129751952702282,0.0435892516804254,0.569702891152896,-0.730268277652271,20.1432351126745,-0.027911465217182,0.269016963835971,3.51599846655203,0.570443052152118,0.00483315858059831,0.0298284920471393,0,0,1.11471221583854,2.07520585541274,0.0154991928857251,5.24860824503407,1.32798003852595,0.0360818116512314,0.0955312510397123,0.00691545358665142,-0.00192051220679049,4.782349830913e-05,3.68836713643128e-06,0.228782905764746,1.41196465444351
"CARD3",2009,38,"2","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.01259240188671,1,143.819834391276,548564965.21,81827148.128,17130035.133,170702666.75,132860078.65,358678956.52,31636001.599,886655.21332,245002219.8,17273623.022,37614642.319,404441044.87,48459000,0,-0.0202117875548386,0.0871006917829508,0.542191387608123,0.985473621934242,20.1228162722521,-0.073315029814084,0.552270906770306,3.43782033354643,0.553376107949812,0.00158364894152768,0.0100412892141291,0,0,1.29064711596914,2.17757689114167,0.0312269944662659,4.96856136617373,1.23902038784711,0.0699178772624329,0.193996081492127,-0.00129751952702282,-0.027911465217182,1.68355692300552e-06,0.000779049890569961,0.432765132159775,2.74399189104068
"CARD3",2009,39,"3","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,1.89469403504371,1,121.829462687174,520993445.62,83422019.001,25462514.822,160492678.01,111449334.63,532164062.76,47898279.319,15269304.384,249051432.98,23414954.79,47737756.32,514636734.86,48090000,0,-0.0502611747716065,0.13373218997483,0.495733468023967,0.483677960712274,20.0712480192546,0.0194907302709021,0.896533678850003,3.3233715076396,0.521968203105472,0.0278349974066511,0.18660438171589,0,0,1.50976706926504,2.03877209023644,0.0488730041348193,4.80262222000753,1.0919110538177,0.102237977582907,0.311174413437575,-0.0202117875548386,-0.073315029814084,0.000408516356161929,0.00537509359664003,0.642265187103387,4.30571256703012
"CARD3",2009,40,"4","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,1.99802346858058,1,69.8376502990723,492466728.35,74222884.296,31542563.926,147979857.06,113848307.43,696805997.87,64341677.145,19391802.854,230638563.85,27467602.805,66717120.05,718000384.22,48090000,0,-0.0547544647822819,0.184041165732698,0.502555582399728,0.309381911766281,20.0149374596446,-0.110272261630226,1.14938768228387,3.13859779019328,0.531666708475041,0.0372208192195644,0.232454249923723,0,0,1.98963400429689,2.42893857624355,0.064050142091188,4.24617326690856,1.13523150733927,0.136761881445439,0.378108373589255,-0.0502611747716065,0.0194907302709021,0.00252618568942197,0.000379888566493059,0.78147067794487,4.88049924982776
"CARD3",2010,41,"1","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,2.07704234928834,1,155.513127644857,515834063.65,70643606.431,13763874.854,123750376.33,151762282.44,168311785.74,11090639.864,23239507.292,240321404.87,5170098.7205,23699455.874,660697739.85,47882000,0,0.0474495716254614,0.0504694292775363,0.559454360892765,-0.758452444074109,20.0612956896536,-0.0482233734103608,0.33486322922834,3.71196378830091,0.534111021722443,0.0471900048351764,0.313104341234182,0,0,1.81494489137738,4.58394648829994,0.026682756769896,5.04673015020936,1.14643412191701,0.0572727795988271,0.185439773522002,-0.0547544647822819,-0.110272261630226,0.00299805141359415,0.012159971685045,0.254705590398801,1.68996435514313
"CARD3",2010,42,"2","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,1.65368316723347,1,72.8249766031901,522191438.71,68382864.391,26782033.11,128549992.59,145700491.68,336146700.53,20916829.489,48429873.091,247940954.44,10100613.356,46735024.409,687015644.21,47774000,3920407.5569,0.0123244576269658,0.092469392698665,0.531664160232897,0.997166740594526,20.0735448194377,-0.0320020756897248,0.675204240111794,3.88216992485894,0.525191460333967,0.093886535426362,0.685552104963711,0.00760013313033171,0.0554955749708106,1.84083088542139,4.62694915267084,0.0512877675209713,4.28805898157102,1.10611207773005,0.108017786615729,0.379114748850753,0.0474495716254614,-0.0482233734103608,0.00225146184743979,0.00232549374307509,0.396514209881928,2.89531560620621
"CARD3",2014,57,"1","Csu Cardsyst","ON","Outros",10,"Serviços de apoio a empresas","Novo Mercado","Bens industriais","Serviços diversos","Serviços diversos",2004,1.91460299725629,1,185.944798787435,474522117.83,51944955.206,1965780.1589,106369334.31,159015085.36,127424629.36,8815274.0552,15817768.214,209137698.16,5874117.2226,6506609.3793,111223172.01,41329000,0,-0.0184437613836217,0.0223007750852667,0.548951719995479,-0.741236056668926,19.9778187878468,-0.055372873621526,0.196055155331417,4.82605713575694,0.559266701589399,0.0327192948190496,0.287648586363314,0,0,0.793656559998161,1.1076744185946,0.00414265233386708,5.22544984895238,1.26894587635257,0.00939945393009006,0.0357480193260238,-0.0464135067014042,0.0187912501265407,0.00215421360432129,0.000353111081318216,0.116531581800828,1.02447638181289
